District,Rooms,Price,ilanId,ListingURL,Province,Neighborhood,PropertyType,AreaM2,Currency,ListingDate,CollectedAt
Barbaros Hayrettin Paşa Mahallesi,1+1,40.000 TL,19608844,https://www.emlakjet.com/ilan/beylikduzu-ultra-lux-esyali-11-metrobuse-yakin-40-000-19608844,Esenyurt,,Konut,95,TRY,2026-07-16,2026-08-17T10:55:43+00:00
Üçevler Mahallesi,2+1,30.000 TL,19607993,https://www.emlakjet.com/ilan/esenyurt-ucevler-de-kiralik-21-daire-aciklamayi-okuyunuz-19607993,Esenyurt,,Konut,90,TRY,2026-07-15,2026-08-17T10:55:43+00:00
Mehterçeşme Mahallesi,2+1,35.000 TL,19601269,https://www.emlakjet.com/ilan/mehtercesmede-lux-esyali-yabanciyada-uygun-daire-19601269,Esenyurt,,Konut,95,TRY,2026-07-14,2026-08-17T10:55:43+00:00
Ardıçlı Mahallesi,1+1,25.000 TL,19599693,https://www.emlakjet.com/ilan/11-sifir-meydan-cepheli-balkonlu-meydan-ardicli-da-19599693,Esenyurt,,Konut,72,TRY,2026-07-13,2026-08-17T10:55:43+00:00
Cumhuriyet Mahallesi,2+1,42.000 TL,19599616,https://www.emlakjet.com/ilan/otto34-den-innovia-1-kiralik-21-143-m2-bos-sehir-cephe-19599616,Esenyurt,,Konut,143,TRY,2026-07-13,2026-08-17T10:55:43+00:00
Üçevler Mahallesi,2+1,26.000 TL,19596727,https://www.emlakjet.com/ilan/21-kiralik-daire-19596727,Esenyurt,,Konut,117,TRY,2026-07-13,2026-08-17T10:55:43+00:00
Yeşilkent Mahallesi,2+1,33.000 TL,19593847,https://www.emlakjet.com/ilan/innovia-2-etap-21-esyali-yabanciya-uygun-19593847,Esenyurt,,Konut,1000,TRY,2026-07-12,2026-08-17T10:55:43+00:00
Cumhuriyet Mahallesi,1+1,35.000 TL,19593048,https://www.emlakjet.com/ilan/kent-palas-rezidance-sifir-mobilyali-kiralik-11-19593048,Esenyurt,,Konut,85,TRY,2026-07-12,2026-08-17T10:55:43+00:00
Barbaros Hayrettin Paşa Mahallesi,1+1,40.000 TL,19592478,https://www.emlakjet.com/ilan/beylikduzu-ultra-lux-esyali-11-klimali-metrobuse-yakin-40-000-19592478,Esenyurt,,Konut,95,TRY,2026-07-11,2026-08-17T10:55:43+00:00
Atatürk Mahallesi,2+1,25.000 TL,19592477,https://www.emlakjet.com/ilan/21-genis-daire-havuzlu-19592477,Esenyurt,,Konut,105,TRY,2026-07-11,2026-08-17T10:55:43+00:00
Barbaros Hayrettin Paşa Mahallesi,1+1,33.000 TL,19592475,https://www.emlakjet.com/ilan/beylikduzu-full-esyali-11-daire-merobuse-cok-yakin-33-000-19592475,Esenyurt,,Konut,72,TRY,2026-07-11,2026-08-17T10:55:43+00:00
Necip Fazıl Kısakürek Mahallesi,2+1,25.000 TL,19588483,https://www.emlakjet.com/ilan/para-dan-merkezi-konumda-full-esyali-21-kiralik-daire-19588483,Esenyurt,,Konut,90,TRY,2026-07-11,2026-08-17T10:55:43+00:00
Gökevler Mahallesi,1+1,38.000 TL,19586416,https://www.emlakjet.com/ilan/empire-beylikduzu-kiralik-11-52-m2-buyuk-tip-terasli-daire-19586416,Esenyurt,,Konut,96,TRY,2026-07-10,2026-08-17T10:55:43+00:00
Gökevler Mahallesi,2+1,43.000 TL,19582795,https://www.emlakjet.com/ilan/empire-beylikduzu-kiralik-83m2-21-daire-19582795,Esenyurt,,Konut,152,TRY,2026-07-10,2026-08-17T10:55:43+00:00
Gökevler Mahallesi,1+1,32.000 TL,19582279,https://www.emlakjet.com/ilan/empire-beylikduzu-kiralik-11-52m2-peyzaj-cephe-daire-19582279,Esenyurt,,Konut,96,TRY,2026-07-09,2026-08-17T10:55:43+00:00
Yeşilkent Mahallesi,1+1,20.000 TL,19580791,https://www.emlakjet.com/ilan/innovia2-sitesi-havuz-cephe-kiralik-11-daire-19580791,Esenyurt,,Konut,55,TRY,2026-07-09,2026-08-17T10:55:43+00:00
Çınar Mahallesi,3+1,28.000 TL,19574117,https://www.emlakjet.com/ilan/fiyaka-esyali-kiralik-19574117,Esenyurt,,Konut,150,TRY,2026-07-08,2026-08-17T10:55:43+00:00
Cumhuriyet Mahallesi,1+1,40.000 TL,19573078,https://www.emlakjet.com/ilan/beylikduzu-ultra-lux-full-esyali-11-metrobuse-yakin-40-000-19573078,Esenyurt,,Konut,95,TRY,2026-07-07,2026-08-17T10:55:43+00:00
Yenikent Mahallesi,1+1,20.000 TL,19572086,https://www.emlakjet.com/ilan/esenyurt-merkezde-75-m2-11-site-icinde-bahcekati-on-cephe-bos-19572086,Esenyurt,,Konut,85,TRY,2026-07-07,2026-08-17T10:55:43+00:00
Sultaniye Mahallesi,1+1,25.000 TL,19569756,https://www.emlakjet.com/ilan/site-ici-merkezi-konumda-full-esyali-11-kiralik-daire-19569756,Esenyurt,,Konut,60,TRY,2026-07-07,2026-08-17T10:55:43+00:00
Talatpaşa Mahallesi,,15.000 TL,19569745,https://www.emlakjet.com/ilan/site-icinde-full-esyali-studyo-kiralik-daire-19569745,Esenyurt,,Konut,45,TRY,2026-07-07,2026-08-17T10:55:43+00:00
Selahaddin Eyyubi Mahallesi,2+1,23.000 TL,19565146,https://www.emlakjet.com/ilan/kiralik-21-asansorlu-balkonlu-ara-kat-daire-19565146,Esenyurt,,Konut,120,TRY,2026-07-06,2026-08-17T10:55:43+00:00
Zafer Mahallesi,4+1,100.000 TL,19565024,https://www.emlakjet.com/ilan/hep-istanbul-da-kiralik-41-daire-bahceli-bos-villa-tipi-19565024,Esenyurt,,Konut,238,TRY,2026-07-06,2026-08-17T10:55:43+00:00
Mehmet Akif Ersoy Mahallesi,2+1,31.000 TL,19564382,https://www.emlakjet.com/ilan/aresten-metrobuse-10-dk-yurume-mesafesunde-kiralik-21-daire-19564382,Esenyurt,,Konut,105,TRY,2026-07-05,2026-08-17T10:55:43+00:00
Piri Reis Mahallesi,1+1,26.000 TL,19564381,https://www.emlakjet.com/ilan/cumhuriyet-mh-site-ici-esyali-11-kiralik-daire-19564381,Esenyurt,,Konut,75,TRY,2026-07-05,2026-08-17T10:55:43+00:00
Yenikent Mahallesi,1+1,20.000 TL,19563887,https://www.emlakjet.com/ilan/esenyurt-merkezde-kiralik-11-bahce-kati-daire-75m-19563887,Esenyurt,,Konut,85,TRY,2026-07-05,2026-08-17T10:55:43+00:00
Pınar Mahallesi,2+1,45.000 TL,19557507,https://www.emlakjet.com/ilan/esilakent-premiumda-kiralik-full-luks-esyali-21-daire-19557507,Esenyurt,,Konut,100,TRY,2026-07-03,2026-08-17T10:55:43+00:00
Cumhuriyet Mahallesi,2+1,28.000 TL,19557166,https://www.emlakjet.com/ilan/ares-den-site-icerisinde-balkonlu-21-kiralik-daire-19557166,Esenyurt,,Konut,100,TRY,2026-07-03,2026-08-17T10:55:43+00:00
Gökevler Mahallesi,2+1,52.000 TL,19557107,https://www.emlakjet.com/ilan/empire-beylikduzu-kiralik-21-kapali-mutfak-buyuk-tip-105-m2-19557107,Esenyurt,,Konut,170,TRY,2026-07-03,2026-08-17T10:55:43+00:00
Akevler Mahallesi,1+1,25.000 TL,19553537,https://www.emlakjet.com/ilan/sifir-esyali-metrobuse-10-dkyurume-mesafesinde-11-daire-19553537,Esenyurt,,Konut,65,TRY,2026-07-03,2026-08-17T10:55:43+00:00
Gökevler Mahallesi,2+1,43.000 TL,19553121,https://www.emlakjet.com/ilan/empire-beylikduzu-kiralik-peyzaj-cephe-83m2-21-daire-19553121,Esenyurt,,Konut,152,TRY,2026-07-02,2026-08-17T10:55:47+00:00
Ardıçlı Mahallesi,,18.000 TL,19550968,https://www.emlakjet.com/ilan/bahcesehir-e-komsu-meydan-ardicli-da-10-kiralik-daire-19550968,Esenyurt,,Konut,43,TRY,2026-07-02,2026-08-17T10:55:47+00:00
Namık Kemal Mahallesi,2+1,46.000 TL,19547497,https://www.emlakjet.com/ilan/terrace-lotus-kiralik-21-daire-kose-konumlu-19547497,Esenyurt,,Konut,140,TRY,2026-07-01,2026-08-17T10:55:47+00:00
Akevler Mahallesi,2+1,38.000 TL,19541345,https://www.emlakjet.com/ilan/mavi-isik-dan-havuzlu-site-icerisinde-e5-e-yakin-full-esyali-21-19541345,Esenyurt,,Konut,105,TRY,2026-06-30,2026-08-17T10:55:47+00:00
Sultaniye Mahallesi,1+1,20.000 TL,19541344,https://www.emlakjet.com/ilan/mavi-isik-dan-havuzlu-site-icerisinde-esyali-11-kiralik-daire-19541344,Esenyurt,,Konut,65,TRY,2026-06-30,2026-08-17T10:55:47+00:00
Cumhuriyet Mahallesi,2+1,40.000 TL,19535496,https://www.emlakjet.com/ilan/para-dan-metrobuse-yakin-full-esyali-21-kiralik-daire-19535496,Esenyurt,,Konut,100,TRY,2026-06-29,2026-08-17T10:55:47+00:00
Gökevler Mahallesi,2+1,45.000 TL,19532605,https://www.emlakjet.com/ilan/empire-beylikduzu-kiralik-bahce-kati-21-acik-mutfak-19532605,Esenyurt,,Konut,147,TRY,2026-06-28,2026-08-17T10:55:47+00:00
Ardıçlı Mahallesi,1+1,18.000 TL,19529090,https://www.emlakjet.com/ilan/11-sifir-daire-meydan-ardicli-da-kiralik-19529090,Esenyurt,,Konut,72,TRY,2026-06-26,2026-08-17T10:55:47+00:00
Zafer Mahallesi,1+1,28.000 TL,19523548,https://www.emlakjet.com/ilan/terrace-mix-11-kiralik-19523548,Esenyurt,,Konut,85,TRY,2026-06-25,2026-08-17T10:55:47+00:00
Yeşilkent Mahallesi,2+1,25.000 TL,19521566,https://www.emlakjet.com/ilan/esenyurt-site-icerisi-kiralik-esyali-21-daire-19521566,Esenyurt,,Konut,120,TRY,2026-06-25,2026-08-17T10:55:47+00:00
Piri Reis Mahallesi,1+1,18.000 TL,19511457,https://www.emlakjet.com/ilan/yil-ka-yapidan-metrobuse-yakin-11-full-esyali-kiralik-daire-19511457,Esenyurt,,Konut,70,TRY,2026-06-23,2026-08-17T10:55:47+00:00
Akevler Mahallesi,1+1,25.500 TL,19505653,https://www.emlakjet.com/ilan/aresten-metrobuse-8-dk-eysali-yapili-11-daire-19505653,Esenyurt,,Konut,76,TRY,2026-06-21,2026-08-17T10:55:47+00:00
Cumhuriyet Mahallesi,1+1,21.000 TL,19500328,https://www.emlakjet.com/ilan/dilan-gyo-dan-kiralik-11-esyali-metrobuse-yakin-bekara-uygun-19500328,Esenyurt,,Konut,65,TRY,2026-06-19,2026-08-17T10:55:47+00:00
Barbaros Hayrettin Paşa Mahallesi,1+1,23.000 TL,19499284,https://www.emlakjet.com/ilan/kiralik-11-daire-19499284,Esenyurt,,Konut,38,TRY,2026-06-19,2026-08-17T10:55:47+00:00
Zafer Mahallesi,2+1,31.000 TL,19483916,https://www.emlakjet.com/ilan/aris-grand-tower-da-kiralik-21-daire-19483916,Esenyurt,,Konut,138,TRY,2026-06-16,2026-08-17T10:55:47+00:00
Ardıçlı Mahallesi,,18.000 TL,19483503,https://www.emlakjet.com/ilan/meydan-ardiclida-deniz-ve-avm-manzarali-10-studyo-daire-19483503,Esenyurt,,Konut,50,TRY,2026-06-16,2026-08-17T10:55:47+00:00
Ardıçlı Mahallesi,1+1,22.000 TL,19482420,https://www.emlakjet.com/ilan/11-sifir-daire-meydan-ardicli-sitesin-de-19482420,Esenyurt,,Konut,69,TRY,2026-06-15,2026-08-17T10:55:47+00:00
Piri Reis Mahallesi,1+1,19.500 TL,19477351,https://www.emlakjet.com/ilan/gumuspark-esyali-daire-19477351,Esenyurt,,Konut,65,TRY,2026-06-13,2026-08-17T10:55:47+00:00
Koza Mahallesi,3+1,45.000 TL,19477001,https://www.emlakjet.com/ilan/akbati-avm-yani-cigdem-bloklari-31-kiralik-daire-19477001,Esenyurt,,Konut,145,TRY,2026-06-13,2026-08-17T10:55:47+00:00
Barbaros Hayrettin Paşa Mahallesi,2+1,30.000 TL,19474850,https://www.emlakjet.com/ilan/full-esyali-kiralik-21-daire-metrobuse-10-dk-19474850,Esenyurt,,Konut,100,TRY,2026-06-13,2026-08-17T10:55:47+00:00
Cumhuriyet Mahallesi,1+1,35.000 TL,19474713,https://www.emlakjet.com/ilan/beylikduzu-metrobuse-yakin-ultra-lux-esyali-11-daire-35-000-19474713,Esenyurt,,Konut,94,TRY,2026-06-13,2026-08-17T10:55:47+00:00
Barbaros Hayrettin Paşa Mahallesi,1+1,33.000 TL,19474712,https://www.emlakjet.com/ilan/beylikduzu-ultra-lux-11-sifir-esya-merobuse-yakin-33-000-19474712,Esenyurt,,Konut,82,TRY,2026-06-13,2026-08-17T10:55:47+00:00
Barbaros Hayrettin Paşa Mahallesi,1+1,35.000 TL,19474711,https://www.emlakjet.com/ilan/beylikduzu-ultra-lux-esyali-11-metrobuse-yakin-35-000-19474711,Esenyurt,,Konut,95,TRY,2026-06-13,2026-08-17T10:55:47+00:00
Ardıçlı Mahallesi,4+1,150.000 TL,19468703,https://www.emlakjet.com/ilan/ardicli-evler-41-safir-tipi-bakimli-villa-19468703,Esenyurt,,Konut,185,TRY,2026-06-11,2026-08-17T10:55:47+00:00
Sultaniye Mahallesi,3+1,28.000 TL,19457271,https://www.emlakjet.com/ilan/esenyurt-nlogo-kiralik-daire-31-gol-manzarai-for-rent-lake-view-19457271,Esenyurt,,Konut,145,TRY,2026-06-09,2026-08-17T10:55:47+00:00
Zafer Mahallesi,1+1,20.000 TL,19456556,https://www.emlakjet.com/ilan/beylikduzu-haramidere-metrobus-25dk-kiralik-11-daire-19456556,Esenyurt,,Konut,60,TRY,2026-06-08,2026-08-17T10:55:47+00:00
Ardıçlı Mahallesi,1+1,18.500 TL,19452578,https://www.emlakjet.com/ilan/meydan-ardicli-full-concept-guvenlikli-11-ara-kat-kiralik-daire-19452578,Esenyurt,,Konut,65,TRY,2026-06-07,2026-08-17T10:55:47+00:00
Barbaros Hayrettin Paşa Mahallesi,1+1,21.000 TL,19447372,https://www.emlakjet.com/ilan/site-icerisinde-havuzlu-11-esyali-kiralik-19447372,Esenyurt,,Konut,70,TRY,2026-06-06,2026-08-17T10:55:47+00:00
Barbaros Hayrettin Paşa Mahallesi,2+1,30.000 TL,19447366,https://www.emlakjet.com/ilan/metrobuse-10-dakika-yurume-mesafesinde-site-icerisinde-19447366,Esenyurt,,Konut,110,TRY,2026-06-06,2026-08-17T10:55:47+00:00
Ardıçlı Mahallesi,1+1,19.750 TL,19446790,https://www.emlakjet.com/ilan/esenyurt-meydan-ardicli-da-11-kiralik-daire-19446790,Esenyurt,,Konut,69,TRY,2026-06-06,2026-08-17T10:55:47+00:00
Ardıçlı Mahallesi,1+1,22.000 TL,19445481,https://www.emlakjet.com/ilan/en-buyuk-tip-11-daire-meydan-ardici-da-19445481,Esenyurt,,Konut,92,TRY,2026-06-05,2026-08-17T10:55:52+00:00
Güzelyurt Mahallesi,5+1,23.500 TL,19441886,https://www.emlakjet.com/ilan/esenyurt-guzelyurt-ta-metrobuse-1-51-bahce-kati-kiralik-daire-19441886,Esenyurt,,Konut,65,TRY,2026-06-05,2026-08-17T10:55:52+00:00
Akşemseddin Mahallesi,1+1,20.000 TL,19441396,https://www.emlakjet.com/ilan/esenyurt-depo-duraginda-kiralik-ofisdogan-arasli-bulvari-cepheli-19441396,Esenyurt,,Konut,110,TRY,2026-06-05,2026-08-17T10:55:52+00:00
Necip Fazıl Kısakürek Mahallesi,2+1,16.000 TL,19437751,https://www.emlakjet.com/ilan/para-dan-merkezi-konumda-21-kiralik-daire-19437751,Esenyurt,,Konut,90,TRY,2026-06-04,2026-08-17T10:55:52+00:00
Mevlana Mahallesi,2+1,25.000 TL,19433350,https://www.emlakjet.com/ilan/kiralik-daire-beylikduzu-bahaus-metrobus-yakini-guvenlikli-sitede-21-19433350,Esenyurt,,Konut,80,TRY,2026-06-03,2026-08-17T10:55:52+00:00
Akevler Mahallesi,1+1,19.500 TL,19432182,https://www.emlakjet.com/ilan/aresten-metrobuse-8-dk-kiralik-esyali-11-rezidance-19432182,Esenyurt,,Konut,50,TRY,2026-06-03,2026-08-17T10:55:52+00:00
Akevler Mahallesi,1+1,18.500 TL,19432181,https://www.emlakjet.com/ilan/aresten-metrobuse-8-dk-esyali-11-daire-19432181,Esenyurt,,Konut,50,TRY,2026-06-03,2026-08-17T10:55:52+00:00
Barbaros Hayrettin Paşa Mahallesi,1+1,20.000 TL,19430822,https://www.emlakjet.com/ilan/barbaros-hayrettin-pasada-11-kiralik-esyali-daire-19430822,Esenyurt,,Konut,65,TRY,2026-06-02,2026-08-17T10:55:52+00:00
Sultaniye Mahallesi,2+1,29.000 TL,19418373,https://www.emlakjet.com/ilan/esenyurt-un-incisi-sultaniye-de-21-ara-kat-dubleks-kiralik-19418373,Esenyurt,,Konut,105,TRY,2026-05-27,2026-08-17T10:55:52+00:00
Yeşilkent Mahallesi,2+1,35.000 TL,19414624,https://www.emlakjet.com/ilan/esenyurt-yesilken-fitowers-site-ebevyn-banyolu-full-esyali-21-19414624,Esenyurt,,Konut,110,TRY,2026-05-25,2026-08-17T10:55:52+00:00
Cumhuriyet Mahallesi,2+1,35.000 TL,19412572,https://www.emlakjet.com/ilan/para-dan-metrobuse-yakin-21-full-esyali-kiralik-daire-19412572,Esenyurt,,Konut,90,TRY,2026-05-25,2026-08-17T10:55:52+00:00
Selahaddin Eyyubi Mahallesi,2+1,22.000 TL,19406751,https://www.emlakjet.com/ilan/nur-yapi-dan-selahaddin-eyyubi-mah-caddeye-yakin-yeni-bina-21-19406751,Esenyurt,,Konut,110,TRY,2026-05-23,2026-08-17T10:55:52+00:00
Çınar Mahallesi,2+1,18.000 TL,19406735,https://www.emlakjet.com/ilan/nur-yapidan-esenyurt-cinar-mahallesinde-21-kiralik-yuksek-giris-19406735,Esenyurt,,Konut,90,TRY,2026-05-23,2026-08-17T10:55:52+00:00
Barbaros Hayrettin Paşa Mahallesi,1+1,25.000 TL,19400499,https://www.emlakjet.com/ilan/papatya-2-rezidans-da-11-esyali-kiralik-daire-19400499,Esenyurt,,Konut,85,TRY,2026-05-22,2026-08-17T10:55:52+00:00
Barbaros Hayrettin Paşa Mahallesi,2+1,25.000 TL,19398828,https://www.emlakjet.com/ilan/samet-market-yakin-21-yuksek-giris-daire-25-000tl-19398828,Esenyurt,,Konut,115,TRY,2026-05-21,2026-08-17T10:55:52+00:00
Battalgazi Mahallesi,2+1,20.000 TL,19396741,https://www.emlakjet.com/ilan/battalgazi-mahallesinde-kiralik-21-kiralik-yuksek-giris-kat-19396741,Esenyurt,,Konut,90,TRY,2026-05-21,2026-08-17T10:55:52+00:00
Yeşilkent Mahallesi,1+1,23.000 TL,19389603,https://www.emlakjet.com/ilan/innovia-2-etapta-11-kiralik-68m2-kose-balkonlu-daire-19389603,Esenyurt,,Konut,68,TRY,2026-05-19,2026-08-17T10:55:52+00:00
Yeşilkent Mahallesi,1+1,18.000 TL,19388265,https://www.emlakjet.com/ilan/innovia-2-esyasiz-kiralik-11-daire-19388265,Esenyurt,,Konut,63,TRY,2026-05-19,2026-08-17T10:55:52+00:00
Pınar Mahallesi,2+1,19.000 TL,19385837,https://www.emlakjet.com/ilan/tek-depozito-21-kiralik-sifir-esyali-daire-19385837,Esenyurt,,Konut,90,TRY,2026-05-19,2026-08-17T10:55:52+00:00
Gökevler Mahallesi,1+1,34.000 TL,19372618,https://www.emlakjet.com/ilan/empire-beylikduzu-kiralik-11-daire-batuhan-ekiz-19372618,Esenyurt,,Konut,96,TRY,2026-05-15,2026-08-17T10:55:52+00:00
Ardıçlı Mahallesi,,16.000 TL,19370250,https://www.emlakjet.com/ilan/esenyurt-meydan-ardicli-kiralik-10-studyo-daire-19370250,Esenyurt,,Konut,55,TRY,2026-05-14,2026-08-17T10:55:52+00:00
Gökevler Mahallesi,1+1,34.000 TL,19368227,https://www.emlakjet.com/ilan/empire-beylikduzu-e-5-beykent-metrobus-duraginda-kiralik-11-19368227,Esenyurt,,Konut,106,TRY,2026-05-14,2026-08-17T10:55:52+00:00
Üçevler Mahallesi,1+1,17.000 TL,19345305,https://www.emlakjet.com/ilan/esenyurt-garden-city-residance-11-kiralik-ofis-home-office-19345305,Esenyurt,,Konut,65,TRY,2026-05-08,2026-08-17T10:55:52+00:00
Ardıçlı Mahallesi,1+1,24.000 TL,19322247,https://www.emlakjet.com/ilan/bahcesehir-yaninda-meydan-ardicli-11-kiralik-daire-esyasiz-19322247,Esenyurt,,Konut,79,TRY,2026-05-03,2026-08-17T10:55:52+00:00
Ardıçlı Mahallesi,1+1,24.000 TL,19154337,https://www.emlakjet.com/ilan/meydan-ardicli-da-en-buyuk-tip-oturuma-hazir-11-kiralik-daire-19154337,Esenyurt,,Konut,95,TRY,2026-03-26,2026-08-17T10:55:52+00:00
5.levent Mahallesi,1+1,70.000 TL,19731108,https://www.emlakjet.com/ilan/sahibinden-komisyonsuz-finanskent-17-kat-orman-manzarali-tam-esyali-11-19731108,Eyüpsultan,,Konut,90,TRY,2026-08-15,2026-08-17T10:55:55+00:00
Akşemsettin Mahallesi,1+1,30.000 TL,19728361,https://www.emlakjet.com/ilan/eyup-aksemsettin-de-11ful-esyali-temiz-daire-19728361,Eyüpsultan,,Konut,75,TRY,2026-08-15,2026-08-17T10:55:55+00:00
Akşemsettin Mahallesi,3+1,27.000 TL,19721728,https://www.emlakjet.com/ilan/memis-emlaktan-eyupsultan-aksemsettin-mah-31-kiralik-kombili-daire-19721728,Eyüpsultan,,Konut,115,TRY,2026-08-13,2026-08-17T10:55:55+00:00
Sakarya Mahallesi,1+1,15.500 TL,19721425,https://www.emlakjet.com/ilan/sakarya-mh-yabanciya-bekara-uygun-11-50-m-bodrum-kiralik-daire-19721425,Eyüpsultan,,Konut,50,TRY,2026-08-13,2026-08-17T10:55:55+00:00
Esentepe Mahallesi,2+1,30.000 TL,19714802,https://www.emlakjet.com/ilan/zirvem-emlaktan-esentepede-kiralik-2x1-daire-19714802,Eyüpsultan,,Konut,80,TRY,2026-08-11,2026-08-17T10:55:55+00:00
Mithatpaşa Mahallesi,2+1,125.000 TL,19714593,https://www.emlakjet.com/ilan/kemerburgaz-nevbahar-evleri-nde-kiralik-21-daire-19714593,Eyüpsultan,,Konut,100,TRY,2026-08-11,2026-08-17T10:55:55+00:00
Çırçır Mahallesi,2+1,42.500 TL,19714319,https://www.emlakjet.com/ilan/circir-mahallesi-kapali-otoparkli-butik-site-21-85m-kat-4-19714319,Eyüpsultan,,Konut,95,TRY,2026-08-11,2026-08-17T10:55:55+00:00
Defterdar Mahallesi,2+1,39.000 TL,19714102,https://www.emlakjet.com/ilan/eyupsultanda-metroya-2-dk-21-kiralik-daire-19714102,Eyüpsultan,,Konut,90,TRY,2026-08-11,2026-08-17T10:55:55+00:00
İslambey Mahallesi,4+1,75.000 TL,19714068,https://www.emlakjet.com/ilan/eyup-ana-carsi-uzerinde-ferah-temiz-140m-41-akkuzu-g-menkul-de-19714068,Eyüpsultan,,Konut,145,TRY,2026-08-11,2026-08-17T10:55:55+00:00
Çırçır Mahallesi,2+1,48.000 TL,19711772,https://www.emlakjet.com/ilan/aksemsettin-mah-butik-sitede-kiralik-21-daire-19711772,Eyüpsultan,,Konut,95,TRY,2026-08-10,2026-08-17T10:55:55+00:00
Göktürk Merkez Mahallesi,1+1,52.000 TL,19710901,https://www.emlakjet.com/ilan/gokturk-vadi-konaklarinda-11-55-m-havuz-sauna-otopark-19710901,Eyüpsultan,,Konut,80,TRY,2026-08-10,2026-08-17T10:55:55+00:00
Akşemsettin Mahallesi,3+1,40.000 TL,19710474,https://www.emlakjet.com/ilan/aksemsettin-de-31-kiralik-dubleks-daire-19710474,Eyüpsultan,,Konut,140,TRY,2026-08-10,2026-08-17T10:55:55+00:00
Akşemsettin Mahallesi,,40.000 TL,19705236,https://www.emlakjet.com/ilan/eyup-park-sitesi-nde-m7-metro-dibinde-esyali-10-kiralik-daire-19705236,Eyüpsultan,,Konut,80,TRY,2026-08-08,2026-08-17T10:55:55+00:00
Yeşilpınar Mahallesi,2+1,80.000 TL,19703109,https://www.emlakjet.com/ilan/familyadan-yunus-emre-evlerinde-21-luks-yapi-85m2-orta-kat-19703109,Eyüpsultan,,Konut,90,TRY,2026-08-08,2026-08-17T10:55:55+00:00
Mithatpaşa Mahallesi,2+1,89.500 TL,19696417,https://www.emlakjet.com/ilan/kemerburgaz-bahce-kullanimli-harika-dekorasyonlu-kiralik-19696417,Eyüpsultan,,Konut,160,TRY,2026-08-06,2026-08-17T10:55:55+00:00
İslambey Mahallesi,2+1,45.000 TL,19693783,https://www.emlakjet.com/ilan/islambeyde-21-onu-kapanmaz-yeni-binada-19693783,Eyüpsultan,,Konut,80,TRY,2026-08-06,2026-08-17T10:55:55+00:00
Göktürk Merkez Mahallesi,5+1,240.000 TL,19690153,https://www.emlakjet.com/ilan/seba-gokturkte-keyifli-genis-terasli-kdv-avantajli-5-51-19690153,Eyüpsultan,,Konut,355,TRY,2026-08-05,2026-08-17T10:55:55+00:00
Çırçır Mahallesi,3+1,40.000 TL,19684730,https://www.emlakjet.com/ilan/eyup-circir-da-31-metroya-yakin-daire-19684730,Eyüpsultan,,Konut,120,TRY,2026-08-04,2026-08-17T10:55:55+00:00
Akşemsettin Mahallesi,2+1,35.000 TL,19681914,https://www.emlakjet.com/ilan/eyup-aksemsettin-mah-derin-sok-kiralik-21-buyuk-daire-19681914,Eyüpsultan,,Konut,120,TRY,2026-08-03,2026-08-17T10:55:55+00:00
Akşemsettin Mahallesi,3+1,33.000 TL,19681674,https://www.emlakjet.com/ilan/eyup-aksamsettin-de-kiralik-3-1-daire-19681674,Eyüpsultan,,Konut,110,TRY,2026-08-03,2026-08-17T10:55:55+00:00
Karadolap Mahallesi,2+1,50.000 TL,19680921,https://www.emlakjet.com/ilan/eyup-karadolap-ta-hisarpanorama-sitesinde-21-ful-esyali-kiralik-19680921,Eyüpsultan,,Konut,90,TRY,2026-08-03,2026-08-17T10:55:55+00:00
Akşemsettin Mahallesi,2+1,35.000 TL,19679974,https://www.emlakjet.com/ilan/eyup-aksemseddin-mahallesinde-yuksek-giris-21-daire-19679974,Eyüpsultan,,Konut,95,TRY,2026-08-03,2026-08-17T10:55:55+00:00
Alibeyköy Mahallesi,2+1,45.000 TL,19678066,https://www.emlakjet.com/ilan/eyup-alibeykoy-atilgan-towers-sitesinde-21-ful-esyali-daire-19678066,Eyüpsultan,,Konut,90,TRY,2026-08-02,2026-08-17T10:55:55+00:00
Akşemsettin Mahallesi,2+1,40.000 TL,19673384,https://www.emlakjet.com/ilan/eyup-aksemsettin-de-full-esyali-daire-faturalar-dahil-19673384,Eyüpsultan,,Konut,100,TRY,2026-08-01,2026-08-17T10:55:55+00:00
Akşemsettin Mahallesi,2+1,30.500 TL,19672370,https://www.emlakjet.com/ilan/kiralik-daire-eyup-aksemettin-21-80-m-19672370,Eyüpsultan,,Konut,90,TRY,2026-08-01,2026-08-17T10:55:55+00:00
Karadolap Mahallesi,2+1,29.000 TL,19671027,https://www.emlakjet.com/ilan/kiralik-daire-eyup-karadolapda-21-70-m-19671027,Eyüpsultan,,Konut,75,TRY,2026-08-01,2026-08-17T10:55:55+00:00
Nişancı Mahallesi,1+1,20.500 TL,19669777,https://www.emlakjet.com/ilan/eyup-nisanci-metrobuse-4dk-11-esyali-mustakil-girisli-dogalgaz-yok-19669777,Eyüpsultan,,Konut,55,TRY,2026-07-31,2026-08-17T10:55:55+00:00
Güzeltepe Mahallesi,2+1,22.000 TL,19667111,https://www.emlakjet.com/ilan/eyupsultan-guzeltepe-de-kiralik-21-bahce-kati-19667111,Eyüpsultan,,Konut,120,TRY,2026-07-30,2026-08-17T10:55:55+00:00
