Product Name,Price,Category,product_id,url
Viko Kaçak Akım Rölesi 1x40 30 mA,634.34,elektrik-ve-aydinlatma,572,https://www.tasciyapi.com.tr/viko-kacak-akim-rolesi-1x40-30-ma-NTcy
Viko Beyaz 3'lü Topraklı 5m Uzatmalı Grup Priz,418.25,elektrik-ve-aydinlatma,2575,https://www.tasciyapi.com.tr/viko-beyaz-3lu-toprakli-5m-uzatmali-grup-priz-MjU3NQ==
Viko Bakalit Ara Puar,69.36,elektrik-ve-aydinlatma,586,https://www.tasciyapi.com.tr/viko-bakalit-ara-puar-NTg2
Viko 80A Kompakt Tip Termik Manyetik Güç Şalteri,1826.51,elektrik-ve-aydinlatma,576,https://www.tasciyapi.com.tr/viko-80a-kompakt-tip-termik-manyetik-guc-salteri-NTc2
Viko 63A Kompakt Tip Termik Manyetik Güç Şalteri,1655.29,elektrik-ve-aydinlatma,581,https://www.tasciyapi.com.tr/viko-63a-kompakt-tip-termik-manyetik-guc-salteri-NTgx
Öznur 1.5 mm NYA Kablo (100m),1329.77,elektrik-ve-aydinlatma,958,https://www.tasciyapi.com.tr/oznur-15-mm-nya-kablo-100m-OTU4
Viko 6'lı Kablosuz Grup Priz Klemensli,248.31,elektrik-ve-aydinlatma,596,https://www.tasciyapi.com.tr/viko-6li-kablosuz-grup-priz-klemensli-NTk2
Viko 6'lı Kablosuz Anahtarlı Grup Priz Klemensli,325.07,elektrik-ve-aydinlatma,594,https://www.tasciyapi.com.tr/viko-6li-kablosuz-anahtarli-grup-priz-klemensli-NTk0
Viko 50A Kompakt Tip Termik Manyetik Güç Şalteri,1655.29,elektrik-ve-aydinlatma,580,https://www.tasciyapi.com.tr/viko-50a-kompakt-tip-termik-manyetik-guc-salteri-NTgw
Viko 4'lü Kablosuz Grup Priz Klemensli,163.07,elektrik-ve-aydinlatma,592,https://www.tasciyapi.com.tr/viko-4lu-kablosuz-grup-priz-klemensli-NTky
Viko 4'lü Kablosuz Anahtarlı Grup Priz Klemensli,266.84,elektrik-ve-aydinlatma,595,https://www.tasciyapi.com.tr/viko-4lu-kablosuz-anahtarli-grup-priz-klemensli-NTk1
Viko 3x63 Otomatik Sigorta,345.48,elektrik-ve-aydinlatma,2603,https://www.tasciyapi.com.tr/viko-3x63-otomatik-sigorta-MjYwMw==
Viko 3X40A Otomatik Sigorta,311.51,elektrik-ve-aydinlatma,569,https://www.tasciyapi.com.tr/viko-3x40a-otomatik-sigorta-NTY5
Viko 3X32A Otomatik Sigorta,276.39,elektrik-ve-aydinlatma,570,https://www.tasciyapi.com.tr/viko-3x32a-otomatik-sigorta-NTcw
Viko 3X25A Otomatik Sigorta,264.43,elektrik-ve-aydinlatma,571,https://www.tasciyapi.com.tr/viko-3x25a-otomatik-sigorta-NTcx
Viko 3x20A Otomatik Sigorta,264.43,elektrik-ve-aydinlatma,2602,https://www.tasciyapi.com.tr/viko-3x20a-otomatik-sigorta-MjYwMg==
Viko 3x125A Otomatik Sigorta,1309.8,elektrik-ve-aydinlatma,2604,https://www.tasciyapi.com.tr/viko-3x125a-otomatik-sigorta-MjYwNA==
Viko 3x100 Otomatik Sigorta,1089.41,elektrik-ve-aydinlatma,2606,https://www.tasciyapi.com.tr/viko-3x100-otomatik-sigorta-MjYwNg==
Viko 3'lü Kablosuz Grup Priz Klemensli,125.48,elektrik-ve-aydinlatma,584,https://www.tasciyapi.com.tr/viko-3lu-kablosuz-grup-priz-klemensli-NTg0
Viko 3'lü 3 Metre Kablolu Grup Priz,327.19,elektrik-ve-aydinlatma,585,https://www.tasciyapi.com.tr/viko-3lu-3-metre-kablolu-grup-priz-NTg1
Viko 250A Kompakt Tip Termik Manyetik Güç Şalteri,3880.05,elektrik-ve-aydinlatma,579,https://www.tasciyapi.com.tr/viko-250a-kompakt-tip-termik-manyetik-guc-salteri-NTc5
Viko 2'li Kablosuz Anahtarlı Grup Priz Klemensli,204.36,elektrik-ve-aydinlatma,583,https://www.tasciyapi.com.tr/viko-2li-kablosuz-anahtarli-grup-priz-klemensli-NTgz
Viko 1x6A Otomatik Sigorta,88.08,elektrik-ve-aydinlatma,568,https://www.tasciyapi.com.tr/viko-1x6a-otomatik-sigorta-NTY4
Viko 1x4A Otomatik Sigorta,103.08,elektrik-ve-aydinlatma,2600,https://www.tasciyapi.com.tr/viko-1x4a-otomatik-sigorta-MjYwMA==
Viko 1x40A Otomatik Sigorta,92.05,elektrik-ve-aydinlatma,566,https://www.tasciyapi.com.tr/viko-1x40a-otomatik-sigorta-NTY2
Viko 1x2A Otomatik Sigorta,103.08,elektrik-ve-aydinlatma,567,https://www.tasciyapi.com.tr/viko-1x2a-otomatik-sigorta-NTY3
Viko 1x25A Otomatik Sigorta,72.04,elektrik-ve-aydinlatma,562,https://www.tasciyapi.com.tr/viko-1x25a-otomatik-sigorta-NTYy
Viko 1x16A Otomatik Sigorta,72.04,elektrik-ve-aydinlatma,563,https://www.tasciyapi.com.tr/viko-1x16a-otomatik-sigorta-NTYz
Viko 1x10A Otomatik Sigorta,72.04,elektrik-ve-aydinlatma,2601,https://www.tasciyapi.com.tr/viko-1x10a-otomatik-sigorta-MjYwMQ==
Nead Aras Beyaz Yatay Dörtlü Çerçeve,19.04,elektrik-ve-aydinlatma,2576,https://www.tasciyapi.com.tr/nead-aras-beyaz-yatay-dortlu-cerceve-MjU3Ng==
Nead Aras Beyaz Yatay İkili Çerçeve,8.73,elektrik-ve-aydinlatma,2584,https://www.tasciyapi.com.tr/nead-aras-beyaz-yatay-ikili-cerceve-MjU4NA==
Nead Aras Beyaz Yatay Beşli Çerçeve,20.24,elektrik-ve-aydinlatma,2586,https://www.tasciyapi.com.tr/nead-aras-beyaz-yatay-besli-cerceve-MjU4Ng==
Nead Aras Beyaz Yatay Üçlü Çerçeve,13.49,elektrik-ve-aydinlatma,2585,https://www.tasciyapi.com.tr/nead-aras-beyaz-yatay-uclu-cerceve-MjU4NQ==
Nead Aras Füme Üçlü Anahtar,83.71,elektrik-ve-aydinlatma,2581,https://www.tasciyapi.com.tr/nead-aras-fume-uclu-anahtar-MjU4MQ==
Nead Aras Beyaz Üçlü Anahtar,60.71,elektrik-ve-aydinlatma,2573,https://www.tasciyapi.com.tr/nead-aras-beyaz-uclu-anahtar-MjU3Mw==
Viko 160A Kompakt Tip Termik Manyetik Güç Şalteri,2724.01,elektrik-ve-aydinlatma,582,https://www.tasciyapi.com.tr/viko-160a-kompakt-tip-termik-manyetik-guc-salteri-NTgy
Viko 125A Kompakt Tip Termik Manyetik Güç Şalteri,1826.51,elektrik-ve-aydinlatma,578,https://www.tasciyapi.com.tr/viko-125a-kompakt-tip-termik-manyetik-guc-salteri-NTc4
Viko 100A Kompakt Tip Termik Manyetik Güç Şalteri,1826.51,elektrik-ve-aydinlatma,577,https://www.tasciyapi.com.tr/viko-100a-kompakt-tip-termik-manyetik-guc-salteri-NTc3
Viko 1x32A Otomatik Sigorta,87.32,elektrik-ve-aydinlatma,565,https://www.tasciyapi.com.tr/viko-1x32a-otomatik-sigorta-NTY1
Viko 1x20A Otomatik Sigorta,39.9,elektrik-ve-aydinlatma,564,https://www.tasciyapi.com.tr/viko-1x20a-otomatik-sigorta-NTY0
Esem 3x63A Otomatik Sigorta,361.75,elektrik-ve-aydinlatma,880,https://www.tasciyapi.com.tr/esem-3x63a-otomatik-sigorta-ODgw
Audio12'li HP'li Çift Sıra Zil Paneli,3584.91,elektrik-ve-aydinlatma,1584,https://www.tasciyapi.com.tr/audio12li-hpli-cift-sira-zil-paneli-MTU4NA==
NOAS UV Antibakteriel Armatür,511.42,elektrik-ve-aydinlatma,2877,https://www.tasciyapi.com.tr/noas-uv-antibakteriel-armatur-Mjg3Nw==
K2 KT287A Priz Tip Mekanik Zaman Saati,145.41,elektrik-ve-aydinlatma,2804,https://www.tasciyapi.com.tr/k2-kt287a-priz-tip-mekanik-zaman-saati-MjgwNA==
Kel-278L 60 Ledli Işıldak Beyaz,362.56,elektrik-ve-aydinlatma,2803,https://www.tasciyapi.com.tr/kel-278l-60-ledli-isildak-beyaz-MjgwMw==
UT105 Dijital Çok Fonksiyonlu Multimetre,2901.87,elektrik-ve-aydinlatma,2751,https://www.tasciyapi.com.tr/ut105-dijital-cok-fonksiyonlu-multimetre-Mjc1MQ==
Unit UT 200A AC Pensampermetre,979.96,elektrik-ve-aydinlatma,2750,https://www.tasciyapi.com.tr/unit-ut-200a-ac-pensampermetre-Mjc1MA==
Unı-T Ut 120A Cep Tipi Digital Multımetre,890.31,elektrik-ve-aydinlatma,2749,https://www.tasciyapi.com.tr/uni-t-ut-120a-cep-tipi-digital-multimetre-Mjc0OQ==
Unı-T Ut 33C+ Dijital Multimetre Ölçü Aleti,653.31,elektrik-ve-aydinlatma,2748,https://www.tasciyapi.com.tr/uni-t-ut-33c-dijital-multimetre-olcu-aleti-Mjc0OA==
Voltaj Test Ölçü Aleti UT15C UT-15C,1929.0,elektrik-ve-aydinlatma,2746,https://www.tasciyapi.com.tr/voltaj-test-olcu-aleti-ut15c-ut-15c-Mjc0Ng==
Oktay 400-1 - 30 'Luk Led Tavan Beyaz,358.33,elektrik-ve-aydinlatma,2707,https://www.tasciyapi.com.tr/oktay-400-1-30-luk-led-tavan-beyaz-MjcwNw==
Led panel 60x60 Sıva Altı 40w-48w Beyaz Işık,269.9,elektrik-ve-aydinlatma,1868,https://www.tasciyapi.com.tr/led-panel-60x60-siva-alti-40w-48w-beyaz-isik-MTg2OA==
3 Çipli 60 Ledli Dış Mekan Şerit Kırmızı 5mt,199.75,elektrik-ve-aydinlatma,2607,https://www.tasciyapi.com.tr/3-cipli-60-ledli-dis-mekan-serit-kirmizi-5mt-MjYwNw==
Ekin Kafesli Armatür,63.0,elektrik-ve-aydinlatma,2599,https://www.tasciyapi.com.tr/ekin-kafesli-armatur-MjU5OQ==
Makel Karea Beyaz Vavien,48.06,elektrik-ve-aydinlatma,2595,https://www.tasciyapi.com.tr/makel-karea-beyaz-vavien-MjU5NQ==
Nead Aras Beyaz Uydu Prizi Eko,47.61,elektrik-ve-aydinlatma,2577,https://www.tasciyapi.com.tr/nead-aras-beyaz-uydu-prizi-eko-MjU3Nw==
Çift Yönlü Acil Yönlendirme Armatürü Bay WC,198.28,elektrik-ve-aydinlatma,366,https://www.tasciyapi.com.tr/cift-yonlu-acil-yonlendirme-armaturu-bay-wc-MzY2
İzole Bant,15.9,elektrik-ve-aydinlatma,111,https://www.tasciyapi.com.tr/izole-bant-MTEx
Oktay Adel 5'li Sarkıt Avize,4056.0,elektrik-ve-aydinlatma,2413,https://www.tasciyapi.com.tr/oktay-adel-5li-sarkit-avize-MjQxMw==
Oktay Yakamoz 3'lü Avize,481.22,elektrik-ve-aydinlatma,2389,https://www.tasciyapi.com.tr/oktay-yakamoz-3lu-avize-MjM4OQ==
Oktay Roma Tekli Sarkıt Avize Siyah,427.68,elektrik-ve-aydinlatma,2390,https://www.tasciyapi.com.tr/oktay-roma-tekli-sarkit-avize-siyah-MjM5MA==
Oktay Roma Tekli Sarkıt Avize Beyaz,427.68,elektrik-ve-aydinlatma,2391,https://www.tasciyapi.com.tr/oktay-roma-tekli-sarkit-avize-beyaz-MjM5MQ==
K2 6W 2700K E27 Flamanlı Rustik Ampul,67.86,elektrik-ve-aydinlatma,2147,https://www.tasciyapi.com.tr/k2-6w-2700k-e27-flamanli-rustik-ampul-MjE0Nw==
K2 6W 2700K E27 Flamanlı Rustik Ampul,116.33,elektrik-ve-aydinlatma,2148,https://www.tasciyapi.com.tr/k2-6w-2700k-e27-flamanli-rustik-ampul-MjE0OA==
K2 T5 Ledli Floresan 4W 30cm Beyaz,63.98,elektrik-ve-aydinlatma,2149,https://www.tasciyapi.com.tr/k2-t5-ledli-floresan-4w-30cm-beyaz-MjE0OQ==
K2 T5 Ledli Floresan 9W 60cm Beyaz,91.12,elektrik-ve-aydinlatma,2150,https://www.tasciyapi.com.tr/k2-t5-ledli-floresan-9w-60cm-beyaz-MjE1MA==
K2 T5 Ledli Floresan 9W 60cm Gün Işığı,91.12,elektrik-ve-aydinlatma,2151,https://www.tasciyapi.com.tr/k2-t5-ledli-floresan-9w-60cm-gun-isigi-MjE1MQ==
K2 T5 Ledli Floresan 14W 90cm Beyaz,67.27,elektrik-ve-aydinlatma,2153,https://www.tasciyapi.com.tr/k2-t5-ledli-floresan-14w-90cm-beyaz-MjE1Mw==
K2 T5 Ledli Floresan 18W 120cm Beyaz,142.5,elektrik-ve-aydinlatma,2155,https://www.tasciyapi.com.tr/k2-t5-ledli-floresan-18w-120cm-beyaz-MjE1NQ==
Kablo Kanalı Yapışkanlı 40x25 2 Mt,41.19,elektrik-ve-aydinlatma,127,https://www.tasciyapi.com.tr/kablo-kanali-yapiskanli-40x25-2-mt-MTI3
Kablo Kanalı Yapışkanlı 40x16 2 Mt,39.04,elektrik-ve-aydinlatma,126,https://www.tasciyapi.com.tr/kablo-kanali-yapiskanli-40x16-2-mt-MTI2
Kablo Kanalı Yapışkanlı 25x25 2Mt,30.71,elektrik-ve-aydinlatma,125,https://www.tasciyapi.com.tr/kablo-kanali-yapiskanli-25x25-2mt-MTI1
Kablo Kanalı Yapışkanlı 25x16 2Mt,23.92,elektrik-ve-aydinlatma,124,https://www.tasciyapi.com.tr/kablo-kanali-yapiskanli-25x16-2mt-MTI0
Kablo Kanalı Yapışkanlı 16x16 2Mt,17.69,elektrik-ve-aydinlatma,123,https://www.tasciyapi.com.tr/kablo-kanali-yapiskanli-16x16-2mt-MTIz
Kablo Kanalı Yapışkanlı 12x12 2 Mt,14.49,elektrik-ve-aydinlatma,121,https://www.tasciyapi.com.tr/kablo-kanali-yapiskanli-12x12-2-mt-MTIx
Kablo Kanalı Yapışkanlı 40x40 2 Mt,55.08,elektrik-ve-aydinlatma,128,https://www.tasciyapi.com.tr/kablo-kanali-yapiskanli-40x40-2-mt-MTI4
Mutlusan 25x25 Yapışkanlı Kablo Kanalı Ceviz,80.19,elektrik-ve-aydinlatma,1987,https://www.tasciyapi.com.tr/mutlusan-25x25-yapiskanli-kablo-kanali-ceviz-MTk4Nw==
Mutlusan 40x40 Kablo Kanalı Eko,65.89,elektrik-ve-aydinlatma,1989,https://www.tasciyapi.com.tr/mutlusan-40x40-kablo-kanali-eko-MTk4OQ==
Mutlusan 60x40 Kablo Kanalı Eko,99.34,elektrik-ve-aydinlatma,1990,https://www.tasciyapi.com.tr/mutlusan-60x40-kablo-kanali-eko-MTk5MA==
Mutlusan 60x60 Kablo Kanalı Eko,104.24,elektrik-ve-aydinlatma,1991,https://www.tasciyapi.com.tr/mutlusan-60x60-kablo-kanali-eko-MTk5MQ==
Mutlusan 100x40 Kablo Kanalı Eko,119.94,elektrik-ve-aydinlatma,1992,https://www.tasciyapi.com.tr/mutlusan-100x40-kablo-kanali-eko-MTk5Mg==
Mutlusan 100x50 Kablo Kanalı Eko,220.33,elektrik-ve-aydinlatma,1993,https://www.tasciyapi.com.tr/mutlusan-100x50-kablo-kanali-eko-MTk5Mw==
Mutlusan 100x60 Kablo Kanalı Eko,149.94,elektrik-ve-aydinlatma,1994,https://www.tasciyapi.com.tr/mutlusan-100x60-kablo-kanali-eko-MTk5NA==
Ray Klemensi 2.5mm,7.9,elektrik-ve-aydinlatma,1995,https://www.tasciyapi.com.tr/ray-klemensi-25mm-MTk5NQ==
Mutlusan 12x12 Yapışkanlı Kablo Kanalı Ceviz,61.49,elektrik-ve-aydinlatma,1984,https://www.tasciyapi.com.tr/mutlusan-12x12-yapiskanli-kablo-kanali-ceviz-MTk4NA==
Kare Buşon 100 Amper,119.9,elektrik-ve-aydinlatma,1887,https://www.tasciyapi.com.tr/kare-buson-100-amper-MTg4Nw==
Led Panel Spot 15W Sıva Altı Yuvarlak Günışığı,118.42,elektrik-ve-aydinlatma,1855,https://www.tasciyapi.com.tr/led-panel-spot-15w-siva-alti-yuvarlak-gunisigi-MTg1NQ==
Led Panel Spot 18W Sıva Altı Yuvarlak Beyaz Işık,66.83,elektrik-ve-aydinlatma,1857,https://www.tasciyapi.com.tr/led-panel-spot-18w-siva-alti-yuvarlak-beyaz-isik-MTg1Nw==
Led Panel Spot 3W Sıva Altı Yuvarlak Beyaz Işık,30.42,elektrik-ve-aydinlatma,1858,https://www.tasciyapi.com.tr/led-panel-spot-3w-siva-alti-yuvarlak-beyaz-isik-MTg1OA==
Led Panel Spot 12W Sıva Altı Yuvarlak Beyaz Işık,53.13,elektrik-ve-aydinlatma,1852,https://www.tasciyapi.com.tr/led-panel-spot-12w-siva-alti-yuvarlak-beyaz-isik-MTg1Mg==
Led Panel Spot 9W Sıva Altı Yuvarlak Beyaz Işık,45.54,elektrik-ve-aydinlatma,1862,https://www.tasciyapi.com.tr/led-panel-spot-9w-siva-alti-yuvarlak-beyaz-isik-MTg2Mg==
Led Panel Spot 15W Sıva Altı Yuvarlak Beyaz Işık,59.2,elektrik-ve-aydinlatma,1854,https://www.tasciyapi.com.tr/led-panel-spot-15w-siva-alti-yuvarlak-beyaz-isik-MTg1NA==
Sac Tava Kanal 200/40,406.44,elektrik-ve-aydinlatma,1687,https://www.tasciyapi.com.tr/sac-tava-kanal-200-40-MTY4Nw==
Sac Tava Kanal 50/40,159.9,elektrik-ve-aydinlatma,1688,https://www.tasciyapi.com.tr/sac-tava-kanal-50-40-MTY4OA==
Sac Tava Kanal 70/40,174.9,elektrik-ve-aydinlatma,1689,https://www.tasciyapi.com.tr/sac-tava-kanal-70-40-MTY4OQ==
Konuşan Zil,18.29,elektrik-ve-aydinlatma,1627,https://www.tasciyapi.com.tr/konusan-zil-MTYyNw==
Zil Trafosu 15V Çise,220.15,elektrik-ve-aydinlatma,1628,https://www.tasciyapi.com.tr/zil-trafosu-15v-cise-MTYyOA==
Audio Bus Plus Görüntülü Video Dağıtıcı,469.29,elektrik-ve-aydinlatma,1629,https://www.tasciyapi.com.tr/audio-bus-plus-goruntulu-video-dagitici-MTYyOQ==
Audio Bus Plus Görüntülü Video Yükseltici,966.46,elektrik-ve-aydinlatma,1630,https://www.tasciyapi.com.tr/audio-bus-plus-goruntulu-video-yukseltici-MTYzMA==
Audio AS2020 Kapıcısız Santral (Max. 25 Daire),4014.54,elektrik-ve-aydinlatma,1631,https://www.tasciyapi.com.tr/audio-as2020-kapicisiz-santral-max-25-daire-MTYzMQ==
"Kablo Bağı Klips Beyaz 2,5*200MM (100adet)",47.85,elektrik-ve-aydinlatma,1616,https://www.tasciyapi.com.tr/kablo-bagi-klips-beyaz-25200mm-100adet-MTYxNg==
K2 7W 6500K E27 Şarjlı Led Ampul,116.33,elektrik-ve-aydinlatma,2145,https://www.tasciyapi.com.tr/k2-7w-6500k-e27-sarjli-led-ampul-MjE0NQ==
K2 KLD200B 16.7A Led Şerit Trafosu,215.21,elektrik-ve-aydinlatma,2127,https://www.tasciyapi.com.tr/k2-kld200b-167a-led-serit-trafosu-MjEyNw==
K2 KLD250 21A Led Şerit Trafosu,244.29,elektrik-ve-aydinlatma,2128,https://www.tasciyapi.com.tr/k2-kld250-21a-led-serit-trafosu-MjEyOA==
K2 KLD120B 10.1A Led Şerit Trafosu,143.86,elektrik-ve-aydinlatma,2130,https://www.tasciyapi.com.tr/k2-kld120b-101a-led-serit-trafosu-MjEzMA==
K2 KLD360B 30A Led Şerit Trafosu,273.37,elektrik-ve-aydinlatma,2131,https://www.tasciyapi.com.tr/k2-kld360b-30a-led-serit-trafosu-MjEzMQ==
Ray Klemensi 4mm,10.37,elektrik-ve-aydinlatma,1996,https://www.tasciyapi.com.tr/ray-klemensi-4mm-MTk5Ng==
Ray Klemensi 6mm,16.71,elektrik-ve-aydinlatma,1997,https://www.tasciyapi.com.tr/ray-klemensi-6mm-MTk5Nw==
Ray Klemensi 10mm,24.27,elektrik-ve-aydinlatma,1998,https://www.tasciyapi.com.tr/ray-klemensi-10mm-MTk5OA==
Ray Klemensi 16mm,31.65,elektrik-ve-aydinlatma,1999,https://www.tasciyapi.com.tr/ray-klemensi-16mm-MTk5OQ==
Mutlusan 25x16 Yapışkanlı Kablo Kanalı Ceviz,76.89,elektrik-ve-aydinlatma,1986,https://www.tasciyapi.com.tr/mutlusan-25x16-yapiskanli-kablo-kanali-ceviz-MTk4Ng==
"Kablo Bağı Klips Beyaz 3,6*300MM (100adet)",105.6,elektrik-ve-aydinlatma,1619,https://www.tasciyapi.com.tr/kablo-bagi-klips-beyaz-36300mm-100adet-MTYxOQ==
"Kablo Bağı Klips Beyaz 4,8*380MM (100adet)",200.48,elektrik-ve-aydinlatma,1622,https://www.tasciyapi.com.tr/kablo-bagi-klips-beyaz-48380mm-100adet-MTYyMg==
Topraklama Şerit Aparatı (Demirden Şerite Bağlantı),33.49,elektrik-ve-aydinlatma,1606,https://www.tasciyapi.com.tr/topraklama-serit-aparati-demirden-serite-baglanti-MTYwNg==
Audio 4.3 İnç Kapak,164.89,elektrik-ve-aydinlatma,1607,https://www.tasciyapi.com.tr/audio-43-inc-kapak-MTYwNw==
Audio SA 201 Kapıcısız Şube,738.0,elektrik-ve-aydinlatma,1609,https://www.tasciyapi.com.tr/audio-sa-201-kapicisiz-sube-MTYwOQ==
Audio Bus Plus Görüntülü Dış Panel,7044.03,elektrik-ve-aydinlatma,1611,https://www.tasciyapi.com.tr/audio-bus-plus-goruntulu-dis-panel-MTYxMQ==
Audio Bus Plus Görüntülü Güç Kaynağı 2445 60w,1482.22,elektrik-ve-aydinlatma,1612,https://www.tasciyapi.com.tr/audio-bus-plus-goruntulu-guc-kaynagi-2445-60w-MTYxMg==
"Kablo Bağı Klips Beyaz 2,5*150MM (100adet)",37.13,elektrik-ve-aydinlatma,1613,https://www.tasciyapi.com.tr/kablo-bagi-klips-beyaz-25150mm-100adet-MTYxMw==
"Kablo Bağı Klips Siyah 2,5*150mm (100adet)",37.13,elektrik-ve-aydinlatma,1614,https://www.tasciyapi.com.tr/kablo-bagi-klips-siyah-25150mm-100adet-MTYxNA==
2x18w Etanj Armatür,202.45,elektrik-ve-aydinlatma,1596,https://www.tasciyapi.com.tr/2x18w-etanj-armatur-MTU5Ng==
1x36w Etanj Armatür,199.87,elektrik-ve-aydinlatma,1601,https://www.tasciyapi.com.tr/1x36w-etanj-armatur-MTYwMQ==
14mm Kangal Boru Renkli,479.9,elektrik-ve-aydinlatma,1602,https://www.tasciyapi.com.tr/14mm-kangal-boru-renkli-MTYwMg==
18mm Kangal Boru Renkli,579.9,elektrik-ve-aydinlatma,1603,https://www.tasciyapi.com.tr/18mm-kangal-boru-renkli-MTYwMw==
60X60 Led Panel Sıva Üstü Armatür İçin Boş Kasa,149.9,elektrik-ve-aydinlatma,1604,https://www.tasciyapi.com.tr/60x60-led-panel-siva-ustu-armatur-icin-bos-kasa-MTYwNA==
Audio 8'li HP'li Çift Sıra Zil Paneli,2896.5,elektrik-ve-aydinlatma,1585,https://www.tasciyapi.com.tr/audio-8li-hpli-cift-sira-zil-paneli-MTU4NQ==
Audio 6'lı HP'li Çift Sıra Zil Paneli,2552.3,elektrik-ve-aydinlatma,1586,https://www.tasciyapi.com.tr/audio-6li-hpli-cift-sira-zil-paneli-MTU4Ng==
Audio E12 Ekonomik Kapıcısız Şube,580.81,elektrik-ve-aydinlatma,1587,https://www.tasciyapi.com.tr/audio-e12-ekonomik-kapicisiz-sube-MTU4Nw==
Audio ES102 Santral (Çift Zilli),5111.11,elektrik-ve-aydinlatma,1588,https://www.tasciyapi.com.tr/audio-es102-santral-cift-zilli-MTU4OA==
1x18w Tms Armatür,175.99,elektrik-ve-aydinlatma,1591,https://www.tasciyapi.com.tr/1x18w-tms-armatur-MTU5MQ==
2x18W Tms Armatür,217.99,elektrik-ve-aydinlatma,1592,https://www.tasciyapi.com.tr/2x18w-tms-armatur-MTU5Mg==
ÖZPA ÖZ1605 1tr + 10w Otomat Sıva Altı Sayaç Panosu,1573.2,elektrik-ve-aydinlatma,1576,https://www.tasciyapi.com.tr/ozpa-oz1605-1tr-10w-otomat-siva-alti-sayac-panosu-MTU3Ng==
ÖZPA ÖZ1304 30w Otomat + Pako Yeri Sıva Altı Sayaç Panosu,2003.76,elektrik-ve-aydinlatma,1580,https://www.tasciyapi.com.tr/ozpa-oz1304-30w-otomat-pako-yeri-siva-alti-sayac-panosu-MTU4MA==
ÖZPA ÖZ1006 6mn Tmş + Diyafon Yeri Sıva Altı Sayaç Panosu,3532.8,elektrik-ve-aydinlatma,1582,https://www.tasciyapi.com.tr/ozpa-oz1006-6mn-tms-diyafon-yeri-siva-alti-sayac-panosu-MTU4Mg==
ÖZPA ÖZ1010 10mn Tmş + Diyafon Yeri Sıva Altı Sayaç Panosu,4912.8,elektrik-ve-aydinlatma,1572,https://www.tasciyapi.com.tr/ozpa-oz1010-10mn-tms-diyafon-yeri-siva-alti-sayac-panosu-MTU3Mg==
ÖZPA ÖZ1012 12mn Tmş + Diyafon Yeri Sıva Altı Sayaç Panosu,5950.56,elektrik-ve-aydinlatma,1573,https://www.tasciyapi.com.tr/ozpa-oz1012-12mn-tms-diyafon-yeri-siva-alti-sayac-panosu-MTU3Mw==
ÖZPA ÖZ1051 1mn + 8w Otomat Sıva Üstü Sayaç Panosu,883.2,elektrik-ve-aydinlatma,1574,https://www.tasciyapi.com.tr/ozpa-oz1051-1mn-8w-otomat-siva-ustu-sayac-panosu-MTU3NA==
Estel DT8 Diafon Kablosu (500m),3036.0,elektrik-ve-aydinlatma,1033,https://www.tasciyapi.com.tr/estel-dt8-diafon-kablosu-500m-MTAzMw==
Estel 1x2x0.80 Yangın İhbar Kablosu,565.8,elektrik-ve-aydinlatma,1034,https://www.tasciyapi.com.tr/estel-1x2x080-yangin-ihbar-kablosu-MTAzNA==
Estel 2x2x0.80 Yangın İhbar Kablosu,869.4,elektrik-ve-aydinlatma,1036,https://www.tasciyapi.com.tr/estel-2x2x080-yangin-ihbar-kablosu-MTAzNg==
Estel 6 Çift Telefon Kablosu,917.7,elektrik-ve-aydinlatma,1022,https://www.tasciyapi.com.tr/estel-6-cift-telefon-kablosu-MTAyMg==
Estel 2x0.75 Kordon Kablo Bakır,1299.0,elektrik-ve-aydinlatma,1024,https://www.tasciyapi.com.tr/estel-2x075-kordon-kablo-bakir-MTAyNA==
Estel 2x0.75 Şeffaf Kordon Kablo Bakır,1349.0,elektrik-ve-aydinlatma,1026,https://www.tasciyapi.com.tr/estel-2x075-seffaf-kordon-kablo-bakir-MTAyNg==
Estel 2x0.75 Kordon Kablo (500m),1199.0,elektrik-ve-aydinlatma,1027,https://www.tasciyapi.com.tr/estel-2x075-kordon-kablo-500m-MTAyNw==
Estel 2+1 CCTV Kamera Kablosu,607.2,elektrik-ve-aydinlatma,1028,https://www.tasciyapi.com.tr/estel-2-1-cctv-kamera-kablosu-MTAyOA==
Estel 4+1 CCTV Kamera Kablosu,759.0,elektrik-ve-aydinlatma,1030,https://www.tasciyapi.com.tr/estel-4-1-cctv-kamera-kablosu-MTAzMA==
Estel 4+1 CCTV Kamera Kablosu (500m),3795.0,elektrik-ve-aydinlatma,1031,https://www.tasciyapi.com.tr/estel-4-1-cctv-kamera-kablosu-500m-MTAzMQ==
Estel 1 Çift Telefon Kablosu,227.7,elektrik-ve-aydinlatma,1015,https://www.tasciyapi.com.tr/estel-1-cift-telefon-kablosu-MTAxNQ==
Estel 2 Çift Telefon Kablosu,358.8,elektrik-ve-aydinlatma,1017,https://www.tasciyapi.com.tr/estel-2-cift-telefon-kablosu-MTAxNw==
Estel 2 Çift Telefon Kablosu (500m),1794.0,elektrik-ve-aydinlatma,1018,https://www.tasciyapi.com.tr/estel-2-cift-telefon-kablosu-500m-MTAxOA==
