date,product_id,product_name,category,tuik_category,price,relative_1d,relative_7d,relative_15d,relative_30d,sector
2026-09-06,bambino be 016 cam kulplu 225 ml,bambino be 016 cam kulplu 225 ml,epeykatfg,13,,,,,0.0,epeykatfg
2026-09-06,bambino be 818 genis agizli kulplu 250 ml,bambino be 818 genis agizli kulplu 250 ml,epeykatfg,13,,,,0.0,1.816128728709887,epeykatfg
2026-09-06,bambino silikon emzik mini cam,bambino silikon emzik mini cam,epeykatfg,13,,,,0.0,2.2727272727272707,epeykatfg
2026-09-06,bang olufsen beosound a5,bang olufsen beosound a5,epeykatfg,09,,,,-2.001215023407066,-2.001215023407066,epeykatfg
2026-09-06,baseus enerfill fe11,baseus enerfill fe11,epeykatfg,08,,,,23.432230034871093,13.701349650607408,epeykatfg
2026-09-06,bay tec mk0010,bay tec mk0010,epeykatfg,05,,,,0.0,0.0,epeykatfg
2026-09-06,baymak duotec compact 30,baymak duotec compact 30,epeykatfg,05,,,,-0.2913929277542415,1.5714734706705924,epeykatfg
2026-09-06,bebedor b 76302 desenli kulplu 125 ml,bebedor b 76302 desenli kulplu 125 ml,epeykatfg,13,,,,0.0,2.2727272727272707,epeykatfg
2026-09-06,bebedor mini bardak biberon 30 ml,bebedor mini bardak biberon 30 ml,epeykatfg,13,,,,0.0,0.0,epeykatfg
2026-09-06,bebedor pp mini,bebedor pp mini,epeykatfg,13,,,,0.0,0.0,epeykatfg
2026-09-06,bebem natural 6 beden 256 adet,bebem natural 6 beden 256 adet,epeykatfg,13,,,,4.020100502512558,1.098901098901095,epeykatfg
2026-09-06,bebem natural 6 beden 32 adet,bebem natural 6 beden 32 adet,epeykatfg,13,,,,12.588904694167846,46.16805170821792,epeykatfg
2026-09-06,beko 3104 g,beko 3104 g,epeykatfg,05,,,,19.28397375094868,11.566245586864143,epeykatfg
2026-09-06,beko 6620 gg,beko 6620 gg,epeykatfg,05,,,,0.0,0.0,epeykatfg
2026-09-06,beko 670477 eb ai,beko 670477 eb ai,epeykatfg,05,,,,-1.1279746660487588,1.0807553442946594,epeykatfg
2026-09-06,beko bkk 2110 ic,beko bkk 2110 ic,epeykatfg,05,,,,0.0,0.0,epeykatfg
2026-09-06,beko bkk 2116 tea party,beko bkk 2116 tea party,epeykatfg,05,,,,0.0,-79.89517444404662,epeykatfg
2026-09-06,beko bss 2203,beko bss 2203,epeykatfg,05,,,,-0.4348570816829156,13.714649027351534,epeykatfg
2026-09-06,beko cmb 10120 ob,beko cmb 10120 ob,epeykatfg,05,,,,3.725603186931581,3.502587564689108,epeykatfg
2026-09-06,beko dm 5644 s creammix,beko dm 5644 s creammix,epeykatfg,05,,,,-1.6399984038945048,-11.98419405134552,epeykatfg
2026-09-06,beko kmb 1001 hb,beko kmb 1001 hb,epeykatfg,05,,,,14.184397163120565,7.333333333333325,epeykatfg
2026-09-06,beko sm 5670,beko sm 5670,epeykatfg,05,,,,-2.846536815442391,-10.586300365593681,epeykatfg
2026-09-06,belderia tec strong 24,belderia tec strong 24,epeykatfg,09,,,,-3.0000000000000027,-2.2361001732556396,epeykatfg
2026-09-06,belkin avc009btsgy,belkin avc009btsgy,epeykatfg,08,,,,-4.001600640256098,-4.001600640256098,epeykatfg
2026-09-06,belkin boostcharge wca008,belkin boostcharge wca008,epeykatfg,08,,,,40.080160320641276,40.080160320641276,epeykatfg
2026-09-06,belkin wia007,belkin wia007,epeykatfg,08,,,,-3.7927039078684,-3.7927039078684,epeykatfg
2026-09-06,benks d38 1 2 m,benks d38 1 2 m,epeykatfg,08,,,,17.648228713486635,0.0,epeykatfg
2026-09-06,benq zowie xl2411,benq zowie xl2411,epeykatfg,08,,,,0.0,0.0,epeykatfg
2026-09-06,beper p302mas050,beper p302mas050,epeykatfg,06,,,,0.0,,epeykatfg
2026-09-06,berghoff gem natural,berghoff gem natural,epeykatfg,05,,,,-2.967574997978484,-5.090822809838913,epeykatfg
2026-09-06,berghoff gem retro,berghoff gem retro,epeykatfg,05,,,,2.2286410103927734,8.440973265244821,epeykatfg
2026-09-06,berry bm1000e,berry bm1000e,epeykatfg,06,,,,0.0,3.652661064425766,epeykatfg
2026-09-06,berry bm1300,berry bm1300,epeykatfg,06,,,,,-2.2222222222222143,epeykatfg
2026-09-06,beurer bf 410,beurer bf 410,epeykatfg,13,,,,-3.865384615384604,2.272727272727293,epeykatfg
2026-09-06,beurer em 49,beurer em 49,epeykatfg,06,,,,0.0,0.0,epeykatfg
2026-09-06,beurer em 70,beurer em 70,epeykatfg,06,,,,0.0,0.0,epeykatfg
2026-09-06,beurer em 80,beurer em 80,epeykatfg,06,,,,26.91386365904782,25.325251330573618,epeykatfg
2026-09-06,beurer lb 88 siyah,beurer lb 88 siyah,epeykatfg,05,,,,-1.0000000000000009,5.319148936170226,epeykatfg
2026-09-06,beurer lr 500,beurer lr 500,epeykatfg,05,,,,,,epeykatfg
2026-09-06,beurer mg 101,beurer mg 101,epeykatfg,06,,,,2.414381789963782,14.895358150224602,epeykatfg
2026-09-06,beurer mg 153,beurer mg 153,epeykatfg,06,,,,1.4013245175393818,2.480062012406825,epeykatfg
2026-09-06,beurer mg 180,beurer mg 180,epeykatfg,06,,,,0.4447836521493498,11.117065200203813,epeykatfg
2026-09-06,beurer mg 195,beurer mg 195,epeykatfg,06,,,,10.000000000000009,12.291825821237579,epeykatfg
2026-09-06,beurer mg 79,beurer mg 79,epeykatfg,06,,,,1.3159597623389807,5.319148936170226,epeykatfg
2026-09-06,beurer po 60,beurer po 60,epeykatfg,06,,,,0.0,-3.838388406658555,epeykatfg
2026-09-06,bianchi aspid 24,bianchi aspid 24,epeykatfg,09,,,,0.0,,epeykatfg
2026-09-06,bigboy bts309m2 2g,bigboy bts309m2 2g,epeykatfg,08,,,,0.16122437601056028,,epeykatfg
2026-09-06,blackview tab 70,blackview tab 70,epeykatfg,08,,,,16.550116550116556,16.550116550116556,epeykatfg
2026-09-06,bn 5 24 v 5 ah darbeli,bn 5 24 v 5 ah darbeli,epeykatfg,05,,,,0.0,0.0,epeykatfg
2026-09-06,bood frekans 07,bood frekans 07,epeykatfg,09,,,,-2.505089562723539,0.856842543528602,epeykatfg
2026-09-06,bood te 25,bood te 25,epeykatfg,08,,,,0.0,0.0,epeykatfg
2026-09-06,bosch bgs4u332s,bosch bgs4u332s,epeykatfg,05,,,,-10.000000000000009,0.0,epeykatfg
2026-09-06,bosch climate 3000i 70 we,bosch climate 3000i 70 we,epeykatfg,05,,,,0.48877578583716996,12.376864129225096,epeykatfg
2026-09-06,bosch comfort condense 30,bosch comfort condense 30,epeykatfg,05,,,,-20.88888888888889,-12.454136787952109,epeykatfg
2026-09-06,bosch condense 1200 w 20 22,bosch condense 1200 w 20 22,epeykatfg,05,,,,1.1048993369428883,1.1048993369428883,epeykatfg
2026-09-06,bosch ergomixx ms6cm4150,bosch ergomixx ms6cm4150,epeykatfg,05,,,,3.642355852300594,3.642355852300594,epeykatfg
2026-09-06,bosch gbh 185 li 0611924021,bosch gbh 185 li 0611924021,epeykatfg,05,,,,-1.2870275791624142,-0.6905623150279427,epeykatfg
2026-09-06,bosch gbh 8 45 d professional,bosch gbh 8 45 d professional,epeykatfg,05,,,,1.724137931034475,0.0,epeykatfg
2026-09-06,bosch gsr 12v 30 professional 2x2 0ah,bosch gsr 12v 30 professional 2x2 0ah,epeykatfg,05,,,,0.0,0.0,epeykatfg
2026-09-06,bosch gsv33vwe0n,bosch gsv33vwe0n,epeykatfg,05,,,,0.803944958752667,2.0210359137512235,epeykatfg
2026-09-06,bosch poh7c6p31o,bosch poh7c6p31o,epeykatfg,05,,,,0.9898507462686501,13.315157320757498,epeykatfg
2026-09-06,bosch rdw1575,bosch rdw1575,epeykatfg,05,,,,0.626902008521002,1.804187192118234,epeykatfg
2026-09-06,bosch tk mh 5000,bosch tk mh 5000,epeykatfg,05,,,,3.8468936333910353,3.8468936333910353,epeykatfg
2026-09-06,bosch wgk264zrtr,bosch wgk264zrtr,epeykatfg,05,,,,6.518446127534805,4.038711388041882,epeykatfg
2026-09-06,bosch wqg244c1tr,bosch wqg244c1tr,epeykatfg,05,,,,0.0,3.365320010336803,epeykatfg
2026-09-06,bosch wtr85v0str,bosch wtr85v0str,epeykatfg,05,,,,,,epeykatfg
2026-09-06,braun exactfit 2,braun exactfit 2,epeykatfg,06,,,,8.521505376344084,9.925119128658944,epeykatfg
2026-09-06,braun ipl silk expert pro pl5152,braun ipl silk expert pro pl5152,epeykatfg,13,,,,-10.543321438424623,-10.543321438424623,epeykatfg
2026-09-06,braun ipl skin expert pl3136,braun ipl skin expert pl3136,epeykatfg,13,,,,-14.000000000000002,-14.000000000000002,epeykatfg
2026-09-06,braun ipl skin i expert pl7253,braun ipl skin i expert pl7253,epeykatfg,13,,,,7.252528985172524,16.101305065253246,epeykatfg
2026-09-06,braun ipl skin iexpert pl7211,braun ipl skin iexpert pl7211,epeykatfg,13,,,,-5.178158746165796,-4.778049706738674,epeykatfg
2026-09-06,braun mgk 5045,braun mgk 5045,epeykatfg,13,,,,,,epeykatfg
2026-09-06,braun silk epil 3 3274,braun silk epil 3 3274,epeykatfg,13,,,,0.0,0.0,epeykatfg
2026-09-06,braun silk epil 3 3321,braun silk epil 3 3321,epeykatfg,13,,,,0.0,0.0,epeykatfg
2026-09-06,braun silk epil 5 5505,braun silk epil 5 5505,epeykatfg,13,,,,0.0,0.0,epeykatfg
2026-09-06,braun silk epil 7 7885,braun silk epil 7 7885,epeykatfg,13,,,,0.0,0.0,epeykatfg
2026-09-06,braun silk epil 9 9855 sensosmart,braun silk epil 9 9855 sensosmart,epeykatfg,13,,,,0.0,2.2222222222222143,epeykatfg
2026-09-06,braun silk epil 9 9995,braun silk epil 9 9995,epeykatfg,13,,,,0.0,21.64192172412487,epeykatfg
2026-09-06,braun silk expert pro 3 pl3233,braun silk expert pro 3 pl3233,epeykatfg,13,,,,0.0,0.0,epeykatfg
2026-09-06,breo n5 mini,breo n5 mini,epeykatfg,06,,,,-42.18529841818424,,epeykatfg
2026-09-06,breville vst072,breville vst072,epeykatfg,05,,,,-40.575327960468265,-40.575327960468265,epeykatfg
2026-09-06,brother hl l9430cdn,brother hl l9430cdn,epeykatfg,08,,,,0.0,0.0,epeykatfg
2026-09-06,bucca juliet 180x200 cm,bucca juliet 180x200 cm,epeykatfg,05,,,,0.0,0.0,epeykatfg
2026-09-06,bucca luna 120x200 cm,bucca luna 120x200 cm,epeykatfg,05,,,,0.0,0.0,epeykatfg
2026-09-06,buffer 3d ay tasarimli,buffer 3d ay tasarimli,epeykatfg,05,,,,27.137535816618907,-20.307841517295877,epeykatfg
2026-09-06,bugatti volo,bugatti volo,epeykatfg,05,,,,,23.7774304470147,epeykatfg
2026-09-06,caffeo brawi efeli lx 2 gr,caffeo brawi efeli lx 2 gr,epeykatfg,05,,,,0.0,25.0,epeykatfg
2026-09-06,canon i sensys lbp246dw,canon i sensys lbp246dw,epeykatfg,08,,,,0.0,,epeykatfg
2026-09-06,canon i sensys mf465dw,canon i sensys mf465dw,epeykatfg,08,,,,7.36842105263158,9.046052631578938,epeykatfg
2026-09-06,canon maxify gx7040,canon maxify gx7040,epeykatfg,08,,,,-0.7420626068852632,0.06397732047089821,epeykatfg
2026-09-06,carrera no532,carrera no532,epeykatfg,13,,,,0.0,0.0,epeykatfg
2026-09-06,casio edifice ecb 900db 1adr,casio edifice ecb 900db 1adr,epeykatfg,03,,,,4.112694977237097,7.316408954534959,epeykatfg
2026-09-06,casio g shock dw 5600mw 7dr,casio g shock dw 5600mw 7dr,epeykatfg,03,,,,0.0,0.0,epeykatfg
2026-09-06,casio lq 139amv 1ldf,casio lq 139amv 1ldf,epeykatfg,03,,,,0.0,-1.176470588235301,epeykatfg
2026-09-06,casio lrw 200h 7bvdf,casio lrw 200h 7bvdf,epeykatfg,03,,,,13.353658536585368,3.335186214563657,epeykatfg
2026-09-06,casio ltp 1308d 1bvdf,casio ltp 1308d 1bvdf,epeykatfg,03,,,,0.20055278414452538,0.8139041966935157,epeykatfg
2026-09-06,casio ltp 1314l 8avdf,casio ltp 1314l 8avdf,epeykatfg,03,,,,-4.642193788050775,5.708750080430103,epeykatfg
2026-09-06,casio ltp v001gl 1budf,casio ltp v001gl 1budf,epeykatfg,03,,,,-2.9846606196776815,-7.548753328971802,epeykatfg
2026-09-06,casper excalibur g880 240h cf60x c,casper excalibur g880 240h cf60x c,epeykatfg,08,,,,-0.15967156002080207,-1.0204081632653073,epeykatfg
2026-09-06,casper nirvana s100 255h bx00a g f,casper nirvana s100 255h bx00a g f,epeykatfg,08,,,,-0.08448293505503024,-1.0204081632653073,epeykatfg
2026-09-06,casper nirvana z100 1335 bv00p m q,casper nirvana z100 1335 bv00p m q,epeykatfg,08,,,,-0.03331666312840209,-1.0204081632652962,epeykatfg
2026-09-06,catpower 4225 1x2 0ah,catpower 4225 1x2 0ah,epeykatfg,05,,,,1.0554296573120237,1.0554296573120237,epeykatfg
2026-09-06,cecotec toast taste 9000 double white,cecotec toast taste 9000 double white,epeykatfg,05,,,,-10.829888464238358,23.15522999030486,epeykatfg
2026-09-06,cellularline ach usb c gan plus 100w,cellularline ach usb c gan plus 100w,epeykatfg,08,,,,0.0,0.0,epeykatfg
2026-09-06,cellularline usb to usb c 2 m,cellularline usb to usb c 2 m,epeykatfg,08,,,,0.0,0.0,epeykatfg
2026-09-06,chicco liteway 4 complete baston,chicco liteway 4 complete baston,epeykatfg,13,,,,-29.269857316452295,0.0,epeykatfg
2026-09-06,chicco natural feeling 00080623000000,chicco natural feeling 00080623000000,epeykatfg,13,,,,6.327160493827155,6.016310201569475,epeykatfg
2026-09-06,chicco perfect 5 240 ml,chicco perfect 5 240 ml,epeykatfg,13,,,,0.0,,epeykatfg
2026-09-06,chicco smart touch dijital,chicco smart touch dijital,epeykatfg,06,,,,0.0,0.0,epeykatfg
2026-09-06,chloe signature rose tangerine edt 75 ml kadin parfumu,chloe signature rose tangerine edt 75 ml kadin parfumu,epeykatfg,13,,,,14.240796541333678,14.240796541333678,epeykatfg
2026-09-06,choicemed md300m,choicemed md300m,epeykatfg,06,,,,0.0,0.0,epeykatfg
2026-09-06,classone dj 16,classone dj 16,epeykatfg,09,,,,0.0,0.0,epeykatfg
2026-09-06,colorful battle ax b760m k d5 v20,colorful battle ax b760m k d5 v20,epeykatfg,08,,,,25.41227358745608,25.41227358745608,epeykatfg
2026-09-06,colorful cvn b850m gaming frozen v14a,colorful cvn b850m gaming frozen v14a,epeykatfg,08,,,,0.0,0.0,epeykatfg
2026-09-06,comfort plus dm 214,comfort plus dm 214,epeykatfg,06,,,,12.908857509627714,7.394383394383386,epeykatfg
2026-09-06,comfort plus dm 245,comfort plus dm 245,epeykatfg,06,,,,0.0,0.0,epeykatfg
2026-09-06,comfort plus dm 3000,comfort plus dm 3000,epeykatfg,06,,,,-0.15017558122466523,-6.869224085727077,epeykatfg
2026-09-06,comfort plus r c4a,comfort plus r c4a,epeykatfg,06,,,,0.8725235141084697,-4.052536404301888,epeykatfg
2026-09-06,comotomo antikolik silikon biberon seti yesil,comotomo antikolik silikon biberon seti yesil,epeykatfg,13,,,,-2.2728133641425785,-1.1494693283267576,epeykatfg
2026-09-06,compex fit 1 0,compex fit 1 0,epeykatfg,06,,,,1.9354838709677358,2.7668860613541346,epeykatfg
2026-09-06,compex fit 3 0,compex fit 3 0,epeykatfg,06,,,,0.0,11.295681063122931,epeykatfg
2026-09-06,compex fit 5 0,compex fit 5 0,epeykatfg,06,,,,0.0,0.6586233024421517,epeykatfg
2026-09-06,compex sp 8 0,compex sp 8 0,epeykatfg,06,,,,4.575163398692816,2.251270878721856,epeykatfg
2026-09-06,conti teamate ctm 106,conti teamate ctm 106,epeykatfg,05,,,,22.055540026158415,,epeykatfg
2026-09-06,cooler master ga2711,cooler master ga2711,epeykatfg,08,,,,0.0,0.0,epeykatfg
2026-09-06,coral high 16545 kabin boy valiz,coral high 16545 kabin boy valiz,epeykatfg,03,,,,1.190490362980512,1.190490362980512,epeykatfg
2026-09-06,coral high 16607 diamond abs orta boy valiz,coral high 16607 diamond abs orta boy valiz,epeykatfg,03,,,,44.04361071027738,44.04361071027738,epeykatfg
2026-09-06,coral high 16760 grafiti desenli,coral high 16760 grafiti desenli,epeykatfg,03,,,,1.1904923876515427,1.1904923876515427,epeykatfg
2026-09-06,corby cx028 phoenix,corby cx028 phoenix,epeykatfg,09,,,,9.336384439359268,8.590909090909093,epeykatfg
2026-09-06,corby cx201 orion,corby cx201 orion,epeykatfg,09,,,,11.064460360582862,-10.042008401680336,epeykatfg
2026-09-06,cvs dn 1743,cvs dn 1743,epeykatfg,13,,,,-9.999999999999998,2.2727272727272707,epeykatfg
2026-09-06,cvs dn 7103 turbo,cvs dn 7103 turbo,epeykatfg,13,,,,0.0,0.0,epeykatfg
2026-09-06,cvs dn 91035,cvs dn 91035,epeykatfg,05,,,,0.0,-2.6074242547315385,epeykatfg
2026-09-06,cybex mios,cybex mios,epeykatfg,13,,,,12.741097174606363,-0.5611366664397432,epeykatfg
2026-09-06,dadya e 126 edp 100 ml erkek parfumu,dadya e 126 edp 100 ml erkek parfumu,epeykatfg,13,,,,-14.143551715694835,8.658890192346004,epeykatfg
2026-09-06,dahua ddr c300u32g32,dahua ddr c300u32g32,epeykatfg,08,,,,7.018061912495699,1.0001703076375268,epeykatfg
2026-09-06,daikin premix ndj 28,daikin premix ndj 28,epeykatfg,05,,,,7.663811067376702,7.663811067376702,epeykatfg
2026-09-06,daikin shira plus ftxm42n,daikin shira plus ftxm42n,epeykatfg,05,,,,0.0,0.0,epeykatfg
2026-09-06,dark dk ac usb24,dark dk ac usb24,epeykatfg,08,,,,0.6045949214026569,1.2411779021659797,epeykatfg
2026-09-06,david walker e151 edp 50 ml erkek parfumu,david walker e151 edp 50 ml erkek parfumu,epeykatfg,13,,,,-9.090909090909093,-9.090909090909093,epeykatfg
2026-09-06,dearling ladys,dearling ladys,epeykatfg,13,,,,,,epeykatfg
2026-09-06,decathlon gps 900 by coros,decathlon gps 900 by coros,epeykatfg,08,,,,0.0,0.0,epeykatfg
2026-09-06,deepair cooluxe,deepair cooluxe,epeykatfg,05,,,,-2.127659574468088,-2.127659574468088,epeykatfg
2026-09-06,deerma f60w,deerma f60w,epeykatfg,05,,,,19.093894304771663,16.05758028790143,epeykatfg
2026-09-06,deerma f628s,deerma f628s,epeykatfg,05,,,,-9.108693674111068,-40.165391014975036,epeykatfg
2026-09-06,delkin devices black cfexpress type a,delkin devices black cfexpress type a,epeykatfg,08,,,,0.0,0.0,epeykatfg
2026-09-06,dell latitude 5520 n014l552015emea u,dell latitude 5520 n014l552015emea u,epeykatfg,08,,,,0.0,-0.9611467091373727,epeykatfg
2026-09-06,dell s2721hs,dell s2721hs,epeykatfg,08,,,,77.46774677467747,-1.4111895105283656,epeykatfg
2026-09-06,delonghi ac100,delonghi ac100,epeykatfg,05,,,,0.0,0.0,epeykatfg
2026-09-06,delonghi autentica etam 29 660,delonghi autentica etam 29 660,epeykatfg,05,,,,0.0,0.0,epeykatfg
2026-09-06,delonghi dragon 4 pro 2500w,delonghi dragon 4 pro 2500w,epeykatfg,05,,,,2.1483164635405894,2.1483164635405894,epeykatfg
2026-09-06,delonghi icm 14011,delonghi icm 14011,epeykatfg,05,,,,11.252813203300827,11.252813203300827,epeykatfg
2026-09-06,delonghi magnifica evo ecam290 22 b,delonghi magnifica evo ecam290 22 b,epeykatfg,05,,,,26.982660309833605,26.982660309833605,epeykatfg
2026-09-06,demirdokum atromix p 20,demirdokum atromix p 20,epeykatfg,05,,,,-2.127659574468088,-2.127659574468088,epeykatfg
2026-09-06,denon home 350,denon home 350,epeykatfg,09,,,,0.0,0.0,epeykatfg
2026-09-06,devialet gemini ii,devialet gemini ii,epeykatfg,08,,,,6.250195318603713,6.250195318603713,epeykatfg
2026-09-06,devialet phantom ii 98 db,devialet phantom ii 98 db,epeykatfg,09,,,,0.0,9.195402298850585,epeykatfg
2026-09-06,dewalt d25481k,dewalt d25481k,epeykatfg,05,,,,-3.9114998440496485,-27.61466422262956,epeykatfg
2026-09-06,diamond baby london pratik baston,diamond baby london pratik baston,epeykatfg,13,,,,0.0,0.0,epeykatfg
2026-09-06,diesel fitness spx spining bike,diesel fitness spx spining bike,epeykatfg,09,,,,0.2851711026615966,-1.4018691588784993,epeykatfg
2026-09-06,digitus da 70222,digitus da 70222,epeykatfg,08,,,,2.088334893141819,2.088334893141819,epeykatfg
2026-09-06,digitus da 70255,digitus da 70255,epeykatfg,08,,,,0.0,0.0,epeykatfg
2026-09-06,digitus da 70916,digitus da 70916,epeykatfg,08,,,,0.0,0.0,epeykatfg
2026-09-06,dijitsu 65dq32000,dijitsu 65dq32000,epeykatfg,09,,,,0.0,,epeykatfg
2026-09-06,dijitsu dbd200,dijitsu dbd200,epeykatfg,05,,,,4.840237290244387,2.8801503522165373,epeykatfg
2026-09-06,dijitsu djt 250,dijitsu djt 250,epeykatfg,05,,,,0.0,-16.544387380777692,epeykatfg
2026-09-06,dijitsu djt 340,dijitsu djt 340,epeykatfg,05,,,,,,epeykatfg
2026-09-06,dijitsu seyhan,dijitsu seyhan,epeykatfg,05,,,,5.775148299447497,15.068362534266399,epeykatfg
2026-09-06,dior jadore in joy edt 50 ml kadin parfumu 2,dior jadore in joy edt 50 ml kadin parfumu 2,epeykatfg,13,,,,0.0,0.0,epeykatfg
2026-09-06,direct nexus voice,direct nexus voice,epeykatfg,06,,,,-2.9946234130032168,4.039425099095784,epeykatfg
2026-09-06,dji flip fly more combo dji rc 2,dji flip fly more combo dji rc 2,epeykatfg,09,,,,-2.4846575342465815,-2.481985807830356,epeykatfg
2026-09-06,dji mini 3 dji rc,dji mini 3 dji rc,epeykatfg,09,,,,1.5415858949506145,8.824459265026263,epeykatfg
2026-09-06,dji mini 4 pro dji rc 2,dji mini 4 pro dji rc 2,epeykatfg,09,,,,0.0,-6.055014859364216,epeykatfg
2026-09-06,dji mini 5 pro fly more combo plus,dji mini 5 pro fly more combo plus,epeykatfg,09,,,,-1.3209890482104525,-2.8719300195272135,epeykatfg
2026-09-06,dji neo 2 fly more combo rc n3,dji neo 2 fly more combo rc n3,epeykatfg,09,,,,-1.94511395830691,0.8261228749075977,epeykatfg
2026-09-06,dlc heattube dikey 1200w,dlc heattube dikey 1200w,epeykatfg,05,,,,-2.127659574468088,-2.127659574468088,epeykatfg
2026-09-06,dlc trendyheat 2000w,dlc trendyheat 2000w,epeykatfg,05,,,,-2.127659574468088,-2.127659574468088,epeykatfg
2026-09-06,dm chb009,dm chb009,epeykatfg,08,,,,0.8787346221441172,2.8552299936988046,epeykatfg
2026-09-06,dodici mh 20 hc,dodici mh 20 hc,epeykatfg,05,,,,35.16770225384285,35.16770225384285,epeykatfg
2026-09-06,dr browns db9100,dr browns db9100,epeykatfg,13,,,,2.0618556701031077,3.125,epeykatfg
2026-09-06,dramex d30t,dramex d30t,epeykatfg,08,,,,-16.67593107281823,-16.67593107281823,epeykatfg
2026-09-06,dreame pm10,dreame pm10,epeykatfg,05,,,,0.0,-0.4064736423593285,epeykatfg
2026-09-06,dreame r10 pro,dreame r10 pro,epeykatfg,05,,,,0.0,7.709471416480729,epeykatfg
2026-09-06,dreamwater dws 300,dreamwater dws 300,epeykatfg,05,,,,0.0,0.0,epeykatfg
2026-09-06,dyson airwrap multi styler complete long,dyson airwrap multi styler complete long,epeykatfg,13,,,,-6.451821026484728,-6.451821026484728,epeykatfg
2026-09-06,dyson spot plusscrub ai,dyson spot plusscrub ai,epeykatfg,05,,,,-2.8495934959349545,-2.251579786907709,epeykatfg
2026-09-06,dyson v8 cyclone,dyson v8 cyclone,epeykatfg,05,,,,-3.268301045774036,-3.118818681318669,epeykatfg
2026-09-06,e c a spylos pro 24,e c a spylos pro 24,epeykatfg,05,,,,0.0,-0.9203657217494277,epeykatfg
2026-09-06,eca proteus premix 30 hm,eca proteus premix 30 hm,epeykatfg,05,,,,-1.8831200353044975,4.504277320799055,epeykatfg
2026-09-06,ecovacs deebot t30c,ecovacs deebot t30c,epeykatfg,05,,,,-17.25770809218141,-14.31205537731901,epeykatfg
2026-09-06,ecovacs deebot t90 omni,ecovacs deebot t90 omni,epeykatfg,05,,,,-11.333204023386633,-7.004205871480296,epeykatfg
2026-09-06,edifier if200 plus,edifier if200 plus,epeykatfg,09,,,,-40.91947175057095,-39.03391070992925,epeykatfg
2026-09-06,edifier mr3 2 0,edifier mr3 2 0,epeykatfg,09,,,,12.499802605606014,0.26576904130797274,epeykatfg
2026-09-06,einhell te cd 18 48 li i solo,einhell te cd 18 48 li i solo,epeykatfg,05,,,,0.0,-1.8636363636363673,epeykatfg
2026-09-06,elba elb25 m3a 1 m,elba elb25 m3a 1 m,epeykatfg,08,,,,0.0,0.0,epeykatfg
2026-09-06,elbebek elite 1 beden 234 adet,elbebek elite 1 beden 234 adet,epeykatfg,13,,,,0.0,0.0,epeykatfg
2026-09-06,electrolux e5t1 4st,electrolux e5t1 4st,epeykatfg,05,,,,-7.046151794050948,-0.08110009364595827,epeykatfg
2026-09-06,electrolux e7t1 6bp,electrolux e7t1 6bp,epeykatfg,05,,,,-14.010947368421057,-19.24713325425069,epeykatfg
2026-09-06,electrolux eat3300,electrolux eat3300,epeykatfg,05,,,,0.0,0.0,epeykatfg
2026-09-06,electrolux ep72ub21sw,electrolux ep72ub21sw,epeykatfg,05,,,,-3.9437777515547223,-5.860662606849543,epeykatfg
2026-09-06,electrolux ew7d285ut,electrolux ew7d285ut,epeykatfg,05,,,,0.5810997809192253,0.5810997809192253,epeykatfg
2026-09-06,electrolux ew8d394mt,electrolux ew8d394mt,epeykatfg,05,,,,-9.063506149116352,-7.9999999999999964,epeykatfg
2026-09-06,electrolux lnt5me32u1,electrolux lnt5me32u1,epeykatfg,05,,,,-1.0204081632653073,9.874105958121614,epeykatfg
2026-09-06,emsan nostalji,emsan nostalji,epeykatfg,05,,,,-2.2728117373547962,-1.808955991751826,epeykatfg
2026-09-06,ersag lilyum edp 100 ml kadin parfumu,ersag lilyum edp 100 ml kadin parfumu,epeykatfg,13,,,,0.0,0.0,epeykatfg
2026-09-06,etap 4030s,etap 4030s,epeykatfg,13,,,,6.925409338993327,8.198330878743265,epeykatfg
2026-09-06,etap platinum flat,etap platinum flat,epeykatfg,13,,,,-6.025896913834083,-5.262891809908998,epeykatfg
2026-09-06,everest sm 833,everest sm 833,epeykatfg,08,,,,0.0,0.0,epeykatfg
2026-09-06,everyway ev 806p,everyway ev 806p,epeykatfg,06,,,,48.14814814814814,61.03059581320451,epeykatfg
2026-09-06,everyway ev 906,everyway ev 906,epeykatfg,06,,,,15.902439024390237,22.98136645962734,epeykatfg
2026-09-06,everyway ev 906a,everyway ev 906a,epeykatfg,06,,,,0.0,13.683720930232578,epeykatfg
2026-09-06,ezere th 413,ezere th 413,epeykatfg,05,,,,,,epeykatfg
2026-09-06,f bosch fb2405,f bosch fb2405,epeykatfg,06,,,,15.380681818181818,12.816666666666654,epeykatfg
2026-09-06,fabcio mysmile sonic plus,fabcio mysmile sonic plus,epeykatfg,13,,,,0.0,0.0,epeykatfg
2026-09-06,fakir airtouch,fakir airtouch,epeykatfg,13,,,,-2.9999999999999916,43.89114852475413,epeykatfg
2026-09-06,fakir aroma gourmet,fakir aroma gourmet,epeykatfg,05,,,,12.907389480477583,12.907389480477583,epeykatfg
2026-09-06,fakir as 1480 lt,fakir as 1480 lt,epeykatfg,05,,,,7.526881720430123,11.111111111111116,epeykatfg
2026-09-06,fakir chaizen,fakir chaizen,epeykatfg,05,,,,-1.3548387096774195,-1.1402122375253954,epeykatfg
2026-09-06,fakir fauna,fakir fauna,epeykatfg,05,,,,0.0,0.0,epeykatfg
