product-name,product-price,Ana Kategori,Kategori ID,Stok Kodu,Fiyat,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d
DÜĞMELİ POLO YAKA KISA KOL T-SHIRT,₺5.950,Erkek,30201,M405465331-0118,5950.0,03,0.0,0.0,0.0
BİSİKLET YAKALI UZUN KOL T-SHIRT,₺5.950,Erkek,30201,M405467648-0002,5950.0,03,0.0,0.0,0.0
BİSİKLET YAKALI UZUN KOL T-SHIRT,₺5.950,Erkek,30201,M405467648-0041,5950.0,03,0.0,0.0,0.0
BİSİKLET YAKALI KISA KOL T-SHIRT,₺5.950,Erkek,30201,M405467651-0047,5950.0,03,0.0,0.0,
"MONOPETO , TAM ASTARLI TEK PİLE PANTOLONLU TAKIM ELBİSE",₺149.950,Erkek,30201,M405497971-0119,149950.0,03,0.0,0.0,0.0
MONOPETO SİVRİ YAKALI PİLELİ PANTOLONLU TK.ELBİSE,₺149.950,Erkek,30201,M405497973-0002,149950.0,03,0.0,0.0,0.0
MONOPETO SİVRİ YAKALI PİLELİ PANTOLONLU TK.ELBİSE,₺149.950,Erkek,30201,M405497973-0041,149950.0,03,0.0,0.0,0.0
KRUVAZE ASTARSIZ SEERSUCKER YÜNLÜ CEKET,₺119.950,Erkek,30201,M405497975-0018,119950.0,03,0.0,0.0,0.0
TEK PİLELİ YÜN SERJ PANTOLON,₺32.950,Erkek,30201,M405510018-0041,32950.0,03,0.0,0.0,0.0
TEK PİLELİ BELİ İPLİ SEERSUCKER PANTOLON,₺27.950,Erkek,30201,M405510030-0041,27950.0,03,0.0,0.0,0.0
BELİ KEMERLİ PİLİSİZ PANTOLON,₺37.950,Erkek,30201,M405563912-0006,37950.0,03,0.0,,
DÜĞMELİ MONT,₺69.950,Erkek,30201,M405588191-0041,69950.0,03,0.0,0.0,0.0
BİSİKLET YAKALI KISA KOL YÜN T-SHIRT,₺19.950,Erkek,30201,M405588198-0029,19950.0,03,0.0,0.0,0.0
KRUVAZE YARIM ASTARLI YÜNLÜ CEKET,₺79.950,Erkek,30201,M405588204-0014,79950.0,03,0.0,0.0,0.0
KRUVAZE YARIM ASTARLI YÜNLÜ CEKET,₺79.950,Erkek,30201,M405588204-0041,79950.0,03,0.0,0.0,0.0
KRUVAZE YARIM ASTARLI YÜNLÜ CEKET,₺79.950,Erkek,30201,M405588204-0112,79950.0,03,0.0,0.0,0.0
POLO DÜĞMELİ YAKA KISA KOL TRİKO T-SHIRT,₺7.950,Erkek,30201,M405653253-0002,7950.0,03,0.0,0.0,0.0
POLO DÜĞMELİ YAKA KISA KOL TRİKO T-SHIRT,₺7.950,Erkek,30201,M405653253-0041,7950.0,03,0.0,0.0,0.0
POLO DÜĞMELİ YAKA KISA KOL TRİKO T-SHIRT,₺7.950,Erkek,30201,M405653273-0096,7950.0,03,0.0,0.0,0.0
POLO DÜĞMELİ YAKA KISA KOL TRİKO T-SHIRT,₺7.950,Erkek,30201,M405653273-0099,7950.0,03,0.0,0.0,0.0
DÜĞMESİZ POLO YAKA KISA KOL TRİKO T-SHIRT,₺7.950,Erkek,30201,M405653277-0021,7950.0,03,0.0,0.0,0.0
DÜĞMESİZ POLO YAKA KISA KOL TRİKO T-SHIRT,₺7.950,Erkek,30201,M405653277-0037,7950.0,03,0.0,0.0,0.0
BİSİKLET YAKALI KISA KOL TRİKO T-SHIRT,₺6.950,Erkek,30201,M405774267-0014,6950.0,03,0.0,0.0,
DÜĞMELİ POLO YAKA KISA KOL TRİKO T-SHIRT,₺7.950,Erkek,30201,M405774766-0080,7950.0,03,0.0,0.0,0.0
SMOKİN KEMER,₺4.950,Erkek,30201,M868139014943-0002,4950.0,03,0.0,0.0,0.0
SMOKİN KEMER,₺4.950,Erkek,30201,M868139014943-0004,4950.0,03,0.0,0.0,0.0
SMOKIN KEMER,₺4.950,Erkek,30201,M868139046211-0002,4950.0,03,0.0,0.0,0.0
SMOKİN KEMER,₺4.950,Erkek,30201,M868139076960-0041,4950.0,03,0.0,0.0,0.0
SMOKİN KEMER,₺4.950,Erkek,30201,M868139076960-0041-0096,4950.0,03,0.0,0.0,0.0
DOKULU ATA YAKA SMOKIN GÖMLEĞİ,₺12.950,Erkek,30201,M868139098407-0002,12950.0,03,0.0,0.0,0.0
ŞAL YAKA EKRU SMOKİN,₺99.950,Erkek,30201,M868188276383-0027,99950.0,03,0.0,0.0,0.0
SMOKİN GÖMLEĞİ,₺12.950,Erkek,30201,M868188289487-0002,12950.0,03,0.0,0.0,0.0
SMOKİN GÖMLEĞİ,₺12.950,Erkek,30201,M868188289508-0002,12950.0,03,0.0,0.0,0.0
SMOKİN GÖMLEĞİ,₺12.950,Erkek,30201,M868188289522-0041,12950.0,03,0.0,0.0,0.0
SMOKİN GÖMLEĞİ,₺12.950,Erkek,30201,M868188289588-0002,12950.0,03,0.0,0.0,0.0
BURLINGTON İKİLİ ÇORAP,₺1.290,Erkek,302,M400338488-0041,1290.0,03,0.0,0.0,0.0
LACİVERT ÇORAP,₺499,Erkek,302,M401591543-0041,499.0,03,0.0,0.0,0.0
SİYAH ÇETİK ÇORAP,₺349,Erkek,302,M868167097113-0002,349.0,03,0.0,0.0,0.0
BURLINGTON ÇORAP,₺1.390,Erkek,302,M400338475-0002,1390.0,03,0.0,0.0,0.0
LACİVERT ÇORAP,₺499,Erkek,302,M401574597-0041,499.0,03,0.0,0.0,0.0
SİYAH ÇORAP,₺499,Erkek,302,M400518796-0002,499.0,03,0.0,0.0,0.0
SİYAH ÇORAP,₺499,Erkek,302,M400518804-0002-0097,499.0,03,0.0,0.0,0.0
KAHVE ÇORAP,₺499,Erkek,302,M401591543-0014,499.0,03,0.0,0.0,0.0
KAHVE ÇORAP,₺499,Erkek,302,M400518796-0014,499.0,03,0.0,0.0,
BURLINGTON ÇORAP,₺1.390,Erkek,302,M400338479-0002,1390.0,03,0.0,0.0,0.0
KAHVE ÇORAP,₺499,Erkek,302,M401574603-0014,499.0,03,0.0,0.0,0.0
FÜME ÇORAP,₺499,Erkek,302,M401591543-0097,499.0,03,0.0,0.0,0.0
KISA SOKET BASIC ÇORAP,₺499,Erkek,302,M402695763-0094,499.0,03,0.0,0.0,0.0
BURLINGTON ÇORAP,₺1.390,Erkek,302,M400338475-0041,1390.0,03,0.0,0.0,0.0
KISA SOKET BASIC ÇORAP,₺499,Erkek,302,M402695763-0014,499.0,03,0.0,0.0,0.0
BURLINGTON İKİLİ ÇORAP,₺1.290,Erkek,302,M400338488-0021,1290.0,03,0.0,0.0,0.0
SİYAH ÇORAP,₺499,Erkek,302,M401567874-0002,499.0,03,0.0,0.0,0.0
LACİVERT ÇETİK ÇORAP,₺349,Erkek,302,M868167097113-0041,349.0,03,0.0,0.0,0.0
ANTRASİT MELANJ ÇORAP,₺499,Erkek,302,M400518796-0094,499.0,03,0.0,0.0,0.0
LACİVERT ÇORAP,₺499,Erkek,302,M401567874-0041,499.0,03,0.0,0.0,0.0
BURLINGTON BAKLAVA DESENLİ ÇORAP,₺990,Erkek,302,M400338449-0029-0004,990.0,03,0.0,0.0,0.0
LACİVERT ÇORAP,₺499,Erkek,302,M400518800-0041,499.0,03,0.0,0.0,0.0
BURLINGTON İKİLİ ÇORAP,₺1.290,Erkek,302,M400338488-0002,1290.0,03,0.0,0.0,0.0
LACİVERT ÇORAP,₺499,Erkek,302,M401574603-0041,499.0,03,0.0,0.0,0.0
BURLINGTON ÇORAP,₺1.390,Erkek,302,M400338479-0041,1390.0,03,0.0,0.0,0.0
LACİVERT ÇORAP,₺499,Erkek,302,M400518804-0041-0038,499.0,03,0.0,0.0,0.0
SİYAH ÇORAP,₺499,Erkek,302,M401574603-0002,499.0,03,0.0,0.0,0.0
KISA SOKET DÜZ PAMUK KAŞMİR ÇORAP,₺799,Erkek,302,M402791610-0041,799.0,03,0.0,0.0,0.0
FÜME ÇORAP,₺499,Erkek,302,M401574597-0097,499.0,03,0.0,0.0,0.0
BURLINGTON ÇORAP,₺1.390,Erkek,302,M400338493-0002,1390.0,03,0.0,0.0,
BURLINGTON İKİLİ ÇORAP,₺1.390,Erkek,302,M400338484-0002,1390.0,03,0.0,0.0,0.0
GRİ ÇORAP,₺499,Erkek,302,M400518807-0004,499.0,03,0.0,0.0,0.0
SİYAH ÇORAP,₺499,Erkek,302,M400518800-0002,499.0,03,0.0,0.0,0.0
VİZON ÇORAP,₺499,Erkek,302,M400518807-0022,499.0,03,0.0,0.0,0.0
LACİVERT ÇORAP,₺499,Erkek,302,M400518806-0041,499.0,03,0.0,0.0,0.0
VİZON ÇORAP,₺499,Erkek,302,M401574597-0022,499.0,03,0.0,0.0,0.0
GRİ ÇETİK ÇORAP,₺349,Erkek,302,M868167097113-0004,349.0,03,0.0,0.0,0.0
BURLINGTON İKİLİ ÇORAP,₺1.490,Erkek,302,M400338497-0097,1490.0,03,0.0,0.0,0.0
ÇORAP,₺499,Erkek,302,M400248989-0014,499.0,03,0.0,0.0,
BURLINGTON ÇORAP,₺1.390,Erkek,302,M400338475-0097,1390.0,03,0.0,0.0,0.0
BURLINGTON ÇORAP,₺1.390,Erkek,302,M403882090-0041,1390.0,03,0.0,0.0,0.0
BURLINGTON ÇORAP,₺1.390,Erkek,302,M400338479-0097,1390.0,03,0.0,0.0,0.0
GRİ ÇORAP,₺499,Erkek,302,M401574597-0004,499.0,03,0.0,0.0,0.0
İNDİGO ÇORAP,₺499,Erkek,302,M400518807-0099,499.0,03,0.0,0.0,0.0
ÇORAP,₺499,Erkek,302,M400248996-0099,499.0,03,0.0,0.0,
FÜME ÇORAP,₺499,Erkek,302,M401567874-0097,499.0,03,0.0,0.0,0.0
BURLINGTON İKİLİ ÇORAP,₺1.290,Erkek,302,M400338488-0004,1290.0,03,0.0,0.0,0.0
KISA SOKET DÜZ PAMUK KAŞMİR ÇORAP,₺799,Erkek,302,M402791610-0022,799.0,03,0.0,0.0,0.0
ÇORAP,₺499,Erkek,302,M400248996-0004,499.0,03,0.0,0.0,
BURLINGTON BAKLAVA DESENLİ ÇORAP,₺1.390,Erkek,302,M400338459-0021-0038,1390.0,03,0.0,0.0,0.0
BURLINGTON ÇORAP,₺1.390,Erkek,302,M400338493-0027,1390.0,03,0.0,0.0,0.0
KISA SOKET DÜZ PAMUK KAŞMİR ÇORAP,₺799,Erkek,302,M402791610-0094,799.0,03,0.0,0.0,0.0
BURLINGTON İKİLİ ÇORAP,₺1.390,Erkek,302,M400338484-0041,1390.0,03,0.0,0.0,0.0
BURLINGTON ÇORAP,₺1.390,Erkek,302,M400338493-0014,1390.0,03,0.0,0.0,0.0
BURLINGTON İKİLİ ÇORAP,₺1.390,Erkek,302,M400338484-0004,1390.0,03,0.0,0.0,0.0
BURLINGTON İKİLİ BAKLAVA DESENLİ ÇORAP,₺1.490,Erkek,302,M403882053-0041-0004,1490.0,03,0.0,0.0,0.0
BURLINGTON ÇORAP,₺1.390,Erkek,302,M400338493-0041,1390.0,03,0.0,0.0,0.0
PAMUK KAŞMİR SOKET ÇORAP,₺799,Erkek,302,M405819180-0002,799.0,03,0.0,0.0,0.0
DERBY PAMUK SOKET ÇORAP,₺499,Erkek,302,M405819188-0002,499.0,03,0.0,0.0,0.0
BURLINGTON İKİLİ ÇORAP,₺1.290,Erkek,302,M400338488-0042,1290.0,03,0.0,0.0,0.0
BABET ÇORAP,₺349,Erkek,302,M405819178-0002,349.0,03,0.0,0.0,0.0
SİYAH KOL DÜĞMESİ,₺3.950,Erkek,302,M402364848-0002-0009,3950.0,03,0.0,0.0,0.0
BABET ÇORAP,₺349,Erkek,302,M402696947-0002,349.0,03,0.0,0.0,0.0
DÜZ İPEK MENDİL,₺1.950,Erkek,302,M869848155410-0012,1950.0,03,0.0,0.0,0.0
KAHVE DERI KEMER,₺3.450,Erkek,302,M400325685-0014,3450.0,03,0.0,0.0,0.0
SİYAH KOL DÜĞMESİ,₺3.950,Erkek,302,M402364843-0002-0009,3950.0,03,0.0,0.0,0.0
KAHVE SÜET KEMER,₺3.450,Erkek,302,M400325681-0014,3450.0,03,0.0,0.0,0.0
İNDİGO ÇORAP,₺499,Erkek,302,M401574597-0099,499.0,03,0.0,0.0,0.0
BABET ÇORAP,₺349,Erkek,302,M402696947-0022,349.0,03,0.0,0.0,0.0
KOL DÜĞMESİ,₺3.950,Erkek,302,M400283335-0009,3950.0,03,0.0,0.0,0.0
BURLINGTON BAKLAVA DESENLİ ÇORAP,₺1.390,Erkek,302,M400338459-0004-0041,1390.0,03,0.0,0.0,0.0
LACİVERT ÇORAP,₺1.390,Erkek,302,M401137073-0041-0038,1390.0,03,0.0,0.0,0.0
HAKİ ÇETİK ÇORAP,₺349,Erkek,302,M868188294829-0031,349.0,03,0.0,0.0,
SATEN PAPYON,₺1.950,Erkek,302,M400207165-0002,1950.0,03,0.0,0.0,0.0
ŞAL DESENLİ İPEK KRAVAT,₺4.950,Erkek,302,M405209394-0056-0041,4950.0,03,0.0,0.0,0.0
İNCE DERBY MERSERİZE SOKET ÇORAP,₺499,Erkek,302,M405819193-0002,499.0,03,0.0,0.0,0.0
GÜMÜŞ KOL DÜĞMESİ,₺3.950,Erkek,302,M402364834-0009-0002,3950.0,03,0.0,0.0,0.0
LACİVERT DERİ KEMER,₺3.450,Erkek,302,M400325685-0041,3450.0,03,0.0,0.0,0.0
PAMUK KAŞMİR SOKET ÇORAP,₺799,Erkek,302,M405819180-0041,799.0,03,0.0,0.0,0.0
ANTRASİT ÇORAP,₺1.390,Erkek,302,M401137073-0005-0002,1390.0,03,0.0,0.0,0.0
KAHVE ÇORAP,₺1.390,Erkek,302,M401137073-0014-0021,1390.0,03,0.0,0.0,0.0
RENKLİ BİYELİ PAMUK MENDİL,₺1.950,Erkek,302,M868072017505-0002,1950.0,03,0.0,0.0,0.0
KOL DÜĞMESİ,₺3.950,Erkek,302,M868238586585-0009,3950.0,03,0.0,0.0,0.0
KEMER,₺3.450,Erkek,302,M400280372-0015,3450.0,03,0.0,0.0,0.0
İNCE DERBY MERSERİZE SOKET ÇORAP,₺499,Erkek,302,M405819193-0041,499.0,03,0.0,0.0,0.0
PAPYON,₺1.950,Erkek,302,M400023779-0002,1950.0,03,0.0,0.0,0.0
GÜMÜŞ KOL DÜĞMESİ,₺3.950,Erkek,302,M402364838-0009,3950.0,03,0.0,0.0,0.0
SİYAH DERİ KEMER,₺3.450,Erkek,302,M400325680-0002,3450.0,03,0.0,0.0,0.0
BURLINGTON BAKLAVA DESENLİ ÇORAP,₺1.390,Erkek,302,M403882094-0041-0038,1390.0,03,0.0,0.0,0.0
İNCE DERBY MERSERİZE SOKET ÇORAP,₺499,Erkek,302,M405819193-0014,499.0,03,0.0,0.0,0.0
SİYAH KOL DÜĞMESİ,₺3.950,Erkek,302,M402364828-0002-0009,3950.0,03,0.0,0.0,0.0
GÜMÜŞ KOL DÜĞMESİ,₺3.950,Erkek,302,M402364832-0009,3950.0,03,0.0,0.0,0.0
KOL DÜĞMESİ,₺3.950,Erkek,302,M400154389-0009,3950.0,03,0.0,0.0,0.0
TAŞ SÜET KEMER,₺3.450,Erkek,302,M400325681-0102,3450.0,03,0.0,0.0,0.0
RENKLİ BİYELİ PAMUK MENDİL,₺1.950,Erkek,302,M868072017505-0041,1950.0,03,0.0,0.0,0.0
BEJ ÇETİK ÇORAP,₺349,Erkek,302,M868167097113-0021,349.0,03,0.0,0.0,
KAHVE DERİ KEMER,₺3.450,Erkek,302,M400325552-0014,3450.0,03,0.0,0.0,0.0
LACİVERT SÜET KEMER,₺3.450,Erkek,302,M400325681-0041,3450.0,03,0.0,0.0,0.0
CAMEL SÜET KEMER,₺3.450,Erkek,302,M400325681-0088,3450.0,03,0.0,0.0,0.0
SİYAH PANTOLON ASKISI,₺3.450,Erkek,302,M400366501-0002,3450.0,03,0.0,0.0,0.0
LACİVERT KOL DÜĞMESİ,₺3.950,Erkek,302,M402364858-0041-0005,3950.0,03,0.0,0.0,0.0
BURLINGTON ÇORAP,₺1.390,Erkek,302,M403882090-0087,1390.0,03,0.0,0.0,0.0
TATEOSSIAN KOL DÜĞMESİ,₺18.950,Erkek,302,M400226587-0002-0009,18950.0,03,0.0,0.0,0.0
SİYAH KOL DÜĞMESİ,₺3.950,Erkek,302,M402364830-0002-0009,3950.0,03,0.0,0.0,0.0
GÜMÜŞ KOL DÜĞMESİ,₺3.950,Erkek,302,M402364836-0009,3950.0,03,0.0,0.0,0.0
SİYAH KOL DÜĞMESİ,₺3.950,Erkek,302,M402364841-0002-0009,3950.0,03,0.0,0.0,0.0
BURLINGTON ÇORAP,₺1.390,Erkek,302,M403882090-0088,1390.0,03,0.0,0.0,0.0
GÜMÜŞ KOL DÜĞMESİ,₺3.950,Erkek,302,M402364849-0009-0014,3950.0,03,0.0,0.0,0.0
BABET ÇORAP,₺349,Erkek,302,M402696947-0041,349.0,03,0.0,0.0,0.0
BURLINGTON ÇORAP,₺1.390,Erkek,302,M403882090-0042,1390.0,03,0.0,0.0,0.0
BURLINGTON BAKLAVA DESENLİ ÇORAP,₺1.390,Erkek,302,M403882094-0012-0038,1390.0,03,0.0,0.0,0.0
SİYAH KOL DÜĞMESİ,₺3.950,Erkek,302,M402364855-0002-0009,3950.0,03,0.0,0.0,0.0
BURLINGTON BAKLAVA DESENLİ ÇORAP,₺1.390,Erkek,302,M403882112-0041-0038,1390.0,03,0.0,0.0,0.0
BALIKSIRTI İPEK KRAVAT,₺3.950,Erkek,302,M405209272-0038-0038,3950.0,03,0.0,0.0,0.0
ŞAL DESENLİ İPEK KRAVAT,₺4.950,Erkek,302,M405209383-0041,4950.0,03,0.0,0.0,0.0
SATEN PAPYON,₺1.950,Erkek,302,M400207168-0002,1950.0,03,0.0,0.0,0.0
KOL DÜĞMESİ,₺3.950,Erkek,302,M400246876-0002,3950.0,03,0.0,0.0,
KOL DÜĞMESİ,₺3.950,Erkek,302,M400283331-0002-0009,3950.0,03,0.0,0.0,0.0
KAHVE PANTOLON ASKISI,₺3.450,Erkek,302,M400366503-0014,3450.0,03,0.0,0.0,0.0
ANTRASİT ÇORAP,₺1.390,Erkek,302,M401137073-0005-0055,1390.0,03,0.0,0.0,0.0
NEFTİ ÇORAP,₺1.390,Erkek,302,M401137073-0030-0041,1390.0,03,0.0,0.0,0.0
SİYAH KOL DÜĞMESİ,₺3.950,Erkek,302,M402364831-0002-0009,3950.0,03,0.0,0.0,0.0
EKRU KOL DÜĞMESİ,₺3.950,Erkek,302,M402364851-0027,3950.0,03,0.0,0.0,0.0
BABET ÇORAP,₺349,Erkek,302,M402696947-0094,349.0,03,0.0,0.0,0.0
BURLINGTON BAKLAVA DESENLİ ÇORAP,₺1.390,Erkek,302,M402858441-0038-0038,1390.0,03,0.0,0.0,0.0
DERİ PANTOLON KEMERİ,₺3.450,Erkek,302,M405539344-0002,3450.0,03,0.0,0.0,0.0
DERİ PANTOLON KEMERİ,₺3.450,Erkek,302,M405539357-0002,3450.0,03,0.0,0.0,0.0
PAPYON,₺1.950,Erkek,302,M400023778-0002,1950.0,03,0.0,0.0,0.0
LACİVERT DERİ KEMER,₺3.450,Erkek,302,M400325552-0041,3450.0,03,0.0,0.0,0.0
TABA DERİ KEMER,₺3.450,Erkek,302,M400325677-0017,3450.0,03,0.0,0.0,0.0
KOYU MAVİ ÇORAP,₺1.390,Erkek,302,M401137073-0042-0004,1390.0,03,0.0,0.0,0.0
PAMUK KAŞMİR SOKET ÇORAP,₺799,Erkek,302,M405819180-0022,799.0,03,0.0,0.0,0.0
PAMUK KAŞMİR SOKET ÇORAP,₺799,Erkek,302,M405819180-0094,799.0,03,0.0,0.0,0.0
PANTOLON ASKISI,₺3.450,Erkek,302,M868139099878-0002,3450.0,03,0.0,0.0,0.0
KOL DÜĞMESİ,₺3.950,Erkek,302,M400283341-0009-0038,3950.0,03,0.0,0.0,0.0
MICRO DESENLİ İPEK KRAVAT,₺4.450,Erkek,302,M405209274-0041-0098,4450.0,03,0.0,0.0,0.0
DESENLİ İPEK KRAVAT,₺3.950,Erkek,302,M405209284-0063-0012,3950.0,03,0.0,0.0,0.0
ŞAL DESENLİ İPEK KRAVAT,₺4.950,Erkek,302,M405209302-0055-0012,4950.0,03,0.0,0.0,0.0
DERBY PAMUK SOKET ÇORAP,₺499,Erkek,302,M405819188-0041,499.0,03,0.0,0.0,0.0
PANTOLON ASKISI,₺3.450,Erkek,302,M868167050096-0056,3450.0,03,0.0,0.0,0.0
KOL DÜĞMESİ,₺3.950,Erkek,302,M400154393-0002-0009,3950.0,03,0.0,0.0,0.0
TATEOSSIAN BİLEKLİK,₺14.950,Erkek,302,M400226612-0002-0009,14950.0,03,0.0,0.0,0.0
KOL DÜĞMESİ,₺3.950,Erkek,302,M400246845-0002-0005,3950.0,03,0.0,0.0,0.0
KEMER,₺3.450,Erkek,302,M400280372-0041,3450.0,03,0.0,0.0,0.0
LACİVERT DERİ KEMER,₺3.450,Erkek,302,M400325555-0041-0014,3450.0,03,0.0,0.0,0.0
LACİVERT DERİ KEMER,₺3.450,Erkek,302,M400325677-0041,3450.0,03,0.0,0.0,0.0
GÜMÜŞ KOL DÜĞMESİ,₺3.950,Erkek,302,M402364856-0009,3950.0,03,0.0,0.0,0.0
DİAGONAL ÇİZGİLİ İPEK KRAVAT,₺4.450,Erkek,302,M405209292-0041-0004,4450.0,03,0.0,0.0,0.0
DİAGONAL ÇİZGİLİ KRAVAT,₺4.950,Erkek,302,M405209382-0038-0041,4950.0,03,0.0,0.0,0.0
DERİ PANTOLON KEMERİ,₺3.450,Erkek,302,M405539362-0002,3450.0,03,0.0,0.0,0.0
PANTOLON ASKISI,₺3.450,Erkek,302,M868167050097-0041,3450.0,03,0.0,0.0,0.0
KOL DÜĞMESİ,₺3.950,Erkek,302,M868238586578-0009,3950.0,03,0.0,0.0,0.0
SATEN PAPYON,₺1.950,Erkek,302,M400207167-0002,1950.0,03,0.0,0.0,0.0
TATEOSSIAN LIMITED EDITION KOL DÜĞMESİ,₺21.950,Erkek,302,M400226583-0005-0086,21950.0,03,0.0,0.0,0.0
GÜMÜŞ KRAVAT İĞNESİ,₺12.950,Erkek,302,M400894340-0009-0087,12950.0,03,0.0,0.0,0.0
GÜMÜŞ KOL DÜĞMESİ,₺3.950,Erkek,302,M402364826-0009,3950.0,03,0.0,0.0,0.0
MICRO DESENLİ İPEK KRAVAT,₺3.950,Erkek,302,M405209267-0055-0012,3950.0,03,0.0,0.0,0.0
ŞAL DESENLİ İPEK KRAVAT,₺4.950,Erkek,302,M405209302-0087,4950.0,03,0.0,0.0,0.0
DAMLA DESENLİ İPEK KRAVAT,₺4.950,Erkek,302,M405209310-0055-0002,4950.0,03,0.0,0.0,0.0
DAMLA DESENLİ İPEK KRAVAT,₺4.450,Erkek,302,M405209336-0055-0041,4450.0,03,0.0,0.0,0.0
DAMLA DESENLİ İPEK KRAVAT,₺3.950,Erkek,302,M405209347-0041-0038,3950.0,03,0.0,0.0,0.0
PANTOLON ASKISI,₺3.450,Erkek,302,M868139024888-0002,3450.0,03,0.0,0.0,0.0
DESENLİ İPEK PAPYON,₺1.950,Erkek,302,M868139096247-0002,1950.0,03,0.0,0.0,0.0
DESENLİ SİYAH PAPYON,₺1.950,Erkek,302,M868167075113-0002,1950.0,03,0.0,,
KOL DÜĞMESİ,₺3.950,Erkek,302,M400191440-0005,3950.0,03,0.0,0.0,0.0
TATEOSSIAN İSKELET DİŞLİ KOL DÜĞMESİ,₺21.950,Erkek,302,M400226584-0009,21950.0,03,0.0,0.0,0.0
PAPYON,₺3.950,Erkek,302,M400495086-0002-0009,3950.0,03,0.0,0.0,0.0
GÜMÜŞ KRAVAT İĞNESİ,₺12.950,Erkek,302,M400894339-0009-0002,12950.0,03,0.0,0.0,0.0
GRİ ÇEŞİTLİ AKSESUAR,₺21.950,Erkek,302,M400894346-0004,21950.0,03,0.0,0.0,0.0
LACİVERT BİLEKLİK,₺21.950,Erkek,302,M400894360-0041,21950.0,03,0.0,0.0,0.0
MAVİ KOL DÜĞMESİ,₺3.950,Erkek,302,M402364835-0038-0009,3950.0,03,0.0,0.0,0.0
BURLINGTON DESENLİ ÇORAP,₺1.390,Erkek,302,M403882088-0002-0004,1390.0,03,0.0,0.0,0.0
MOTİF İPEK KRAVAT,₺3.950,Erkek,302,M405209269-0063-0038,3950.0,03,0.0,0.0,0.0
DAMLA DESENLİ İPEK KRAVAT,₺3.950,Erkek,302,M405209344-0041-0012,3950.0,03,0.0,0.0,0.0
DİAGONAL ÇİZGİLİ İPEK KRAVAT,₺3.950,Erkek,302,M405209363-0072-0041,3950.0,03,0.0,0.0,0.0
EXCLUSİVE ŞAL DESENLİ İPEK KRAVAT,₺5.450,Erkek,302,M405209385-0041-0014,5450.0,03,0.0,0.0,0.0
İPEK PAMUK DESENLİ MENDİL,₺2.950,Erkek,302,M405239089-0063-0022,2950.0,03,0.0,0.0,0.0
DESENLİ İPEK MENDİL,₺2.450,Erkek,302,M405239098-0055-0056,2450.0,03,0.0,0.0,0.0
DERBY PAMUK SOKET ÇORAP,₺499,Erkek,302,M405819188-0014,499.0,03,0.0,0.0,0.0
İNCE DERBY MERSERİZE SOKET ÇORAP,₺499,Erkek,302,M405819193-0094,499.0,03,0.0,0.0,0.0
KADİFE PAPYON,₺1.950,Erkek,302,M868139014939-0041,1950.0,03,0.0,0.0,0.0
LACİVERT KADİFE PAPYON,₺1.950,Erkek,302,M868139076955-0041,1950.0,03,0.0,0.0,0.0
DESENLİ İPEK LACİVERT PAPYON,₺1.950,Erkek,302,M868139096251-0041,1950.0,03,0.0,0.0,0.0
PANTOLON ASKISI,₺3.450,Erkek,302,M868167050108-0056,3450.0,03,0.0,0.0,0.0
TATEOSSIAN KOL DÜĞMESİ,₺14.950,Erkek,302,M400226594-0009-0002,14950.0,03,0.0,0.0,0.0
TATEOSSIAN BIG BEN SAAT KOL DÜĞMESİ,₺22.950,Erkek,302,M400226597-0009,22950.0,03,0.0,0.0,0.0
KOL DÜĞMESİ,₺3.950,Erkek,302,M400283334-0009,3950.0,03,0.0,0.0,0.0
THOMPSON BİLEKLİK,₺11.950,Erkek,302,M400317948-0014-0009,11950.0,03,0.0,0.0,0.0
LACİVERT BİLEKLİK,₺15.950,Erkek,302,M400894359-0041,15950.0,03,0.0,0.0,0.0
LACİVERT BİLEKLİK,₺12.950,Erkek,302,M400894363-0041,12950.0,03,0.0,0.0,0.0
LACİVERT KOL DÜĞMESİ,₺3.950,Erkek,302,M402364847-0041-0009,3950.0,03,0.0,0.0,0.0
SİYAH KOL DÜĞMESİ,₺3.950,Erkek,302,M402364853-0002-0009,3950.0,03,0.0,0.0,0.0
MICRO DESENLİ KRAVAT,₺4.450,Erkek,302,M405209251-0056-0004,4450.0,03,0.0,0.0,0.0
MICRO DESENLİ İPEK KRAVAT,₺3.950,Erkek,302,M405209286-0022-0012,3950.0,03,0.0,0.0,0.0
ŞAL DESENLİ İPEK KRAVAT,₺4.950,Erkek,302,M405209296-0055-0002,4950.0,03,0.0,0.0,0.0
ŞAL DESENLİ İPEK KRAVAT,₺4.950,Erkek,302,M405209296-0075-0002,4950.0,03,0.0,0.0,0.0
MICRO DESENLİ İPEK KRAVAT,₺3.450,Erkek,302,M405209335-0041-0004,3450.0,03,0.0,0.0,0.0
DESENLİ İPEK MENDİL,₺2.450,Erkek,302,M405239062-0050-0021,2450.0,03,0.0,0.0,0.0
BABET ÇORAP,₺349,Erkek,302,M405819178-0041,349.0,03,0.0,0.0,0.0
DÜZ PAMUK MENDİL,₺1.950,Erkek,302,M868012316349-0012,1950.0,03,0.0,0.0,0.0
LACİVERT PAPYON,₺1.950,Erkek,302,M868139076958-0041,1950.0,03,0.0,0.0,0.0
