name,price,url,id
Alana %100 Pamuk Tek Kişilik Nevresim Seti 160X220 Cm Beyaz,2145,https://www.chakra.com.tr/alana-100-pamuk-tek-kisilik-nevresim-seti-160x220-cm-beyaz-8682313273603/,8682313273603
Palmita Pike Tek Kişilik 160x220 cm Ekru,3000,https://www.chakra.com.tr/palmita-pike-tek-kisilik-160x220-cm-ekru-8682313320635/,8682313320635
Luxury Yastık Kılıfı 50x70 cm Bej,2310,https://www.chakra.com.tr/luxury-yastik-kilifi-50x70-cm-bej-8682313280748/,8682313280748
Sıdel %100 Pamuk King Size Nevresim Seti 230X220 Cm Bej,6000,https://www.chakra.com.tr/sidel-100-pamuk-king-size-nevresim-seti-230x220-cm-bej-8682313384934/,8682313384934
Bambu Nevresim Takımı King Antrasit,10715,https://www.chakra.com.tr/bambu-nevresim-takimi-king-antrasit-8682313457386/,8682313457386
Flavı Bambu King Size Nevresim Seti 230X220 Cm Ekru,5715,https://www.chakra.com.tr/flavi-bambu-king-size-nevresim-seti-230x220-cm-ekru-8682313459427/,8682313459427
Sıdel %100 Pamuk Çift Kişilik Nevresim Seti 200X220 Cm Bej,5500,https://www.chakra.com.tr/sidel-100-pamuk-cift-kisilik-nevresim-seti-200x220-cm-bej-8682313384910/,8682313384910
Monstera Bambu Extra King Size Nevresim Seti 260X220 Cm Ekru,5500,https://www.chakra.com.tr/monstera-bambu-extra-king-size-nevresim-seti-260x220-cm-ekru-8682313483224/,8682313483224
Elınor Bambu Extra King Size Nevresim Seti 260x220cm Ekru,5500,https://www.chakra.com.tr/elinor-bambu-extra-king-size-nevresim-seti-260x220cm-ekru-8682313483262/,8682313483262
Demıas Yatak Örtüsü Seti Ekstra Çift Kişilik Gri,849999,https://www.chakra.com.tr/demias-yatak-ortusu-seti-ekstra-cift-kisilik-gri-8682313384774/,8682313384774
Arıel Bambu Extra King Size Nevresim Seti 260X220 Cm EKRU/NATURAL,5500,https://www.chakra.com.tr/ariel-bambu-extra-king-size-nevresim-seti-260x220-cm-ekrunatural-8682313427532/,8682313427532
Aspen %100 Pamuk Extra King Size Nevresim Seti 260X220 Cm Sedef,5000,https://www.chakra.com.tr/aspen-100-pamuk-extra-king-size-nevresim-seti-260x220-cm-sedef-8682313372696/,8682313372696
Alana Yastık Kılıfı 50x70 cm Gri,1265,https://www.chakra.com.tr/alana-yastik-kilifi-50x70-cm-gri-8682313286870/,8682313286870
Florın Bambu King Size Nevresim Seti 230X220 Cm Bej,4305,https://www.chakra.com.tr/florin-bambu-king-size-nevresim-seti-230x220-cm-bej-8682313316140/,8682313316140
Alberta %100 Pamuk King Size Nevresim Seti 230X220 Cm Ekru/Taş,5000,https://www.chakra.com.tr/alberta-100-pamuk-king-size-nevresim-seti-230x220-cm-ekrutas-8682313280571/,8682313280571
Glad %100 Pamuk King Size Nevresim Seti 230X220 Cm Mavi/Beyaz,5000,https://www.chakra.com.tr/glad-100-pamuk-king-size-nevresim-seti-230x220-cm-mavibeyaz-8682313279988/,8682313279988
Marvıc %100 Pamuk King Size Nevresim Seti 230X220 Cm Ekru,5000,https://www.chakra.com.tr/marvic-100-pamuk-king-size-nevresim-seti-230x220-cm-ekru-8682313255289/,8682313255289
Farah %100 Pamuk Çift Kişilik Nevresim Seti 200X220 Cm Koyu Gri,5000,https://www.chakra.com.tr/farah-100-pamuk-cift-kisilik-nevresim-seti-200x220-cm-koyu-gri-8682313279858/,8682313279858
Classıc Bambu Tek Kişilik Düz Çarşaf 180X260 Cm Sıcak Gri,1915,https://www.chakra.com.tr/classic-bambu-tek-kisilik-duz-carsaf-180x260-cm-sicak-gri-8682313209190/,8682313209190
Alana %100 Pamuk Çift Kişilik Nevresim Seti 200X220 Cm Seladon,3785,https://www.chakra.com.tr/alana-100-pamuk-cift-kisilik-nevresim-seti-200x220-cm-seladon-8682313317017/,8682313317017
Luxury %100 Pamuk Queen Size Düz Çarşaf 260X280 Cm Koyu Gri,2995,https://www.chakra.com.tr/luxury-100-pamuk-queen-size-duz-carsaf-260x280-cm-koyu-gri-8682313280939/,8682313280939
