Ana Kategori,Kategori ID,Stok Kodu,Ürün Adı,Fiyat,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d
Kadin,301,M400814898-0041,LACİVERT DAR PAÇA PANTOLON,20950.0,03,0.0,0.0,0.0
Kadin,301,M402247451-0004-0042,GRİ KETEN PAMUK ŞAL,4450.0,03,0.0,0.0,0.0
Kadin,301,M404038831-0002,KEMER,8950.0,03,0.0,0.0,0.0
Kadin,301,M300877149-0004,GRİ ESMERALDA ŞAL,3975.0,03,0.0,0.0,0.0
Kadin,301,M402246663-0027-0002,EKRU DESENLİ KETEN PAMUK ŞAL,4450.0,03,0.0,0.0,0.0
Kadin,301,M300116330-0041-0038,LACİVERT ŞAL DESENLİ KAŞMİR/İPEK ŞAL,7250.0,03,0.0,0.0,0.0
Kadin,301,M300487400-0041,LACİVERT EKOSE FASONE ŞAL,3975.0,03,0.0,0.0,0.0
Kadin,301,M300877283-0041,GEOMETRİK DESENLİ YÜN İPEK ŞAL,3975.0,03,0.0,0.0,0.0
Kadin,301,M300911779-0002-0027,SİYAH PAMUK İPEK EŞARP,7950.0,03,0.0,0.0,0.0
Kadin,301,M300911779-0006,KOYU GRİ PAMUK İPEK EŞARP,7950.0,03,0.0,0.0,0.0
Kadin,301,M402106541-0072,SARI O YAKA KOLSUZ BLUZ,12990.0,03,,,
Kadin,301,M403405425-0002,SİYAH O YAKA TRİKO,9065.0,03,0.0,0.0,-30.0
Kadin,301,M403721878-0021,ŞEMSİYE,3950.0,03,0.0,0.0,0.0
Kadin,301,M300802193-0027-0005,BURÇLU DESENLİ YÜN İPEK ŞAL,3975.0,03,0.0,0.0,0.0
Kadin,301,M300851843-0088,ŞAL DESENLİ TWILL İPEK ŞAL,7250.0,03,0.0,0.0,0.0
Kadin,301,M300902470-0002,SİYAH DÜZ TWILL İPEK EŞARP,10500.0,03,0.0,0.0,0.0
Kadin,301,M301004449-0041-0027,LACİVERT MONOGRAM TWILL EŞARP,7950.0,03,0.0,0.0,0.0
Kadin,301,M402137269-0021-0075,BEJ O YAKA CEKET,19950.0,03,0.0,0.0,0.0
Kadin,301,M402247693-0027-0085,EKRU ÇİZGİLİ DESENLİ ŞAL,3450.0,03,0.0,0.0,0.0
Kadin,301,M300402262-0012,BEYAZ UZUN KOLLU GÖMLEK,3950.0,03,0.0,0.0,0.0
Kadin,301,M300679829-0070-0026,GÜL KURUSU VUAL İPEK ŞAL,4975.0,03,0.0,0.0,0.0
Kadin,301,M300915702-0020-0107,AÇIK KAHVE ŞAL DESENLİ TWILL ŞAL,7250.0,03,0.0,0.0,0.0
Kadin,301,M301004884-0041-0027,LACİVERT MONOGRAM TWILL ŞAL,7950.0,03,0.0,0.0,0.0
Kadin,301,M402106547-0072,SARI ETEK,13990.0,03,,,
Kadin,301,M402246664-0027-0029,EKRU DESENLİ ŞAL,3450.0,03,0.0,0.0,0.0
Kadin,301,M402305340-0014-0021,KAHVE KETEN ŞAL,6950.0,03,0.0,0.0,0.0
Kadin,301,M402475281-0027,EKRU TRİKO CEKET,22950.0,03,0.0,0.0,0.0
Kadin,301,M402494297-0021-0027,CEKET,29950.0,03,0.0,0.0,0.0
Kadin,301,M403475638-0041,LACİVERT DAR PAÇA DENIM PANTOLON,13965.0,03,0.0,0.0,-30.0
Kadin,301,M300802195-0047,ÇİÇEK DESENLİ YÜN İPEK ŞAL,3975.0,03,0.0,0.0,0.0
Kadin,301,M300911779-0022,VİZON PAMUK İPEK EŞARP,7950.0,03,0.0,0.0,0.0
Kadin,301,M400581299-0002,SİYAH DERİ KEMER,5950.0,03,0.0,0.0,0.0
Kadin,301,M402364517-0089,NATÜREL CEKET,29950.0,03,0.0,0.0,0.0
Kadin,301,M300487400-0004,GRİ EKOSE FASONE ŞAL,3975.0,03,0.0,0.0,0.0
Kadin,301,M300911779-0041,LACİVERT PAMUK İPEK EŞARP,7950.0,03,0.0,0.0,0.0
Kadin,301,M300913249-0078,TURUNCU PAMUK İPEK ŞAL,2875.0,03,0.0,0.0,0.0
Kadin,301,M301142876-0055,GEOMETRİK DESENLİ YÜN İPEK ŞAL,6250.0,03,0.0,0.0,0.0
Kadin,301,M400323820-0041,YÜN İPEK ŞAL,7250.0,03,0.0,0.0,0.0
Kadin,301,M402022753-0027,EKRU CEKET,35950.0,03,0.0,0.0,0.0
Kadin,301,M300802193-0088-0038,BURÇLU DESENLİ YÜN İPEK ŞAL,3975.0,03,0.0,0.0,0.0
Kadin,301,M300851847-0096-0015,ANIMAL FİGÜRLÜ YÜN İPEK ŞAL,6250.0,03,0.0,0.0,0.0
Kadin,301,M300877149-0041,LACİVERT ESMERALDA ŞAL,3975.0,03,0.0,0.0,0.0
Kadin,301,M300877155-0088,CAMEL ESMERALDA ŞAL,3975.0,03,0.0,0.0,0.0
Kadin,301,M300902470-0027,EKRU DÜZ TWILL İPEK EŞARP,10500.0,03,0.0,0.0,0.0
Kadin,301,M301030038-0005-0002,ANTRASİT GEOMETRİK DESENLİ PAMUK/İPEK ŞAL,2875.0,03,0.0,0.0,0.0
Kadin,301,M400789239-0048,MOR JAKARLI MODAL YÜN İPEK ŞAL,6250.0,03,0.0,0.0,0.0
Kadin,301,M401928457-0096,LACİVERT DAR PAÇA DENIM PANTOLON,12565.0,03,0.0,0.0,-30.0
Kadin,301,M402022781-0096,KOYU LACİVERT DAR PAÇA PANTOLON,25950.0,03,0.0,0.0,44.56824512534819
Kadin,301,M402106551-0071,PUDRA CEKET,39950.0,03,0.0,0.0,0.0
Kadin,301,M402242265-0092,DORE CEKET,32950.0,03,0.0,0.0,0.0
Kadin,301,M402964777-0038,MAVİ DAR PAÇA DENIM PANTOLON,19950.0,03,0.0,0.0,0.0
Kadin,301,M403721878-0055,ŞEMSİYE,3950.0,03,0.0,0.0,0.0
Kadin,301,M300064650-0002-0055,İPEK TWILL EŞARP (FAHRELNİSSA ZEİD – TRITON AHTAPOTU),9950.0,03,0.0,0.0,0.0
Kadin,301,M300298630-0046,TURKUAZ ETNİK DESENLİ TWILL EŞARP,9950.0,03,0.0,0.0,0.0
Kadin,301,M300877278-0002,GEOMETRİK DESENLİ YÜN İPEK ŞAL,3975.0,03,0.0,0.0,0.0
Kadin,301,M300877280-0004-0072,ÇİZGİLİ DESENLİ YÜN İPEK ŞAL,3975.0,03,0.0,0.0,0.0
Kadin,301,M300877280-0047-0020,ÇİZGİLİ DESENLİ YÜN İPEK ŞAL,3975.0,03,0.0,0.0,0.0
Kadin,301,M400368705-0041,LACİVERT DAR PAÇA PANTOLON,20950.0,03,0.0,0.0,0.0
Kadin,301,M400368705-0088,CAMEL DAR PAÇA PANTOLON,20950.0,03,0.0,0.0,0.0
Kadin,301,M400581139-0056,ŞAL,24500.0,03,0.0,0.0,0.0
Kadin,301,M400581301-0002,SİYAH DERİ KEMER,4950.0,03,0.0,0.0,0.0
Kadin,301,M400788770-0002,SİYAH JAKARLI MODAL YÜN İPEK ŞAL,19500.0,03,0.0,0.0,0.0
Kadin,301,M402475285-0089,CEKET,22950.0,03,0.0,0.0,0.0
Kadin,301,M300877161-0002,SİYAH ESMERALDA ŞAL,4975.0,03,0.0,0.0,0.0
Kadin,301,M300902470-0014,KAHVE DÜZ TWILL İPEK EŞARP,10500.0,03,0.0,0.0,0.0
Kadin,301,M300902481-0002,SİYAH DÜZ TWILL İPEK ŞAL,10500.0,03,0.0,0.0,0.0
Kadin,301,M300902481-0097,FÜME DÜZ TWILL İPEK ŞAL,4975.0,03,0.0,0.0,0.0
Kadin,301,M300911773-0056-0030,OBJE DESENLİ KAŞMİR İPEK ŞAL,19500.0,03,0.0,0.0,0.0
Kadin,301,M400253006-0004,ŞAL,7250.0,03,0.0,0.0,0.0
Kadin,301,M400324362-0056,EŞARP,6250.0,03,0.0,0.0,0.0
Kadin,301,M400533759-0004,GRİ DAR PAÇA PANTOLON,12950.0,03,0.0,0.0,0.0
Kadin,301,M402022755-0027-0041,EKRU CEKET,35950.0,03,0.0,0.0,0.0
Kadin,301,M402022775-0025,KREM DAR PAÇA PANTOLON,20950.0,03,0.0,0.0,0.0
Kadin,301,M402022781-0027,EKRU DAR PAÇA PANTOLON,25950.0,03,0.0,0.0,44.56824512534819
Kadin,301,M403355212-0027,EKRU V YAKA TRİKO,6965.0,03,0.0,0.0,-30.0
Kadin,301,M403405424-0002,SİYAH O YAKA TRİKO,9065.0,03,0.0,0.0,-30.0
Kadin,301,M404035321-0022-0027,ÇOK RENKLİ EKOSE CEKET,15475.0,03,0.0,0.0,0.0
Kadin,301,M300487400-0057,KOYU KIRMIZI EKOSE FASONE ŞAL,3975.0,03,0.0,0.0,0.0
Kadin,301,M300679829-0004-0009,GRİ VUAL İPEK ŞAL,4975.0,03,0.0,0.0,0.0
Kadin,301,M300877164-0014,KAHVE ESMERALDA ŞAL,4975.0,03,0.0,0.0,0.0
Kadin,301,M300902481-0056,BORDO DÜZ TWILL İPEK ŞAL,10500.0,03,0.0,0.0,0.0
Kadin,301,M301342500-0085,İSME ÖZEL İPEK TWILL GAVROŞ,14500.0,03,0.0,0.0,0.0
Kadin,301,M400323823-0031,YÜN İPEK ŞAL,7250.0,03,0.0,0.0,0.0
Kadin,301,M401999351-0085,KAHVE KRUVAZE CEKET,45950.0,03,0.0,0.0,0.0
Kadin,301,M402022781-0002,SİYAH DAR PAÇA PANTOLON,25950.0,03,0.0,0.0,44.56824512534819
Kadin,301,M402106578-0027,EKRU CEKET,49950.0,03,0.0,0.0,0.0
Kadin,301,M402163766-0072,SARI ŞAL,9950.0,03,0.0,0.0,0.0
Kadin,301,M402327808-0029-0092,KÜPE,9450.0,03,0.0,0.0,0.0
Kadin,301,M402494301-0038-0012,ÇOK RENKLİ CEKET,29950.0,03,0.0,0.0,0.0
Kadin,301,M300064651-0002,İPEK TWILL EŞARP (ADNAN ÇOKER – RETROSPEKTIF II),9950.0,03,0.0,0.0,0.0
Kadin,301,M300064657-0012-0038,İPEK TWILL EŞARP (NEVİN ALADAĞ – PARILDAYAN RENKLER),9950.0,03,0.0,0.0,0.0
Kadin,301,M300116397-0002-0085,GEOMETRİK DESENLİ İPEK EŞARP(BURHAN DOĞANÇAY),12500.0,03,0.0,0.0,0.0
Kadin,301,M300119313-0030-0080,EŞARP,12500.0,03,0.0,0.0,25.628140703517587
Kadin,301,M300298322-0055,KIRMIZI ÇİÇEK DESENLİ TWILL EŞARP,9950.0,03,0.0,0.0,0.0
Kadin,301,M300298642-0055,KIRMIZI ÇİÇEK DESENLİ TWİLL EŞARP,9950.0,03,0.0,0.0,0.0
Kadin,301,M300487400-0022,VİZON EKOSE FASONE ŞAL,3975.0,03,0.0,0.0,0.0
Kadin,301,M400253006-0038,YÜN İPEK ŞAL,7250.0,03,0.0,0.0,0.0
Kadin,301,M400253006-0056,ŞAL,7250.0,03,0.0,0.0,0.0
Kadin,301,M400323819-0027,YÜN İPEK ŞAL,7250.0,03,0.0,0.0,0.0
Kadin,301,M400324349-0056,ŞAL,24500.0,03,0.0,0.0,0.0
Kadin,301,M400368705-0002,SİYAH DAR PAÇA PANTOLON,20950.0,03,0.0,0.0,0.0
Kadin,301,M400581299-0017,TABA DERİ KEMER,5950.0,03,0.0,0.0,0.0
Kadin,301,M401122776-0021,BEJ DERİ KEMER,8995.0,03,0.0,0.0,0.0
Kadin,301,M401578446-0014,KAHVE JAKARLI KAŞMİR ŞAL,24500.0,03,0.0,0.0,0.0
Kadin,301,M402094522-0074,ALTIN EŞARP YÜZÜĞÜ,2500.0,03,0.0,0.0,0.0
Kadin,301,M402105896-0046,TURKUAZ TAŞ KOLYE,9450.0,03,0.0,0.0,0.0
Kadin,301,M402305336-0014-0021,KAHVE KETEN İPEK ŞAL,6950.0,03,0.0,0.0,0.0
Kadin,301,M402384443-0046-0062,TURKUAZ DESENLİ BAMBU ŞAL,9950.0,03,0.0,0.0,0.0
Kadin,301,M402475278-0027,EKRU TRİKO CEKET,22950.0,03,0.0,0.0,0.0
Kadin,301,M402995437-0021,BEJ PİLELİ ETEK,11475.0,03,0.0,0.0,0.0
Kadin,301,M403131391-0012,BEYAZ GÖMLEK,29950.0,03,0.0,66.66666666666666,66.66666666666666
Kadin,301,M403177406-0021,BEJ TRİKO,11165.0,03,0.0,0.0,-30.0
Kadin,301,M403405422-0006,KOYU GRİ V YAKA TRİKO,9065.0,03,0.0,0.0,-30.0
Kadin,301,M403599303-0009-0021,BİLEZİK,12950.0,03,0.0,0.0,0.0
Kadin,301,M295634180794-0078,ETAMİN VUAL ŞAL SELMA GÜRBÜZ-İSTANBUL MODERN İŞBİRLİĞİ,9950.0,03,0.0,0.0,0.0
Kadin,301,M300116396-0041-0055,GEOMETRİK DESENLİ İPEK EŞARP(BURHAN DOĞANÇAY),12500.0,03,0.0,0.0,0.0
Kadin,301,M300116400-0002-0046,GEOMETRİK DESENLİ ŞAL(FÜREYA KORAL),12500.0,03,0.0,0.0,0.0
Kadin,301,M300131410-0056,BORDO KADİFE ŞAL,7250.0,03,0.0,0.0,0.0
Kadin,301,M300840499-0041,ŞAL DESENLİ KAŞMİR İPEK ŞAL,7250.0,03,0.0,0.0,0.0
Kadin,301,M300851843-0039,ŞAL DESENLİ TWILL İPEK ŞAL,7250.0,03,0.0,0.0,0.0
Kadin,301,M300902470-0022,VİZON DÜZ TWILL İPEK EŞARP,10500.0,03,0.0,0.0,0.0
Kadin,301,M300911681-0055,İSME ÖZEL KIRMIZI OBJE DESENLİ TWILL GAVROŞ,14500.0,03,0.0,0.0,0.0
Kadin,301,M300911773-0002-0018,OBJE DESENLİ KAŞMİR İPEK ŞAL,19500.0,03,0.0,0.0,0.0
Kadin,301,M301001039-0029-0038,YEŞİL GEOMETRİK DESENLİ YÜN/İPEK ŞAL,3975.0,03,0.0,0.0,0.0
Kadin,301,M301342499-0085,İSME ÖZEL İPEK TWILL GAVROŞ,14500.0,03,0.0,0.0,0.0
Kadin,301,M301410907-0031,HAKİ PAMUK İPEK ŞAL,7950.0,03,0.0,0.0,0.0
Kadin,301,M400186580-0078,DÜZ MODAL YÜN İPEK ŞAL,6250.0,03,0.0,0.0,0.0
Kadin,301,M400324359-0004,EŞARP,6250.0,03,0.0,0.0,0.0
Kadin,301,M401057361-0004-0014,KÜPE,5995.0,03,0.0,0.0,0.0
Kadin,301,M401578898-0002,SİYAH JAKARLI MODAL/YÜN/İPEK ŞAL,24500.0,03,0.0,0.0,0.0
Kadin,301,M401960865-0009,KÜPE,5950.0,03,0.0,0.0,0.0
Kadin,301,M402022775-0002,SİYAH DAR PAÇA PANTOLON,20950.0,03,0.0,0.0,0.0
Kadin,301,M402094522-0009,GÜMÜŞ EŞARP YÜZÜĞÜ,2500.0,03,0.0,0.0,0.0
Kadin,301,M402283073-0042-0027,KOYU MAVİ CEKET,49950.0,03,0.0,0.0,0.0
Kadin,301,M402327806-0014-0062,KAHVE BİLEKLİK,11950.0,03,0.0,0.0,0.0
Kadin,301,M402806632-0002,SİYAH DERİ KEMER,16950.0,03,0.0,0.0,0.0
Kadin,301,M403056816-0027-0092,KEMER,16950.0,03,0.0,0.0,0.0
Kadin,301,M403355209-0041-0009,LACİVERT O YAKA TRİKO,13965.0,03,0.0,0.0,-30.0
Kadin,301,M403355212-0010,AÇIK GRİ V YAKA TRİKO,6965.0,03,0.0,0.0,-30.0
Kadin,301,M403953956-0004,GRİ SPOR PANTOLON,8365.0,03,0.0,0.0,-30.0
Kadin,301,M300298325-0039,PETROL ETNİK DESENLİ TWİLL EŞARP,9950.0,03,0.0,0.0,0.0
Kadin,301,M300298636-0039,PETROL ETNİK DESENLİ TWİLL EŞARP,9950.0,03,0.0,0.0,0.0
Kadin,301,M300679829-0035-0027,AÇIK YEŞİL VUAL İPEK ŞAL,4975.0,03,0.0,0.0,0.0
Kadin,301,M300802198-0005-0055,GEOMETRİK DESENLİ İPEK VUAL ŞAL,4975.0,03,0.0,0.0,0.0
Kadin,301,M300840499-0097,ŞAL DESENLİ KAŞMİR İPEK ŞAL,7250.0,03,0.0,0.0,0.0
Kadin,301,M300877164-0022,VİZON ESMERALDA ŞAL,4975.0,03,0.0,0.0,0.0
Kadin,301,M300877290-0038-0041,ÇİZGİLİ DESENLİ KAŞMİR İPEK ŞAL,7250.0,03,0.0,0.0,0.0
Kadin,301,M300902470-0020,AÇIK KAHVE DÜZ TWILL İPEK EŞARP,10500.0,03,0.0,0.0,0.0
Kadin,301,M300902470-0041,LACİVERT DÜZ TWILL İPEK EŞARP,10500.0,03,0.0,0.0,0.0
Kadin,301,M300902481-0093,ZÜMRÜT YEŞİLİ DÜZ TWILL İPEK ŞAL,4975.0,03,0.0,0.0,0.0
Kadin,301,M300915704-0005-0038,ANTRASİT ŞAL DESENLİ KAŞMİR/İPEK ŞAL,7250.0,03,0.0,0.0,0.0
Kadin,301,M300946267-0075-0004,ANİMAL FİGÜRLÜ TWILL İPEK ŞAL,7250.0,03,0.0,0.0,0.0
Kadin,301,M301001039-0020-0004,AÇIK KAHVE GEOMETRİK DESENLİ YÜN/İPEK ŞAL,3975.0,03,0.0,0.0,0.0
Kadin,301,M301016043-0041,LACİVERT ÇİÇEK DESENLİ KAŞMİR/İPEK ŞAL,7250.0,03,0.0,0.0,0.0
Kadin,301,M301030038-0042-0041,KOYU MAVİ GEOMETRİK DESENLİ PAMUK/İPEK ŞAL,2875.0,03,0.0,0.0,0.0
Kadin,301,M301088869-0047-0068,İSME ÖZEL İPEK TWILL EŞARP,19500.0,03,0.0,0.0,0.0
Kadin,301,M301342502-0085,İSME ÖZEL İPEK TWILL GAVROŞ,14500.0,03,0.0,0.0,0.0
Kadin,301,M400253006-0002,YÜN İPEK ŞAL,7250.0,03,0.0,0.0,0.0
Kadin,301,M400253006-0029,YÜN İPEK ŞAL,7250.0,03,0.0,0.0,0.0
Kadin,301,M400272873-0002,ŞAL,7250.0,03,0.0,0.0,0.0
Kadin,301,M400322522-0027,EKRU T-SHIRT,2495.0,03,0.0,0.0,0.0
Kadin,301,M400324339-0066,MODAL YÜN İPEK ŞAL,6250.0,03,0.0,0.0,0.0
Kadin,301,M400324341-0088,MODAL YÜN İPEK ŞAL,6250.0,03,0.0,0.0,0.0
Kadin,301,M400368711-0002,SİYAH DAR PAÇA PANTOLON,17950.0,03,0.0,0.0,0.0
Kadin,301,M400481998-0038-0089,TURKUAZ BAĞLAMALI ŞAPKA,7095.0,03,0.0,0.0,0.0
Kadin,301,M400788770-0021,BEJ JAKARLI MODAL YÜN İPEK ŞAL,19500.0,03,0.0,0.0,0.0
Kadin,301,M401295676-0074-0002,ALTIN KOLYE,12795.0,03,0.0,0.0,0.0
Kadin,301,M401649788-0022,VİZON JAKARLI MODAL/YÜN/İPEK ŞAL,19500.0,03,0.0,0.0,0.0
Kadin,301,M402032975-0021-0012,BEJ CEKET,29950.0,03,0.0,0.0,0.0
Kadin,301,M402105885-0063,PEMBE TAŞ KOLYE,7095.0,03,0.0,0.0,0.0
Kadin,301,M402105886-0004,GRİ TAŞ KOLYE,7595.0,03,0.0,0.0,0.0
Kadin,301,M402106546-0027,EKRU KAŞMİR TRİKO,12990.0,03,,,
Kadin,301,M402247694-0027-0085,EKRU DESENLİ ŞAL,4450.0,03,0.0,0.0,0.0
Kadin,301,M402423936-0063-0027,PEMBE ŞAPKA,9450.0,03,0.0,0.0,0.0
Kadin,301,M402742532-0002,SİYAH JAKARLI MODAL YÜN İPEK ŞAL,6250.0,03,0.0,0.0,0.0
Kadin,301,M403015123-0002,KEMER,7450.0,03,0.0,0.0,0.0
Kadin,301,M403269881-0021,KEMER,4950.0,03,0.0,0.0,0.0
Kadin,301,M403355209-0027-0078,EKRU O YAKA TRİKO,13965.0,03,0.0,0.0,-30.0
Kadin,301,M403597669-0092-0056,DORE KOLYE,12950.0,03,0.0,0.0,0.0
Kadin,301,M403599297-0009,KÜPE,7950.0,03,0.0,0.0,0.0
Kadin,301,M404403787-0002,ATLET,2950.0,03,0.0,0.0,0.0
Kadin,301,M405941712-0041,LACİVERT DAR KESİM PANTOLON,15950.0,03,0.0,0.0,0.0
Kadin,301,M405941722-0021,BEJ KISA KOLLU ELBİSE,25950.0,03,0.0,0.0,0.0
Kadin,301,M405941735-0002,SİYAH KISA KOLLU DİZ ALTI ELBİSE,25950.0,03,0.0,0.0,0.0
Kadin,301,M300064649-0041-0055,İPEK ETAMİN VUAL ŞAL (BURHAN UYGUR – KAPI),9950.0,03,0.0,0.0,0.0
Kadin,301,M300298325-0021,BEJ ETNİK DESENLİ TWİLL EŞARP,9950.0,03,0.0,0.0,0.0
Kadin,301,M300298618-0055,KIRMIZI ÇİÇEK DESENLİ TWILL EŞARP,9950.0,03,0.0,0.0,0.0
Kadin,301,M300298636-0055,KIRMIZI ETNİK DESENLİ TWİLL EŞARP,9950.0,03,0.0,0.0,0.0
Kadin,301,M300298636-0088,CAMEL ETNİK DESENLİ TWILL EŞARP,9950.0,03,0.0,0.0,0.0
Kadin,301,M300298642-0046,TURKUAZ ÇİÇEK DESENLİ TWİLL EŞARP,9950.0,03,0.0,0.0,0.0
Kadin,301,M300877161-0027,EKRU ESMERALDA ŞAL,4975.0,03,0.0,0.0,0.0
Kadin,301,M300877161-0056,BORDO ESMERALDA ŞAL,4975.0,03,0.0,0.0,0.0
Kadin,301,M300877292-0042,ÇİZGİLİ DESENLİ VUAL İPEK ŞAL,4975.0,03,0.0,0.0,0.0
Kadin,301,M300911682-0055,İSME ÖZEL KIRMIZI OBJE DESENLİ TWILL GAVROŞ,14500.0,03,0.0,0.0,0.0
Kadin,301,M300915704-0025-0093,KREM ŞAL DESENLİ KAŞMİR/İPEK ŞAL,7250.0,03,0.0,0.0,0.0
Kadin,301,M300975887-0056-0088,GEOMETRİK DESENLİ KAŞMİR İPEK ŞAL,7250.0,03,0.0,0.0,0.0
Kadin,301,M301016046-0019-0073,BRONZ ANİMAL FİGÜRLÜ KAŞMİR/İPEK ŞAL,7250.0,03,0.0,0.0,0.0
Kadin,301,M301030038-0006-0002,KOYU GRİ GEOMETRİK DESENLİ PAMUK/İPEK ŞAL,2875.0,03,0.0,0.0,0.0
Kadin,301,M301088860-0035-0073,İSME ÖZEL İPEK TWILL EŞARP,19500.0,03,0.0,0.0,0.0
Kadin,301,M400272873-0027,ŞAL,7250.0,03,0.0,0.0,0.0
Kadin,301,M400581139-0093,ŞAL,24500.0,03,0.0,0.0,0.0
Kadin,301,M400588245-0096,MODAL İPEK ŞAL,24500.0,03,0.0,0.0,0.0
Kadin,301,M400788770-0029,YEŞİL JAKARLI MODAL YÜN İPEK ŞAL,6250.0,03,0.0,0.0,0.0
Kadin,301,M400789239-0021,BEJ JAKARLI MODAL YÜN İPEK ŞAL,19500.0,03,0.0,0.0,0.0
Kadin,301,M401294980-0009-0012,KÜPE,10295.0,03,0.0,0.0,0.0
Kadin,301,M401578447-0004,GRİ JAKARLI KAŞMİR ŞAL,24500.0,03,0.0,0.0,0.0
Kadin,301,M401578900-0004,GRİ JAKARLI MODAL/YÜN/İPEK ŞAL,24500.0,03,0.0,0.0,0.0
Kadin,301,M402022775-0041,LACİVERT DAR PAÇA PANTOLON,20950.0,03,0.0,0.0,0.0
Kadin,301,M402105897-0093,ZÜMRÜT YEŞİLİ TAŞ KOLYE,7450.0,03,0.0,0.0,0.0
Kadin,301,M402163741-0009,KÜPE,9450.0,03,0.0,0.0,0.0
Kadin,301,M402163741-0092,KÜPE,9450.0,03,0.0,0.0,0.0
Kadin,301,M402305336-0027-0021,EKRU KETEN İPEK ŞAL,6950.0,03,0.0,0.0,0.0
Kadin,301,M402327804-0014,KAHVE BİLEKLİK,11950.0,03,0.0,0.0,0.0
Kadin,301,M402327807-0014-0002,KAHVE BİLEKLİK,11950.0,03,0.0,0.0,0.0
Kadin,301,M402328980-0092,KÜPE,8950.0,03,0.0,0.0,0.0
Kadin,301,M402328984-0009,KÜPE,8950.0,03,0.0,0.0,0.0
Kadin,301,M402384445-0041-0012,LACİVERT DESENLİ BAMBU ŞAL,9950.0,03,0.0,0.0,0.0
Kadin,301,M402792278-0009,KÜPE,7950.0,03,0.0,0.0,0.0
Kadin,301,M403177404-0088,CAMEL V YAKA TRİKO,11165.0,03,0.0,0.0,-30.0
Kadin,301,M403721877-0055,ŞEMSİYE,6950.0,03,0.0,0.0,0.0
Kadin,301,M403721885-0002,ŞEMSİYE,5950.0,03,0.0,0.0,0.0
Kadin,301,M403953185-0004-0021,GRİ FERMUARLI SWEATSHIRT,11165.0,03,0.0,0.0,-30.0
Kadin,301,M404233225-0002,ATLET,5950.0,03,0.0,0.0,0.0
Kadin,301,M404233225-0010,AÇIK GRİ ATLET,5950.0,03,0.0,0.0,0.0
Kadin,301,M404969589-0063-0012,PEMBE ÇİZGİLİ KETEN ŞAL,8950.0,03,0.0,0.0,0.0
Kadin,301,M405261209-0002,SİYAH KOLSUZ BLUZ,6950.0,03,0.0,0.0,0.0
Kadin,301,M868238500446-0002,DÜZ YÜN İPEK ŞAL,7250.0,03,0.0,0.0,0.0
Kadin,301,M300064652-0002,İPEK ETAMİN VUAL ŞAL (ADNAN ÇOKER - RETROSPEKTIF II),9950.0,03,0.0,0.0,0.0
Kadin,301,M300064656-0063-0002,İPEK TWILL EŞARP(HORASAN),9950.0,03,0.0,0.0,0.0
Kadin,301,M300116394-0037-0055,"MINT GEOMETRIK DESENLI TWILL EŞARP(EROL AKYAVAŞ (BÜYÜK PATLAMA, 1982))",9950.0,03,0.0,0.0,0.0
Kadin,301,M300119313-0068-0041,EŞARP,12500.0,03,0.0,0.0,25.628140703517587
Kadin,301,M300119317-0056-0075,EŞARP,12500.0,03,0.0,0.0,25.628140703517587
Kadin,301,M300131410-0027,ŞAL,7250.0,03,0.0,0.0,0.0
Kadin,301,M300298322-0039,PETROL ÇİÇEK DESENLİ TWILL EŞARP,9950.0,03,0.0,0.0,0.0
Kadin,301,M300298639-0014,KAHVE ETNİK DESENLİ TWİLL EŞARP,9950.0,03,0.0,0.0,0.0
Kadin,301,M300298642-0039,PETROL ÇİÇEK DESENLİ TWİLL EŞARP,9950.0,03,0.0,0.0,0.0
Kadin,301,M300877278-0018,GEOMETRİK DESENLİ YÜN İPEK ŞAL,3975.0,03,0.0,0.0,0.0
Kadin,301,M300877290-0005-0002,ÇİZGİLİ DESENLİ KAŞMİR İPEK ŞAL,7250.0,03,0.0,0.0,0.0
Kadin,301,M300902481-0026,KUM DÜZ TWILL İPEK ŞAL,4975.0,03,0.0,0.0,0.0
Kadin,301,M300911773-0041-0014,OBJE DESENLİ KAŞMİR İPEK ŞAL,19500.0,03,0.0,0.0,0.0
Kadin,301,M300986886-0003,İKİZLER BURCU İPEK TWILL BANDANA,12500.0,03,0.0,0.0,0.0
Kadin,301,M300986886-0004,YENGEÇ BURCU İPEK TWILL BANDANA,12500.0,03,0.0,0.0,0.0
Kadin,301,M300986886-0005,ASLAN BURCU İPEK TWILL BANDANA,12500.0,03,0.0,0.0,0.0
Kadin,301,M301016046-0017-0009,TABA ANİMAL FİGÜRLÜ KAŞMİR/İPEK ŞAL,7250.0,03,0.0,0.0,0.0
Kadin,301,M301142876-0014,GEOMETRİK DESENLİ YÜN İPEK ŞAL,6250.0,03,0.0,0.0,0.0
Kadin,301,M301142879-0056,GEOMETRİK DESENLİ YÜN İPEK ŞAL,6250.0,03,0.0,0.0,0.0
Kadin,301,M301296470-0104,KOYU BEJ ÇİÇEK DESENLİ TWILL İPEK EŞARP,12500.0,03,0.0,0.0,0.0
Kadin,301,M301314381-0010,AÇIK GRİ ESMERALDA ŞAL,10500.0,03,0.0,0.0,0.0
Kadin,301,M301407502-0027,EKRU MONOGRAM LOGOLU TWILL İPEK EŞARP,7950.0,03,0.0,0.0,0.0
