Ana Kategori,Kategori ID,Stok Kodu,Ürün Adı,Fiyat,tuik_category,basic_inflation_1d
Kadin,30701,M404577026-0015-0004,KOYU KAHVE VİSKOZ AYAKKABI,23153.0,03,0.0
Kadin,30701,M403668995-0002,SİYAH VİSKOZ AYAKKABI,27428.0,03,0.0
Kadin,30701,M403667810-0027,EKRU DERİ AYAKKABI,13928.0,03,0.0
Kadin,30701,M403667811-0002,SİYAH DERİ AYAKKABI,15475.0,03,0.0
Kadin,30701,M404577037-0014,KAHVE DERİ AYAKKABI,18975.0,03,0.0
Kadin,30701,M403944382-0016,KIZIL KAHVE RUGAN AYAKKABI,17078.0,03,0.0
Kadin,30701,M403360063-0002,SİYAH AYAKKABI,15625.0,03,0.0
Kadin,30701,M404576562-0002-0074,SİYAH VİSKOZ AYAKKABI,22475.0,03,0.0
Kadin,30701,M404577027-0002,SİYAH VİSKOZ AYAKKABI,22475.0,03,0.0
Kadin,30701,M403739893-0002,SİYAH DERİ AYAKKABI,25375.0,03,0.0
Kadin,30701,M404490842-0002,SİYAH AYAKKABI,16375.0,03,0.0
Kadin,30701,M403360064-0056,BORDO AYAKKABI,12488.0,03,0.0
Kadin,30701,M403180243-0002,SİYAH AYAKKABI,19225.0,03,0.0
Kadin,30701,M405337020-0002,SİYAH AYAKKABI,45950.0,03,0.0
Kadin,30701,M405337019-0016,KIZIL KAHVE DERİ AYAKKABI,47950.0,03,0.0
Kadin,30701,M403784768-0002,SİYAH ÇİZME,20678.0,03,0.0
Kadin,30701,M404072926-0002,SİYAH DERİ TOPUKLU BOT,23603.0,03,0.0
Kadin,30701,M404072927-0113,KOYU HAKİ SÜET TOPUKLU ÇİZME,33725.0,03,0.0
Kadin,30701,M403784789-0087,KOYU YEŞİL BOT,14828.0,03,0.0
Kadin,30701,M403944378-0014,KAHVE DERİ ÇİZME,25975.0,03,0.0
Kadin,30701,M403360061-0002-0014,SİYAH AYAKKABI,21375.0,03,0.0
Kadin,30701,M403944379-0016,KIZIL KAHVE DERİ ÇİZME,28475.0,03,0.0
Kadin,30701,M404576563-0021,BEJ DERİ ÇİZME,20475.0,03,0.0
Kadin,30701,M403784790-0002,SİYAH DERİ ÇİZME,16475.0,03,0.0
Kadin,30701,M404576565-0002,SİYAH DERİ BOT,21038.0,03,0.0
Kadin,30701,M404353890-0002-0074,SİYAH BOT,33725.0,03,0.0
Kadin,30701,M403360061-0002,SİYAH AYAKKABI,21375.0,03,0.0
Kadin,30701,M403912454-0113,KOYU HAKİ CEKET,26663.0,03,0.0
Kadin,30701,M404138504-0004,GRİ DÜĞMELİ CEKET,14828.0,03,0.0
Kadin,30701,M403983183-0027,APRES BOMBER MONT,91750.0,03,0.0
Kadin,30701,M402808240-0002,SİYAH CEKET,38228.0,03,0.0
Kadin,30701,M404702635-0055,NUUK ÇOCUK MONTU,34950.0,03,0.0
Kadin,30701,M403828520-0002-0012,SİYAH KABAN,16178.0,03,0.0
Kadin,30701,M403954429-0041,LACİVERT CEKET,13975.0,03,0.0
Kadin,30701,M404852019-0041,KENNIE ÇOCUK MONTU,17225.0,03,0.0
Kadin,30701,M404573212-0021,BEJ DÜĞMELİ YÜN CEKET,39938.0,03,0.0
Kadin,30701,M403983166-0029-0085,CORTINA MONT,79450.0,03,0.0
Kadin,30701,M403910901-0038-0012,MAVİ DÜĞMELİ CEKET,14475.0,03,0.0
Kadin,30701,M403827362-0014,KAHVE DÜĞMELİ CEKET,10975.0,03,0.0
Kadin,30701,M403956805-0010,AÇIK GRİ KABAN,46475.0,03,0.0
Kadin,30701,M404085351-0002,NEFI-FZ MONT,35125.0,03,0.0
Kadin,30701,M403913600-0002,SİYAH CEKET,34725.0,03,0.0
Kadin,30701,M404344430-0031-0035,HAKİ KABAN,46975.0,03,0.0
Kadin,30701,M404577045-0002,SİYAH CEKET,18203.0,03,0.0
Kadin,30701,M405487853-0002,SİYAH DÜĞMELİ CEKET,48353.0,03,0.0
Kadin,30701,M404271282-0005,ANTRASİT DÜĞMELİ CEKET,15475.0,03,
Kadin,30701,M403516547-0025,KREM CEKET,15503.0,03,
Kadin,30701,M404852017-0038,JESSE ÇOCUK MONTU,15975.0,03,0.0
Kadin,30701,M403910903-0002,SİYAH DÜĞMELİ CEKET,15053.0,03,0.0
Kadin,30701,M402813729-0014-0027,KAHVE FERMUARLI CEKET,74363.0,03,0.0
Kadin,30701,M404575710-0085,ÇOK RENKLİ FERMUARLI CEKET,15475.0,03,0.0
Kadin,30701,M405487857-0041,LACİVERT DÜĞMELİ CEKET,92950.0,03,0.0
Kadin,30701,M404084965-0014-0025,LILIBETH MONT,77725.0,03,0.0
Kadin,30701,M403918628-0041-0085,LACİVERT MONT,55950.0,03,0.0
Kadin,30701,M404848315-0063,ALLANIS ÇOCUK MONTU,20225.0,03,0.0
Kadin,30701,M403983154-0029-0027,POLAR MONT,50450.0,03,0.0
Kadin,30701,M403983120-0002-0012,MOMENTS MONT,73250.0,03,0.0
Kadin,30701,M403828516-0056-0063,BORDO KABAN,16475.0,03,0.0
Kadin,30701,M403784750-0049,KOYU MOR KEMERLİ CEKET,16475.0,03,0.0
Kadin,30701,M403910903-0041,LACİVERT DÜĞMELİ CEKET,15053.0,03,0.0
Kadin,30701,M404338125-0102,TAŞ YÜN CEKET,26225.0,03,0.0
Kadin,30701,M403912437-0002,SİYAH DÜĞMELİ CEKET,18625.0,03,0.0
Kadin,30701,M403476055-0041-0012,LACİVERT CEKET,26303.0,03,0.0
Kadin,30701,M403983144-0047-0046,POLAR FLARE MONT,50450.0,03,0.0
Kadin,30701,M403912449-0031,HAKİ YÜN KABAN,35975.0,03,0.0
Kadin,30701,M403943961-0002,SİYAH DÜĞMELİ YÜN CEKET,51225.0,03,0.0
Kadin,30701,M403838680-0021,BEJ FERMUARLI CEKET,12375.0,03,0.0
Kadin,30701,M402813728-0002-0027,SİYAH DÜĞMELİ CEKET,79975.0,03,0.0
Kadin,30701,M404085354-0002,OLIVE MONT,63250.0,03,0.0
Kadin,30701,M404702635-0063,NUUK ÇOCUK MONTU,34950.0,03,0.0
Kadin,30701,M404138510-0004,GRİ YÜN KABAN,17528.0,03,
Kadin,30701,M404566429-0014,KAHVE KABAN,17528.0,03,0.0
Kadin,30701,M404085349-0025,PAYA KABAN,31625.0,03,0.0
Kadin,30701,M403828518-0025,KREM KABAN,16475.0,03,0.0
Kadin,30701,M403179123-0006,KOYU GRİ KABAN,12975.0,03,0.0
Kadin,30701,M404848315-0002,ALLANIS ÇOCUK MONTU,20225.0,03,0.0
Kadin,30701,M403983127-0055,POLAR FLARE MONT,45950.0,03,0.0
Kadin,30701,M404852017-0015,JESSE ÇOCUK MONTU,15725.0,03,0.0
Kadin,30701,M403179124-0014,KAHVE CEKET,16475.0,03,0.0
Kadin,30701,M404085351-0020,NEFI-FZ MONT,35125.0,03,0.0
Kadin,30701,M402808252-0002,SİYAH CEKET,28225.0,03,0.0
Kadin,30701,M403828525-0002-0085,SİYAH CEKET,10975.0,03,0.0
Kadin,30701,M404085349-0002,PAYA MONT,63250.0,03,0.0
Kadin,30701,M405477248-0025-0085,KREM MONT,36450.0,03,0.0
Kadin,30701,M403944389-0015,KOYU KAHVE DÜĞMELİ CEKET,24475.0,03,0.0
Kadin,30701,M404852019-0002,KENNIE ÇOCUK MONTU,17225.0,03,0.0
Kadin,30701,M403910897-0012,BEYAZ DÜĞMELİ CEKET,11453.0,03,0.0
Kadin,30701,M403784749-0020,AÇIK KAHVE DÜĞMELİ YÜN CEKET,16475.0,03,0.0
Kadin,30701,M403983140-0056,POLAR FLARE MONT,45950.0,03,0.0
Kadin,30701,M404852025-0063,ZEFIR ÇOCUK MONTU,14225.0,03,0.0
Kadin,30701,M403828524-0005-0085,ANTRASİT KABAN,16178.0,03,0.0
Kadin,30701,M404577440-0010,AÇIK GRİ DÜĞMELİ CEKET,27625.0,03,0.0
Kadin,30701,M403956827-0085,ÇOK RENKLİ MİNİ ELBİSE,27975.0,03,0.0
Kadin,30701,M404702633-0027-0055,SKI ÇOCUK KAZAĞI,12950.0,03,0.0
Kadin,30701,M403954428-0041,LACİVERT PANTOLON,9975.0,03,0.0
Kadin,30701,M404577436-0015,KOYU KAHVE BORU PAÇA PANTOLON,20475.0,03,0.0
Kadin,30701,M403836818-0016,KIZIL KAHVE ETEK,15638.0,03,0.0
Kadin,30701,M403944374-0038,MAVİ PANTOLON,23375.0,03,0.0
Kadin,30701,M403528230-0027-0014,EKRU ELBİSE,26528.0,03,0.0
Kadin,30701,M403983121-0002-0012,AURORA KAYAK PANTOLONU,45950.0,03,0.0
Kadin,30701,M404157259-0014-0025,KAHVE MAXİ ELBİSE,9400.0,03,0.0
Kadin,30701,M404338126-0021,BEJ TRUVAKAR BLUZ,20625.0,03,0.0
Kadin,30701,M403983129-0041-0055,CHUNKY CHEVRON TRİKO,25950.0,03,0.0
Kadin,30701,M405043677-0016-0025,KIZIL KAHVE DESENLİ TRİKO,5900.0,03,0.0
Kadin,30701,M404573200-0025,KREM DANTELLİ MİDİ ELBİSE,96188.0,03,0.0
Kadin,30701,M403450966-0002-0009,SİYAH ELBİSE,44975.0,03,0.0
Kadin,30701,M403476037-0080,KİREMİT TRİKO,21975.0,03,0.0
Kadin,30701,M404356836-0014-0020,KAHVE DESENLİ MİNİ ELBİSE,17213.0,03,0.0
Kadin,30701,M403983123-0002,AURORA KAYAK PANTOLONU,33750.0,03,0.0
Kadin,30701,M404085353-0021,CEYLA KABAN,40875.0,03,0.0
Kadin,30701,M404752568-0054-0063,LİLA ÇİÇEK DESENLİ KISA ELBİSE,32125.0,03,0.0
Kadin,30701,M404057033-0002,SİYAH BORU PAÇA VİSKON PANTOLON,24475.0,03,0.0
Kadin,30701,M404702649-0063,AURORA ÇOCUK KAYAK PANTOLONU,21950.0,03,0.0
Kadin,30701,M404759546-0002,SİYAH MİDİ ELBİSE,13253.0,03,0.0
Kadin,30701,M404338133-0002,SİYAH BORU PAÇA DERİ PANTOLON,28975.0,03,0.0
Kadin,30701,M403944366-0050,MÜRDÜM ELBİSE,30038.0,03,0.0
Kadin,30701,M403528243-0002-0080,SİYAH ELBİSE,41828.0,03,0.0
Kadin,30701,M403983141-0069-0027,STAR DUST TRİKO,25950.0,03,0.0
Kadin,30701,M403218508-0014-0025,KAHVE ELBİSE,21578.0,03,0.0
Kadin,30701,M403983148-0002-0027,CHOPPER TRİKO,24250.0,03,0.0
Kadin,30701,M404157257-0014-0085,KAHVE ASİMETRİK ELBİSE,10800.0,03,0.0
Kadin,30701,M402806653-0002,SİYAH MİDİ ELBİSE,18375.0,03,0.0
Kadin,30701,M404575713-0085,ÇOK RENKLİ LİYOSEL PANTOLON,7975.0,03,0.0
Kadin,30701,M402782359-0088,CAMEL PANTOLON,22125.0,03,0.0
Kadin,30701,M402808236-0010,AÇIK GRİ PANTOLON,17725.0,03,0.0
Kadin,30701,M403219899-0041,MAVİ ELBİSE,12975.0,03,0.0
Kadin,30701,M403516554-0056,BORDO BLUZ,10103.0,03,0.0
Kadin,30701,M403212798-0002,SİYAH BLUZ,10463.0,03,0.0
Kadin,30701,M405043680-0004-0002,GRİ BORU PAÇA PANTOLON,8200.0,03,0.0
Kadin,30701,M403704885-0099-0027,İNDİGO ELBİSE,18125.0,03,0.0
Kadin,30701,M404577022-0014,KAHVE MAXİ ELBİSE,42950.0,03,0.0
Kadin,30701,M404338133-0014,KAHVE BORU PAÇA DERİ PANTOLON,28975.0,03,0.0
Kadin,30701,M403528248-0014-0085,KAHVE BLUZ,16725.0,03,0.0
Kadin,30701,M404344429-0002,SİYAH YÜN TRİKO,41725.0,03,0.0
Kadin,30701,M404573230-0087,KOYU YEŞİL MAXİ ELBİSE,45875.0,03,0.0
Kadin,30701,M404157246-0041,LACİVERT DAR PAÇA PANTOLON,9600.0,03,0.0
Kadin,30701,M403516556-0025,KREM ETEK,9788.0,03,0.0
Kadin,30701,M403943947-0041,LACİVERT YÜN PANTOLON,19975.0,03,0.0
Kadin,30701,M403476045-0042,KOYU MAVİ PANTOLON,18338.0,03,0.0
Kadin,30701,M404577848-0038-0085,MAVİ DESENLİ MAXİ ELBİSE,28475.0,03,0.0
Kadin,30701,M402807335-0002,SİYAH PANTOLON,19725.0,03,0.0
Kadin,30701,M404091865-0047,AÇIK MAVİ BOL PAÇA PANTOLON,13975.0,03,0.0
Kadin,30701,M403944391-0015,KOYU KAHVE BORU PAÇA PANTOLON,17475.0,03,0.0
Kadin,30701,M403982718-0026-0029,KUM MİDİ ELBİSE,13875.0,03,0.0
Kadin,30701,M403528259-0038,MAVİ GÖMLEK,19913.0,03,0.0
Kadin,30701,M404299034-0027,EKRU YÜN TRİKO,19475.0,03,0.0
Kadin,30701,M404084577-0042,KOYU MAVİ ETEK,13975.0,03,0.0
Kadin,30701,M403956828-0085,ÇOK RENKLİ UZUN KOLLU BLUZ,14975.0,03,0.0
Kadin,30701,M403943990-0038,MAVİ BORU PAÇA PANTOLON,13253.0,03,0.0
Kadin,30701,M404157269-0025-0085,KREM ETEK,7900.0,03,0.0
Kadin,30701,M403528250-0054-0085,LİLA ELBİSE,27338.0,03,0.0
Kadin,30701,M403528260-0038,MAVİ PANTOLON,19913.0,03,0.0
Kadin,30701,M403944370-0002,SİYAH VİSKOZ PANTOLON,27203.0,03,0.0
Kadin,30701,M404575309-0038,MAVİ GÖMLEK,9428.0,03,0.0
Kadin,30701,M404702661-0054-0027,STAR DUST ÇOCUK KAZAĞI,14750.0,03,0.0
Kadin,30701,M404347245-0002-0088,SİYAH ELBİSE,17100.0,03,0.0
Kadin,30701,M404573228-0105-0085,KOYU KREM DESENLİ MİNİ ELBİSE,48875.0,03,0.0
Kadin,30701,M402813735-0002,SİYAH BORU PAÇA PANTOLON,36113.0,03,0.0
Kadin,30701,M404091864-0041,LACİVERT VİSKON TRİKO,12713.0,03,0.0
Kadin,30701,M404138506-0038,MAVİ BORU PAÇA PANTOLON,11003.0,03,0.0
Kadin,30701,M403668991-0014,KAHVE BORU PAÇA YÜN PANTOLON,23378.0,03,0.0
Kadin,30701,M403910912-0002,SİYAH UZUN KOLLU BLUZ,16628.0,03,0.0
Kadin,30701,M404573229-0025,KREM DANTELLİ MİDİ ELBİSE,50375.0,03,0.0
Kadin,30701,M403212799-0029,YEŞİL ETEK,16225.0,03,0.0
Kadin,30701,M404340117-0002,SİYAH GÖMLEK,23125.0,03,0.0
Kadin,30701,M403983128-0055-0085,APRES TRİKO,24250.0,03,0.0
Kadin,30701,M403983131-0002-0085,HERRINGBONE TRİKO,27450.0,03,0.0
Kadin,30701,M404566828-0002,SİYAH MİDİ ELBİSE,22975.0,03,0.0
Kadin,30701,M403983145-0047-0046,AURORA KAYAK PANTOLONU,45950.0,03,0.0
Kadin,30701,M404575715-0087,KOYU YEŞİL ETEK,9975.0,03,0.0
Kadin,30701,M403918607-0055,KIRMIZI BLUZ,8590.0,03,0.0
Kadin,30701,M404759135-0012,BEYAZ MİDİ ELBİSE,21625.0,03,0.0
Kadin,30701,M404577025-0031-0014,HAKİ DESENLİ MİNİ ELBİSE,35950.0,03,0.0
Kadin,30701,M402782364-0078-0027,TURUNCU ELBİSE,36125.0,03,0.0
Kadin,30701,M404576533-0002-0085,SİYAH DESENLİ UZUN KOLLU BLUZ,24725.0,03,0.0
Kadin,30701,M403954414-0029-0085,YEŞİL MİDİ ELBİSE,28975.0,03,0.0
Kadin,30701,M403528246-0014-0072,KAHVE GÖMLEK,18563.0,03,0.0
Kadin,30701,M403476056-0041-0012,LACİVERT PANTOLON,20903.0,03,0.0
Kadin,30701,M403170202-0002,SİYAH ELBİSE,21128.0,03,0.0
Kadin,30701,M403210018-0041-0085,KOYU GRİ ETEK,16975.0,03,0.0
Kadin,30701,M403476039-0002,SİYAH PANTOLON,39578.0,03,0.0
Kadin,30701,M403954412-0039-0085,PETROL MİNİ ELBİSE,17975.0,03,0.0
Kadin,30701,M405043684-0014,KAHVE ASİMETRİK ELBİSE,9600.0,03,0.0
Kadin,30701,M403982719-0088-0027,CAMEL MİNİ ELBİSE,8753.0,03,0.0
Kadin,30701,M404702649-0002,AURORA ÇOCUK KAYAK PANTOLONU,21950.0,03,0.0
Kadin,30701,M403528262-0069-0027,AÇIK PEMBE ELBİSE,41288.0,03,0.0
Kadin,30701,M405043679-0004-0002,GRİ ÇİÇEK DESENLİ GÖMLEK,7900.0,03,0.0
Kadin,30701,M403537349-0102,TAŞ PANTOLON,25475.0,03,0.0
Kadin,30701,M404137979-0035,AÇIK YEŞİL YÜN TRİKO,12225.0,03,0.0
Kadin,30701,M403528237-0075-0027,HARDAL ELBİSE,24638.0,03,0.0
Kadin,30701,M403702585-0016-0106,KIZIL KAHVE TRİKO,15125.0,03,0.0
Kadin,30701,M403912440-0002,SİYAH BORU PAÇA PANTOLON,9563.0,03,0.0
Kadin,30701,M403983138-0055-0027,HOLIDAY ROLL TRİKO,24250.0,03,0.0
Kadin,30701,M404573197-0027,EKRU UZUN KOLLU BLUZ,33625.0,03,0.0
Kadin,30701,M403516545-0002,SİYAH ELBİSE,16125.0,03,0.0
Kadin,30701,M403725228-0041,LACİVERT BORU PAÇA PANTOLON,8375.0,03,0.0
Kadin,30701,M404752567-0021-0054,BEJ ÇİÇEK DESENLI KISA ELBİSE,48875.0,03,0.0
Kadin,30701,M404577435-0087,KOYU YEŞİL YÜN TRİKO,15625.0,03,0.0
Kadin,30701,M402808241-0012,BEYAZ GÖMLEK,15125.0,03,0.0
Kadin,30701,M403983139-0027-0085,NEVE TRİKO,24250.0,03,0.0
Kadin,30701,M404575712-0085,ÇOK RENKLİ ÇİÇEK DESENLİ GÖMLEK,7975.0,03,0.0
Kadin,30701,M404057033-0027,EKRU BORU PAÇA VİSKON PANTOLON,22028.0,03,0.0
Kadin,30701,M403954425-0002,SİYAH GÖMLEK,8225.0,03,0.0
Kadin,30701,M404138505-0002,SİYAH MİNİ ELBİSE,10238.0,03,0.0
Kadin,30701,M403929158-0041-0038,LACİVERT ETEK,8475.0,03,0.0
Kadin,30701,M404157264-0031,HAKİ GÖMLEK,9700.0,03,0.0
Kadin,30701,M403528225-0002-0080,SİYAH ETEK,28975.0,03,0.0
Kadin,30701,M404577847-0055-0085,KIRMIZI DESENLİ MİDİ ELBİSE,27475.0,03,0.0
Kadin,30701,M404344822-0047-0025,AÇIK MAVİ EKOSE YÜN TRİKO,25628.0,03,0.0
Kadin,30701,M403667807-0014,KAHVE MİDİ ELBİSE,21038.0,03,0.0
Kadin,30701,M403218174-0041,LACİVERT ELBİSE,18563.0,03,0.0
Kadin,30701,M404577860-0002-0012,SİYAH TRİKO,14475.0,03,0.0
Kadin,30701,M403944388-0002,SİYAH KOLSUZ BLUZ,12975.0,03,0.0
Kadin,30701,M403983124-0038-0078,LA TOUR TRİKO,25950.0,03,0.0
Kadin,30701,M404138511-0005-0085,ANTRASİT MİNİ ELBİSE,8753.0,03,0.0
Kadin,30701,M403983137-0055-0041,SCHILD CORTINA TRİKO,24250.0,03,0.0
Kadin,30701,M403983185-0025-0002,STAR DUST TRİKO,25950.0,03,0.0
Kadin,30701,M403944370-0056,BORDO VİSKOZ PANTOLON,30225.0,03,0.0
Kadin,30701,M403208015-0085,ÇOK RENKLİ BLUZ,8725.0,03,0.0
Kadin,30701,M404077154-0041,LACİVERT MİNİ ELBİSE,20625.0,03,0.0
Kadin,30701,M403476050-0009,GÜMÜŞ ELBİSE,23225.0,03,0.0
Kadin,30701,M402806988-0085,ÇOK RENKLİ MİNİ ELBİSE,14975.0,03,0.0
Kadin,30701,M403219894-0099,MAVİ ELBİSE,13125.0,03,0.0
Kadin,30701,M403946805-0016,KIZIL KAHVE UZUN KOLLU BLUZ,10125.0,03,
Kadin,30701,M404576956-0002,SİYAH YÜN PANTOLON,24375.0,03,0.0
Kadin,30701,M403912436-0027-0025,EKRU MİNİ ELBİSE,14475.0,03,0.0
Kadin,30701,M404138500-0002-0085,SİYAH MAXİ ELBİSE,11003.0,03,0.0
Kadin,30701,M404573219-0025-0085,KREM DESENLİ MİNİ ELBİSE,59288.0,03,0.0
Kadin,30701,M404338137-0021,BEJ YÜN TRİKO,11125.0,03,0.0
Kadin,30701,M403956829-0002,SİYAH MİNİ ELBİSE,25725.0,03,0.0
Kadin,30701,M403944376-0002,SİYAH VİSKOZ PANTOLON,30225.0,03,0.0
Kadin,30701,M403528232-0029-0085,YEŞİL PANTOLON,17888.0,03,0.0
Kadin,30701,M404072924-0025,KREM MAXİ ELBİSE,50975.0,03,0.0
Kadin,30701,M402813731-0004-0012,GRİ TRİKO,27625.0,03,0.0
Kadin,30701,M403912447-0002,SİYAH BLUZ,4163.0,03,0.0
Kadin,30701,M404702649-0055,AURORA ÇOCUK KAYAK PANTOLONU,21950.0,03,0.0
Kadin,30701,M404577857-0027-0002,EKRU ETEK,12128.0,03,0.0
Kadin,30701,M404577858-0002,SİYAH PANTOLON,28750.0,03,0.0
Kadin,30701,M404573224-0027,EKRU DÜĞMELİ YÜN CEKET,26078.0,03,0.0
Kadin,30701,M404577040-0008,GRİ MELANJ MİDİ ELBİSE,13975.0,03,0.0
Kadin,30701,M403983178-0002-0012,CHUNKY HOUNDSTOOTH TRİKO,27450.0,03,0.0
Kadin,30701,M403943942-0002,SİYAH YÜN PANTOLON,22725.0,03,0.0
Kadin,30701,M405043681-0016-0025,KIZIL KAHVE DESENLİ ASİMETRİK ELBİSE,7900.0,03,0.0
Kadin,30701,M404340120-0002,SİYAH BORU PAÇA YÜN PANTOLON,11773.0,03,0.0
Kadin,30701,M403402643-0002-0038,SİYAH BORU PAÇA PANTOLON,28475.0,03,
Kadin,30701,M404091863-0002,SİYAH ETEK,14125.0,03,0.0
Kadin,30701,M404157268-0014-0025,KAHVE ASKILI BLUZ,7000.0,03,0.0
Kadin,30701,M403983179-0002-0012,1/4 FERMUARLI BASE LAYER BLUZ,13750.0,03,0.0
Kadin,30701,M404137984-0002-0085,SİYAH VİSKOZ TRİKO,5725.0,03,0.0
Kadin,30701,M403983181-0014-0025,SCHILD TRİKO,24250.0,03,0.0
Kadin,30701,M403528231-0029-0085,YEŞİL GÖMLEK,22125.0,03,0.0
Kadin,30701,M402806987-0025-0085,KREM ETEK,10725.0,03,0.0
Kadin,30701,M404137982-0025,KREM TRİKO,10725.0,03,0.0
Kadin,30701,M404157252-0029-0014,YEŞİL BOL PAÇA VİSKOZ PANTOLON,7800.0,03,0.0
Kadin,30701,M404353923-0014-0020,KAHVE BORU PAÇA PANTOLON,15053.0,03,0.0
Kadin,30701,M404573222-0002,SİYAH TÜLLÜ ELBİSE,87125.0,03,0.0
Kadin,30701,M404702649-0027,AURORA ÇOCUK KAYAK PANTOLONU,21950.0,03,0.0
Kadin,30701,M403943992-0038,MAVİ BORU PAÇA PANTOLON,13028.0,03,0.0
Kadin,30701,M404347242-0041,LACİVERT BLUZ,11000.0,03,0.0
Kadin,30701,M403218510-0002,SİYAH ELBİSE,17125.0,03,0.0
Kadin,30701,M405043678-0016-0025,KIZIL KAHVE BORU PAÇA PANTOLON,5100.0,03,0.0
Kadin,30701,M403910914-0002,SİYAH BORU PAÇA PANTOLON,17978.0,03,0.0
Kadin,30701,M404338130-0002,SİYAH UZUN KOLLU BLUZ,17213.0,03,0.0
Kadin,30701,M403838683-0027-0055,EKRU TRİKO,10328.0,03,0.0
Kadin,30701,M403913592-0002,SİYAH BLUZ,9428.0,03,0.0
Kadin,30701,M403528234-0025-0085,KREM ELBİSE,28328.0,03,0.0
Kadin,30701,M404057029-0014-0025,KAHVE MİDİ ELBİSE,47975.0,03,0.0
Kadin,30701,M403972700-0056,BORDO YÜN TRİKO,18725.0,03,0.0
Kadin,30701,M403983159-0029-0027,1/4 FERMUARLI IÇLIK BLUZ,13750.0,03,0.0
Kadin,30701,M404157263-0085,ÇOK RENKLİ UZUN KOLLU BLUZ,7900.0,03,0.0
Kadin,30701,M405487855-0002,SİYAH BORU PAÇA PANTOLON,15975.0,03,0.0
Kadin,30701,M403943943-0010,AÇIK GRİ YÜN PANTOLON,22725.0,03,0.0
Kadin,30701,M403956800-0014,KAHVE BORU PAÇA PANTOLON,15413.0,03,0.0
Kadin,30701,M404575313-0031,KAHVE BORU PAÇA PANTOLON,10475.0,03,0.0
Kadin,30701,M403918607-0021,BEJ BLUZ,8590.0,03,0.0
Kadin,30701,M403528244-0002-0080,SİYAH BLUZ,24278.0,03,0.0
Kadin,30701,M404338131-0002,SİYAH BOL PAÇA PANTOLON,13928.0,03,0.0
Kadin,30701,M403528263-0069,AÇIK PEMBE ELBİSE,26078.0,03,0.0
Kadin,30701,M404347241-0002,SİYAH ELBİSE,17100.0,03,0.0
Kadin,30701,M404573213-0021,BEJ BOL PAÇA YÜN PANTOLON,20678.0,03,0.0
Kadin,30701,M404270261-0047,JEAN PANTOLON,7875.0,03,0.0
Kadin,30701,M403784751-0049,KOYU MOR BORU PAÇA PANTOLON,10725.0,03,0.0
Kadin,30701,M404338128-0021,BEJ BORU PAÇA YÜN PANTOLON,17975.0,03,0.0
Kadin,30701,M403982715-0027-0088,EKRU MAXİ ELBİSE,17625.0,03,0.0
Kadin,30701,M403956801-0002,SİYAH BORU PAÇA PANTOLON,15413.0,03,0.0
Kadin,30701,M404577856-0041,LACİVERT PANTOLON,12425.0,03,0.0
Kadin,30701,M403516546-0002,SİYAH ELBİSE,12225.0,03,0.0
Kadin,30701,M403968911-0004,GRİ MOHER TRİKO,18725.0,03,0.0
Kadin,30701,M404759134-0074,ALTIN MİNİ ELBİSE,17975.0,03,0.0
Kadin,30701,M404271300-0002,SİYAH MİNİ ELBİSE,11678.0,03,0.0
Kadin,30701,M403218507-0002,SİYAH ELBİSE,24638.0,03,0.0
Kadin,30701,M404157262-0025-0085,KREM KOLSUZ BLUZ,4900.0,03,0.0
Kadin,30701,M403838681-0021,BEJ MİDİ ELBİSE,11475.0,03,0.0
Kadin,30701,M404575714-0085,ÇOK RENKLİ ÇİÇEK DESENLİ UZUN KOLLU BLUZ,5625.0,03,0.0
Kadin,30701,M403528236-0047-0085,AÇIK MAVİ ELBİSE,31613.0,03,0.0
Kadin,30701,M402806986-0038-0085,MAVİ MAXİ ELBİSE,19725.0,03,0.0
Kadin,30701,M403944392-0002,SİYAH MAXİ ELBİSE,10225.0,03,0.0
Kadin,30701,M403983142-0069-0063,MIA KAZAK,27450.0,03,0.0
Kadin,30701,M403943994-0002,SİYAH VİSKOZ ETEK,13475.0,03,0.0
Kadin,30701,M404752559-0068,SOMON ASİMETRİK ELBİSE,59625.0,03,0.0
Kadin,30701,M403983187-0055-0012,GLACIER TRİKO,25950.0,03,0.0
Kadin,30701,M403913597-0002,SİYAH ELBİSE,37975.0,03,0.0
Kadin,30701,M404901943-0012,BEYAZ BOL PAÇA PANTOLON,26250.0,03,0.0
Kadin,30701,M405347743-0025-0029,KREM ÇİÇEK DESENLİ MİDİ ELBİSE,149950.0,03,0.0
Kadin,30701,M404902377-0012,BEYAZ BOL PAÇA PANTOLON,27950.0,03,0.0
Kadin,30701,M404902377-0041,LACİVERT BOL PAÇA PANTOLON,27950.0,03,0.0
Kadin,30701,M405337016-0002,SİYAH BOL PAÇA PANTOLON,58950.0,03,0.0
Kadin,30701,M405337017-0085,ÇOK RENKLİ DESENLİ UZUN KOLLU BLUZ,25950.0,03,0.0
Kadin,30701,M404902377-0002,SİYAH BOL PAÇA PANTOLON,27950.0,03,0.0
Kadin,30701,M405347744-0012-0072,BEYAZ ÇİÇEK DESENLİ MİDİ ELBİSE,171950.0,03,0.0
Kadin,30701,M405347741-0002-0072,SİYAH ÇİÇEK DESENLİ MİDİ ELBİSE,177950.0,03,0.0
Kadin,30701,M404901943-0041,LACİVERT BOL PAÇA PANTOLON,26250.0,03,0.0
