id,shown_price,category,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
Superfresh Kıymalı Pelmeni Mantı 400 Gr,259.95,Temel Gıda,01,0.0,,,
Superfresh Klasik Ton Balığı 2*160,299.95,Temel Gıda,01,0.0,,,
Superfresh Klasik Ton Balığı 3*75 Gr,254.95,Temel Gıda,01,0.0,,,
SuperFresh Kumpir Kroket 300 Gr,194.95,Temel Gıda,01,0.0,,,
SuperFresh Mac&Cheese Topları 300 Gr,209.95,Temel Gıda,01,0.0,,,
SuperFresh Margarita Pizza King XL 460 Gr,225.0,Temel Gıda,01,0.0,,,
Superfresh Milföy Hamuru 1 Kg,184.95,Temel Gıda,01,0.0,,,
Superfresh Milföy Hamuru 500 Gr,85.12,Temel Gıda,01,0.0,,,
Superfresh Mısır 3'lü 600 Gr,99.95,Temel Gıda,01,0.0,,,
Superfresh Mısır 450 Gr,119.95,Temel Gıda,01,0.0,,,
SuperFresh Mozeralla Çucukları 280 Gr,289.95,Temel Gıda,01,0.0,,,
Superfresh Patates 1 Kg,219.95,Temel Gıda,01,0.0,,,
Superfresh Patates Kroket 450 Gr,107.95,Temel Gıda,01,0.0,,,
Superfresh Patatesli Garnitür 450 Gr,73.5,Temel Gıda,01,0.0,,,
Superfresh Pizza King 4'lü 780 Gr,224.96,Temel Gıda,01,0.0,,,
Superfresh Soğan Kroket 450 Gr,149.95,Temel Gıda,01,0.0,,,
SuperFresh Tereyağlı Kruvasan 360 Gr,192.95,Temel Gıda,01,0.0,,,
SuperFresh Tuna Fish Ton Balığı 4*75 Gr,219.95,Temel Gıda,01,0.0,,,
Superfresh Zeytinyağlı Ton Balığı 3*75 Gr,319.95,Temel Gıda,01,0.0,,,
Sütaş Kakaolu Pudıng 200 Gr,23.95,Temel Gıda,01,0.0,,,
Sütaş Krema 200 Ml,64.9,Temel Gıda,01,0.0,,,
Sütaş Muzlu Puding 200 Gr,23.95,Temel Gıda,01,0.0,,,
Sütaş Tatlım Çikolatalı Çilekli Puding 4*60 Gr,49.95,Temel Gıda,01,0.0,,,
Sütaş Tatlım Çikolatalı Sütlü 4*60 Gr,49.95,Temel Gıda,01,0.0,,,
Sütaş Tatlımmm Çikolatalı 8*65 GR,64.5,Temel Gıda,01,0.0,,,
Sütaş Tatlımmm Çikolatalı Puding 4'lü 100 Gr,49.95,Temel Gıda,01,0.0,,,
Sütaş Tatlımmm Muzlu Puding 4*65 Gr,49.95,Temel Gıda,01,0.0,,,
Tada Klasik Ton Balığı 3*75 Gr,129.95,Temel Gıda,01,0.0,,,
Takita Kahverengi Küp Şeker 500 Gr,191.9,Temel Gıda,01,0.0,,,
Takita Kahverengi Toz Şeker 500 Gr,146.75,Temel Gıda,01,0.0,,,
Takita Tablet Tatlandırıcı 300'lü,130.9,Temel Gıda,01,0.0,,,
Tat Acı Biber Turşusu 330 Gr,109.95,Temel Gıda,01,0.0,,,
Tat Acılı Ketçap 650 Gr,99.95,Temel Gıda,01,0.0,,,
Tat Barbekü Sos 250 Gr,71.96,Temel Gıda,01,0.0,,,
Tat Barbunya Pilaki 400 Gr,69.9,Temel Gıda,01,0.0,,,
Tat Bezelye Cam 680 Gr,59.95,Temel Gıda,01,0.0,,,
Tat Biber Salçası Ekstra Kalite 550 Gr,94.95,Temel Gıda,01,0.0,,,
Tat Biberiye Turşusu 330 Gr,109.95,Temel Gıda,01,0.0,,,
Tat Büfe Ketçap 650 Gr,99.95,Temel Gıda,01,0.0,,,
Tat Domates Salçası (Cam) 710 Gr,89.95,Temel Gıda,01,0.0,,,
Tat Domates Salçası 830 Gr,79.95,Temel Gıda,01,0.0,,,
Tat Domates Salçası Cam Kavanoz 1500 Gr,159.95,Temel Gıda,01,0.0,,,
Tat Domates&Biber Karışık Köy Salçası (Cam) 560 Gr,142.9,Temel Gıda,01,0.0,,,
Tat Hardal Sos 230 Gr,79.96,Temel Gıda,01,0.0,,,
Tat Karışık Turşu Cam 650 Gr,149.9,Temel Gıda,01,0.0,,,
Tat Ketçap 390 Gr,79.95,Temel Gıda,01,0.0,,,
Tat Kırmızı Pancar Turşusu 680 Gr,159.9,Temel Gıda,01,0.0,,,
Tat Kornişon Salatalık Turşusu Cam 680 Gr,169.95,Temel Gıda,01,0.0,,,
Tat Kornişon Turşusu 350 Gr,119.95,Temel Gıda,01,0.0,,,
Tat Köy Domates Salçası 560 Gr,119.95,Temel Gıda,01,0.0,,,
Tat Mayonez 330 Ml,119.95,Temel Gıda,01,0.0,,,
Tat Mayonez 550 Gr,149.95,Temel Gıda,01,0.0,,,
Tat Mısır 3*630 Gr,89.95,Temel Gıda,01,0.0,,,
Tat Patlıcan Kızartma 380 Gr,132.9,Temel Gıda,01,0.0,,,
Tat Ranch Sos 220 Gr,71.96,Temel Gıda,01,0.0,,,
Tat Sıkı Dostlar Ketçap 650 Gr+Mayonez 560 Gr,179.9,Temel Gıda,01,0.0,,,
Tavuk-Kemikli Göğüs Tabaklı (Donuk Olarak Satılır) - 1 Kg._1kg,,Bilinmiyor,,,,,
Tellioğlu Baklavalık Böreklik Un 2 Kg,77.9,Temel Gıda,01,0.0,,,
Toblerone Cheesecake 2*85 Gr,379.95,Temel Gıda,01,0.0,,,
Toblerone Lava Cake 2*90 Gr,359.95,Temel Gıda,01,0.0,,,
Torku Küp Şeker 1000 Gr,69.95,Temel Gıda,01,0.0,,,
Torku Toz Şeker 1 Kg,59.9,Temel Gıda,01,0.0,,,
Tortadolce Savolardi Kedi Dili 200 Gr,97.9,Temel Gıda,01,0.0,,,
Tukaş Acı Biber Salçası 350 Gr,59.9,Temel Gıda,01,0.0,,,
Tukaş Acı Sos 400 gr,54.9,Temel Gıda,01,0.0,,,
Tukaş Acılı Ketçap 400 Gr,33.9,Temel Gıda,01,0.0,,,
Tukaş Arrabbiata Makarna Sosu 360 Gr,44.95,Temel Gıda,01,0.0,,,
Tukaş Barbekü Sos 400 gr,54.9,Temel Gıda,01,0.0,,,
Tukaş Basilico Makarna Sosu 360 Gr,44.95,Temel Gıda,01,0.0,,,
Tukaş Bezelye Cam 680 Gr,54.9,Temel Gıda,01,0.0,,,
Tukaş Biber Salçası 350 Gr,59.9,Temel Gıda,01,0.0,,,
Tukaş Biberiye Turşusu 335 Gr,52.42,Temel Gıda,01,0.0,,,
Tukaş Chef Catering Acılı Ketçap 700 Gr,44.9,Temel Gıda,01,0.0,,,
Tukaş Chef Catering Ketçap 700 Gr,44.9,Temel Gıda,01,0.0,,,
Tukaş Chef Catering Mayonez 600 Gr,49.9,Temel Gıda,01,0.0,,,
Tukaş Domates Rende 700 Gr,39.95,Temel Gıda,01,0.0,,,
Tukaş Domates Salçası (Cam) 1650 Gr,139.9,Temel Gıda,01,0.0,,,
Tukaş Domates Salçası (Cam) 700 Ml,72.9,Temel Gıda,01,0.0,,,
Tukaş Domates Salçası (Teneke) 830 Ml,62.9,Temel Gıda,01,0.0,,,
Tukaş Domates Salçası 350 gr,43.9,Temel Gıda,01,0.0,,,
Tukaş Enginar Kalbi Konservesi 385 Gr,79.9,Temel Gıda,01,0.0,,,
Tukaş Fesleğenli Domates Rendesi 700 Gr,39.95,Temel Gıda,01,0.0,,,
Tukaş Garnitür Konserve 560 Gr,49.9,Temel Gıda,01,0.0,,,
Tukaş Hardal 335 gr,54.9,Temel Gıda,01,0.0,,,
Tukaş Haşlanmış Barbunya 800 Gr,67.9,Temel Gıda,01,0.0,,,
Tukaş Haşlanmış Fasulye 800 Gr,59.9,Temel Gıda,01,0.0,,,
Tukaş Haşlanmış Nohut 800 Gr,59.9,Temel Gıda,01,0.0,,,
Tukaş Jalapeno 335 Gr,44.92,Temel Gıda,01,0.0,,,
Tukaş Karışık Salça 1650 Gr,179.9,Bilinmiyor,,0.0,,,
Tukaş Karışık Turşu 680 Gr,67.42,Temel Gıda,01,0.0,,,
Tukaş Ketçap 400 Gr,33.9,Bilinmiyor,,0.0,,,
Tukaş Konserve Mısır 340 Gr,49.9,Temel Gıda,01,0.0,,,
Tukaş Kornişon Turşu 330 Gr,67.46,Temel Gıda,01,0.0,,,
Tukaş Kornişon Turşu Cam 670 Gr,74.96,Temel Gıda,01,0.0,,,
Tukaş Közlenmiş Biber 680 Gr,109.95,Temel Gıda,01,0.0,,,
Tukaş Közlenmiş Patlıcan 650 Gr,79.95,Temel Gıda,01,0.0,,,
Tukaş Mayonez 335 Gr,49.9,Temel Gıda,01,0.0,,,
Tukaş Napoliten Makarna Sosu 360 Gr,44.95,Temel Gıda,01,0.0,,,
Tukaş Pilaki Barbunya Konservesi 400 Gr,42.9,Temel Gıda,01,0.0,,,
Tukaş Pilaki Fasulye Konservesi 400 Gr,42.9,Temel Gıda,01,0.0,,,
Tukaş Ranch Sos 335 gr,54.9,Temel Gıda,01,0.0,,,
Tukaş Yakan Biber Turşusu 335 gr,52.42,Temel Gıda,01,0.0,,,
Uğurhan Acuka 200 Gr,79.95,Temel Gıda,01,0.0,,,
Ülker Bitter Damla Çikolata 150 Gr,140.0,Temel Gıda,01,0.0,,,
Ülker Bizim Mutfak Buğday Nişastası 200 Gr,38.95,Temel Gıda,01,0.0,,,
Ülker Bizim Mutfak Mısır Nişastası 150 Gr,20.95,Temel Gıda,01,0.0,,,
Ülker Kakao 25 Gr,30.0,Temel Gıda,01,0.0,,,
Ülker Kakao 50 Gr,60.0,Temel Gıda,01,0.0,,,
Uno %100 Tam Buğday Tava Ekmeği 450 gr,74.9,Temel Gıda,01,0.0,,,
Uno 3 Kat Pastaban Kakaolu 320 Gr,130.0,Temel Gıda,01,0.0,,,
Uno 3 Kat Pastaban Sade 320 Gr,130.0,Temel Gıda,01,0.0,,,
Uno Çavdarlı Tost Ekmeği 500 Gr,74.9,Temel Gıda,01,0.0,,,
Uno Çikolata Kremalı Kruvasan 30 Gr,11.9,Temel Gıda,01,0.0,,,
Uno Çikolatalı Kruvasan 240 Gr,89.9,Temel Gıda,01,0.0,,,
Uno Denge Tam Buğdaylı ve Çiya Tohumlu Ekmek 350 GR,80.0,Temel Gıda,01,0.0,,,
Uno Fırından Tam Buğday 450 Gr,85.0,Temel Gıda,01,0.0,,,
Uno Geleneksel Lavaş 250Gr (10 Adet),99.5,Temel Gıda,01,0.0,,,
Uno Grissuno Denge Tam Buğdaylı Çiya Tohumlu Galeta 150 Gr,90.0,Temel Gıda,01,0.0,,,
Uno Grissuno Kepekli Galeta 150 Gr,90.0,Temel Gıda,01,0.0,,,
Uno Grissuno Yulaflı Karabuğdaylı Galeta 150 Gr,90.0,Temel Gıda,01,0.0,,,
Uno Gurme Ekşi Mayalı Büyük Sandviç 400 Gr,95.0,Temel Gıda,01,0.0,,,
Uno Gurme Hamburger Ekmeği 440 Gr,84.9,Temel Gıda,01,0.0,,,
Uno İki Kat Lifli Tava Ekmeği 450 gr,85.0,Bilinmiyor,,0.0,,,
Uno İki Kat Tahıllı Tava Ekmeği 450 gr,74.9,Temel Gıda,01,0.0,,,
Uno Lavaş 390 Gr,79.9,Temel Gıda,01,0.0,,,
Uno Otantik Tava Ekmeği 470 gr,74.9,Temel Gıda,01,0.0,,,
Uno Premium Çavdar ve Kara Buğdaylı Ekmek 350 GR,80.0,Temel Gıda,01,0.0,,,
Uno Premium Çok Tahıllı ve Siyez Buğdaylı Ekmek 350 GR,80.0,Temel Gıda,01,0.0,,,
Uno premium Susamlı Büyük Hamburger 4'lü 340 g,80.0,Temel Gıda,01,0.0,,,
Uno Süper Tost Ekmeği 470 Gr,74.9,Temel Gıda,01,0.0,,,
Uno Tam Buğday Lavaş 15cm 250 Gr,99.5,Temel Gıda,01,0.0,,,
Uno Tam Buğday Sandviç 280 Gr,75.0,Temel Gıda,01,0.0,,,
Uno Tam Cookies Frambuaz&Elma&Fındık 50 Gr,37.5,Temel Gıda,01,0.0,,,
Uno Tam Cookies Kayısı&Hurma&Badem 50 Gr,37.5,Temel Gıda,01,0.0,,,
Uno Tandır Lavaş 6'lı 282 gr,79.9,Temel Gıda,01,0.0,,,
Uno Yatay Sandviç Ekmeği 5'Lİ 325 GR,67.5,Temel Gıda,01,0.0,,,
Untad Büyük Tost Ekmeği 670 gr,98.5,Temel Gıda,01,0.0,,,
Untad Kepekli Ekmek 500 Gr,83.5,Temel Gıda,01,0.0,,,
Untad Lavaş Tam Buğdaylı 560 gr (7*80gr),120.0,Temel Gıda,01,0.0,,,
Untad Pasta Altı Sade 280 gr,129.5,Temel Gıda,01,0.0,,,
Untad Premium 12 Tahıllı Ekmek 480 gr,99.5,Temel Gıda,01,0.0,,,
Untad Premium Çavdar Ekmeği 500 gr,99.5,Temel Gıda,01,0.0,,,
Untad Premium Kara Buğday Köy Ekmeği 480 gr,87.5,Temel Gıda,01,0.0,,,
Untad Sade Lavaş 300 gr (12*25gr),105.0,Temel Gıda,01,0.0,,,
Untad Sade Lavaş 560 Gr,120.0,Temel Gıda,01,0.0,,,
Untad Tam Buğday Ekmeği 400 gr,69.9,Temel Gıda,01,0.0,,,
Untad Tandır Ekmeği 267 gr (6*46gr),67.5,Temel Gıda,01,0.0,,,
Untad Zeytinli Çeşnili Tortilla 390 Gr,120.0,Temel Gıda,01,0.0,,,
Yakamoz %100 Nar Ekşisi 250 Ml,119.92,Temel Gıda,01,0.0,,,
Yakamoz Beyaz Sirke 2 Lt,44.92,Temel Gıda,01,0.0,,,
Yakamoz Elma Sirkesi 500 Ml,41.17,Temel Gıda,01,0.0,,,
Yakamoz Elma Sirkesi 750 Ml,26.92,Temel Gıda,01,0.0,,,
Yakamoz Nar Ekşisi Sosu 250 Ml,33.67,Temel Gıda,01,0.0,,,
Yakamoz Üzüm Sirkesi 1 Lt,37.42,Temel Gıda,01,0.0,,,
Yakamoz Üzüm Sirkesi 2 Lt,59.92,Temel Gıda,01,0.0,,,
Yayla Aşure 200 Gr,39.9,Temel Gıda,01,0.0,,,
Yayla Aşurelik Buğday 1 Kg,53.95,Temel Gıda,01,0.0,,,
Yayla Bakliyat Esmerim Baldo Pirinç 1 Kg,135.95,Temel Gıda,01,0.0,,,
Yayla Bakliyat Tane Tane Baldo Pirinç 2 Kg,285.9,Temel Gıda,01,0.0,,,
Yayla Baldo Pirinç 1 Kg.,139.95,Temel Gıda,01,0.0,,,
Yayla Baldo Pirinç Gönen Bölgesi Mahsulü 1 Kg,99.95,Temel Gıda,01,0.0,,,
Yayla Beyaz Kabak Nohut 1 Kg,159.95,Temel Gıda,01,0.0,,,
Yayla Dermason Fasulye 1 Kg,112.95,Temel Gıda,01,0.0,,,
Yayla Etli Fasulye Yemeği 250 Gr,112.95,Temel Gıda,01,0.0,,,
Yayla Garnitürlü Pirinç Pilavı 250 Gr,71.95,Temel Gıda,01,0.0,,,
Yayla Gurme Barbunya 500 Gr,85.95,Temel Gıda,01,0.0,,,
Yayla Gurme Basmati Pirinç 500 Gr,59.95,Temel Gıda,01,0.0,,,
Yayla Gurme Chıa Tohumu 500 Gr,161.95,Temel Gıda,01,0.0,,,
Yayla Gurme İç Bakla 500 Gr,54.95,Temel Gıda,01,0.0,,,
Yayla Haşlanmış Bezelye 700 Gr,62.95,Temel Gıda,01,0.0,,,
Yayla Haşlanmış Nohut 700 Gr,66.95,Temel Gıda,01,0.0,,,
Yayla Haşlanmış Susuz Börülce 150 Gr,43.95,Temel Gıda,01,0.0,,,
Yayla Haşlanmış Susuz Fasülye 150 Gr,39.95,Temel Gıda,01,0.0,,,
Yayla Haşlanmış Susuz Maş Fasülye 150 Gr,39.95,Temel Gıda,01,0.0,,,
Yayla Haşlanmış Susuz Meksika Fasülye 150 Gr,59.95,Temel Gıda,01,0.0,,,
Yayla Haşlanmış Susuz Nohut 150 Gr,39.95,Temel Gıda,01,0.0,,,
Yayla Haşlanmış Susuz Yeşil Mercimek 150 Gr,39.95,Temel Gıda,01,0.0,,,
Yayla Haşlanmış Tane Mısır 220 Gr,49.95,Temel Gıda,01,0.0,,,
Yayla Kırık Pirinç 1 Kg,49.95,Temel Gıda,01,0.0,,,
Yayla Kıymalı Bezelye Hazır Yemek 250 Gr,72.95,Temel Gıda,01,0.0,,,
Yayla Koçbaşı Nohut 1 Kg,84.95,Temel Gıda,01,0.0,,,
Yayla Köftelik Bulgur 1 Kg,42.95,Temel Gıda,01,0.0,,,
Yayla Mac&Cheese Cheddar Soslu Hazır Yemek 250 Gr,58.95,Temel Gıda,01,0.0,,,
Yayla Napoliten Soslu Makarna 250 Gr,60.95,Temel Gıda,01,0.0,,,
Yayla Nohutlu Bulgur Pilavı 250 Gr,53.95,Temel Gıda,01,0.0,,,
Yayla Osmancık Pirinç 1 Kg,121.95,Temel Gıda,01,0.0,,,
Yayla Osmancık Pirinç 2 Kg.,244.95,Temel Gıda,01,0.0,,,
Yayla Patlayan Mısır 500 Gr,33.95,Temel Gıda,01,0.0,,,
Yayla Pilavlık Bulgur 1 Kg,42.95,Temel Gıda,01,0.0,,,
Yayla Sarı Mercimek 1 Kg,120.95,Temel Gıda,01,0.0,,,
Yayla Tane Tane Pirinç 1 Kg,115.95,Temel Gıda,01,0.0,,,
Yayla Toping Chialı Salata 150GR,57.95,Temel Gıda,01,0.0,,,
Yayla Toping Kionalı Salata 150GR,57.95,Temel Gıda,01,0.0,,,
Yayla Yemek Hazır Barbunya Pilaki 400 Gr,59.95,Temel Gıda,01,0.0,,,
Yayla Yeşil Mercimek 1 Kg,107.95,Temel Gıda,01,0.0,,,
Yayla Yeşil Mercimekli Bulgur Pilavı 250 Gr,53.95,Temel Gıda,01,0.0,,,
Yudum Ayçiçek Yağı 1 Lt,159.9,Temel Gıda,01,0.0,,,
Yudum Ayçiçek Yağı 2 Lt,289.9,Temel Gıda,01,0.0,,,
Yudum Ayçiçek Yağı 4 Lt,419.9,Temel Gıda,01,0.0,,,
Yudum Egemden Natural Sızma Zeytinyağı Yumuşak Lezzet 1 Lt,479.9,Temel Gıda,01,0.0,,,
Yudum Egemden Riviera Zeytinyağı 1 Lt,349.9,Temel Gıda,01,0.0,,,
Yudum Egemden Riviera Zeytinyağı 2 Lt,599.9,Temel Gıda,01,0.0,,,
Yudum Egemden Riviera Zeytinyağı 500 Ml,179.9,Temel Gıda,01,0.0,,,
"Yudum Egemden Yumuşak Lezzet Sızma Zeytinyağı 0,5 Lt",219.95,Temel Gıda,01,0.0,,,
Yudum Egemden Zeytinyağı Yumuşak Lezzet 2 Lt,679.9,Temel Gıda,01,0.0,,,
Zühre Ana Ananas Sirkesi 500 Ml,219.9,Temel Gıda,01,0.0,,,
Zühre Ana Bromelain Şurubu 250 Ml,299.9,Temel Gıda,01,0.0,,,
Zühre Ana Detox Sirkesi 250 Ml,238.9,Temel Gıda,01,0.0,,,
Zühre Ana Enginar Suyu 500 Ml,249.9,Temel Gıda,01,0.0,,,
"Abant Su 0,5 LT",4.75,İçecekler,01,0.0,,,
"Abant Su 1,5 LT",9.5,İçecekler,01,0.0,,,
Abant Su 5 Lt,29.5,İçecekler,01,0.0,,,
Ancora Böğürtlen Suyu 1000 Ml,99.95,İçecekler,01,0.0,,,
Bağdat Pratik Salep 100 Gr,59.9,İçecekler,01,0.0,,,
Benorganic Organic Kırmızı Meyveler Karışık Meyve Suyu 946 Ml,189.95,İçecekler,01,0.0,,,
Benorganic Organic Şeftali & Kayısı & Elma Meyve Suyu 946ml,189.95,İçecekler,01,0.0,,,
Benorganic Organik Portakal Suyu 946 Ml,189.95,İçecekler,01,0.0,,,
Benorganic Organik Yeşil Sebze Suyu 946 Ml,189.95,İçecekler,01,0.0,,,
Beypazarı Maden Suyu 6*200 Ml,57.5,İçecekler,01,0.0,,,
Burn Enerji İçeceği 250 Ml,60.0,İçecekler,01,0.0,,,
"Cafe Crown 3'ü 1 Arada 17,5 Gr",10.0,İçecekler,01,0.0,,,
Cafe Crown 3ü 1 Arada Action 18 Gr,10.0,İçecekler,01,0.0,,,
Cafe Crown Beyaz Çikolatalı Mocha 22 Gr,10.0,İçecekler,01,0.0,,,
Cafe Crown Choco Latte 17 Gr,10.0,İçecekler,01,0.0,,,
Cafe Crown Latte Kahve 17 Gr,10.0,İçecekler,01,0.0,,,
Cappy %100 Elma Suyu,99.95,Bilinmiyor,,0.0,,,
Cappy Ananas Aromalı Meyve Suyu 1 Lt,70.0,İçecekler,01,0.0,,,
Cappy Atom 330 Ml,45.0,İçecekler,01,0.0,,,
Cappy Atom Ballı Karışık Meyve Nektarı 1 Lt,70.0,İçecekler,01,0.0,,,
Cappy Atom Ballı Karışık Meyve Nektarı 200 Ml,17.5,İçecekler,01,0.0,,,
Cappy Bubble Ananas&Mango Aromalı İçecek 330 Ml,50.0,İçecekler,01,0.0,,,
Cappy Bubble Ejder Meyvesi&Çilek Aromalı İçecek 330 Ml,50.0,İçecekler,01,0.0,,,
Cappy Geleneksel Limonata 1 Lt,50.0,İçecekler,01,0.0,,,
Cappy Karışık Meyve Suyu 1 Lt,70.0,İçecekler,01,0.0,,,
Cappy Karışık Meyve Suyu 200 Ml,17.5,İçecekler,01,0.0,,,
Cappy Kayısı Aromalı Meyve Suyu 200 Ml,17.5,İçecekler,01,0.0,,,
Cappy Meyve Tanem Karışık Meyve Suyu 1 Lt,69.95,İçecekler,01,0.0,,,
Cappy Portakal Aromalı Meyve Suyu 1 Lt,70.0,İçecekler,01,0.0,,,
Cappy Pulpy Portakal Aromalı Meyve Suyu 1 Lt,69.95,İçecekler,01,0.0,,,
Cappy Pulpy Portakal Aromalı Meyve Suyu 330 Ml,36.5,İçecekler,01,0.0,,,
Cappy Ramazan Şerbeti 1 Lt,59.95,İçecekler,01,0.0,,,
Cappy Şeftali Aromalı Meyve Suyu 1 Lt,70.0,İçecekler,01,0.0,,,
Cappy Şeftali Aromalı Meyve Suyu 200 Ml,17.5,İçecekler,01,0.0,,,
Cappy Şeftali Aromalı Meyve Suyu 330 Ml,45.0,İçecekler,01,0.0,,,
Cappy Vişne Aromalı Meyve Suyu 330 Ml,45.0,İçecekler,01,0.0,,,
Çaykur 42 Nolu Tirebolu Dökme Çay 200 Gr,76.95,İçecekler,01,0.0,,,
Çaykur 42 Nolu Tirebolu Dökme Çay 500 Gr,179.9,İçecekler,01,0.0,,,
Çaykur Altınbaş Dökme Çay 500 Gr,199.95,İçecekler,01,0.0,,,
Çaykur Altınbaş Klasik Demlik Poşet 40'lı 200 Gr,110.95,İçecekler,01,0.0,,,
Çaykur Çay Çiçeği 500 Gr,154.95,İçecekler,01,0.0,,,
Çaykur Filiz Dökme Çay 200 Gr,72.95,İçecekler,01,0.0,,,
Çaykur Filiz Dökme Çay 500 Gr,165.95,İçecekler,01,0.0,,,
Çaykur Kamelya Çay 500 Gr,140.95,İçecekler,01,0.0,,,
Çaykur Kamelya Dökme Çay 1000 Gr,279.95,İçecekler,01,0.0,,,
Çaykur Rize Turist Dökme Çay 1 Kg,299.95,İçecekler,01,0.0,,,
Çaykur Rize Turist Dökme Çay 100 Gr,33.95,İçecekler,01,0.0,,,
Çaykur Rize Turist Dökme Çay 500 Gr,150.95,İçecekler,01,0.0,,,
Çaykur Siyah Süzme Bardak Poşet Çay 100'lü 200 Gr,199.95,İçecekler,01,0.0,,,
Çaykur Tiryaki Dökme Çay 1 Kg,295.95,İçecekler,01,0.0,,,
Çaykur Tiryaki Dökme Çay 500 Gr,149.95,İçecekler,01,0.0,,,
Çaykur Tomurcuk Earl Grey Dökme Çay 125 Gr,79.95,İçecekler,01,0.0,,,
Çaykur Yeşil Süzen Çay 24'lü 40 Gr,36.95,İçecekler,01,0.0,,,
Coca Cola 1 Lt,60.0,İçecekler,01,0.0,,,
"Coca Cola 1,5 Lt",70.0,İçecekler,01,0.0,,,
Coca Cola 2 Lt,80.0,İçecekler,01,0.0,,,
"Coca Cola 2,5 Lt",90.0,İçecekler,01,0.0,,,
Coca Cola 250 Ml,45.0,İçecekler,01,0.0,,,
Coca Cola 4*1 Lt,199.95,İçecekler,01,0.0,,,
Coca Cola 6*250 Ml,244.5,İçecekler,01,0.0,,,
Coca Cola Cam Şişe 200 Ml,35.0,İçecekler,01,0.0,,,
Coca Cola Cam Şişe 6*200 Ml,165.0,İçecekler,01,0.0,,,
Coca Cola Light 1 Lt,60.0,İçecekler,01,0.0,,,
"Coca Cola Light 1,5 Lt",70.0,İçecekler,01,0.0,,,
Coca Cola Light 250 Ml,45.0,İçecekler,01,0.0,,,
Coca Cola Light 4*1 Lt,199.95,İçecekler,01,0.0,,,
Coca Cola Şekersiz 1 Lt,60.0,İçecekler,01,0.0,,,
"Coca Cola Şekersiz 1,5 Lt",70.0,İçecekler,01,0.0,,,
"Coca Cola Şekersiz 2,5 Lt",89.5,İçecekler,01,0.0,,,
Coca Cola Şekersiz 250 Ml,45.0,İçecekler,01,0.0,,,
Coca Cola Şekersiz 4*1 Lt,199.95,İçecekler,01,0.0,,,
Coca Cola Şekersiz 6*250 Ml,244.5,İçecekler,01,0.0,,,
Damla Maden Suyu 200 Ml,12.0,İçecekler,01,0.0,,,
Damla Maden Suyu 6*200 Ml,61.5,İçecekler,01,0.0,,,
"Damla Su 0,5 Lt",12.5,İçecekler,01,0.0,,,
"Damla Su 1,5 Lt",25.0,İçecekler,01,0.0,,,
Damla Su 5 Lt,49.95,İçecekler,01,0.0,,,
Deep Enerji İçeceği 500 Ml,39.95,İçecekler,01,0.0,,,
Dimes %100 Elma&Vişne Meyve Suyu 1L,105.0,İçecekler,01,0.0,,,
Dimes %100 Karışık Meyve Suyu 1L,105.0,İçecekler,01,0.0,,,
DİMES 7/24 Enerji Meyve Suyu 1L,70.0,İçecekler,01,0.0,,,
Dimes 7/24 Tahıllı Meyve Suyu 0.2L,17.5,İçecekler,01,0.0,,,
Dimes Cool Berry Özü 310 ML,50.0,İçecekler,01,0.0,,,
Dimes Cool Lime özü 1 Lt,119.95,İçecekler,01,0.0,,,
Dimes Cool Lİme Özü 310 ML,50.0,İçecekler,01,0.0,,,
Dimes Cool Lime Şekersiz Mix 310 Ml,50.0,İçecekler,01,0.0,,,
Dimes Ekşi Elma 1 Lt,70.0,İçecekler,01,0.0,,,
Dimes Fıstık&Brownili Çikolatalı Milkshake 310 ML,59.95,İçecekler,01,0.0,,,
DİMES--- İÇECEK 1LT PORTAKAL PET,34.95,İçecekler,01,0.0,,,
Dimes Karışık Nektar Leaf Meyve Suyu 0.2L,17.5,İçecekler,01,0.0,,,
Dimes Karışık Nektar Meyve Suyu 1L,70.0,İçecekler,01,0.0,,,
Dimes Karışık Nektarı Meyve Suyu 0.25L,35.0,İçecekler,01,0.0,,,
Dimes Karpuz Çilek İçeceği Meyve Suyu 1L,70.0,İçecekler,01,0.0,,,
Dimes Kayısı İçeceği Leaf Meyve Suyu 0.2L,17.5,İçecekler,01,0.0,,,
Dimes Kayısı İçeceği Meyve Suyu 1L,70.0,İçecekler,01,0.0,,,
Dimes Mango Aromalı İçecek Meyve Suyu 1L,70.0,İçecekler,01,0.0,,,
Dimes Milkshake Brownieli Aromalı 0.31 L,59.95,İçecekler,01,0.0,,,
Dimes Milkshake Çilek-Vanilya Aromalı 0.31L,59.95,İçecekler,01,0.0,,,
Dimes Milkshake Karamelli Aromalı 0.31 L,59.95,İçecekler,01,0.0,,,
Dimes Milkshake Muz-Kurabiye Aromalı 0.31L,59.95,İçecekler,01,0.0,,,
Dimes Nektar Orman Meyveleri Meyve Suyu 1 Litre,70.0,İçecekler,01,0.0,,,
Dimes Nektar Tropik Meyveler Meyve Suyu 1 Litre,70.0,İçecekler,01,0.0,,,
Dimes Şeftali Nektarı Leaf Meyve Suyu 0.2L,17.5,İçecekler,01,0.0,,,
Dimes Şeftali Nektarı Meyve Suyu 0.25L,35.0,İçecekler,01,0.0,,,
Dimes Şeftali Nektarı Meyve Suyu 1L,70.0,İçecekler,01,0.0,,,
