id,shown_price,category,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
Eker Çilekli Yoğurt 65 Gr,29.95,"Süt, Kahvaltılık, Sark.",01,,,,
Eker Çırpılmış Yoğurt 500 Gr,81.5,"Süt, Kahvaltılık, Sark.",01,,,,
Eker Efsane Tam Yağlı Yoğurt 750 Gr,85.5,"Süt, Kahvaltılık, Sark.",01,,,,
Eker Efsane Yoğurt 350 Gr,45.5,"Süt, Kahvaltılık, Sark.",01,,,,
Eker Homojenize Yoğurt 1500 Ml,114.75,"Süt, Kahvaltılık, Sark.",01,,,,
Eker Kaşar Peyniri 400 Gr,219.9,"Süt, Kahvaltılık, Sark.",01,,,,
Eker Kaşar Peyniri 600 Gr,299.9,"Süt, Kahvaltılık, Sark.",01,,,,
Eker Kayısılı Probiyotik Yoğurt 4*100 Gr,92.5,"Süt, Kahvaltılık, Sark.",01,,,,
Eker Kaymak 100 Gr,76.95,"Süt, Kahvaltılık, Sark.",01,,,,
Eker Kaymak 200 Gr,119.9,"Süt, Kahvaltılık, Sark.",01,,,,
Eker Kaymaklı Tava Yoğurt 1000 Gr,125.95,"Süt, Kahvaltılık, Sark.",01,,,,
Eker Kaymaklı Yoğurt 500 Gr,65.5,"Süt, Kahvaltılık, Sark.",01,,,,
Eker Kefir 1 Lt,90.5,"Süt, Kahvaltılık, Sark.",01,,,,
Eker Kefir Ananas Muz 290 ml,46.75,"Süt, Kahvaltılık, Sark.",01,,,,
Eker Kefir Havuç Zerdeçal Mandalina 290 ml,46.75,"Süt, Kahvaltılık, Sark.",01,,,,
Eker Kefir Orman Meyveli 200 Ml,29.9,"Süt, Kahvaltılık, Sark.",01,,,,
Eker Kefir Pancar Limon Zencefil 290 ml,46.75,"Süt, Kahvaltılık, Sark.",01,,,,
Eker Orman Meyveli Kefir 1000 Ml,115.75,"Süt, Kahvaltılık, Sark.",01,,,,
Eker Orman Meyveli Probiyotik Meyveli Yoğurt 4*100 Gr,92.5,"Süt, Kahvaltılık, Sark.",01,,,,
Eker Orman Meyveli Probiyotik Yoğurt 400 Gr,83.95,"Süt, Kahvaltılık, Sark.",01,,,,
Eker Probiyotik Hurma&Chıa Yoğurt 125 Gr,33.5,"Süt, Kahvaltılık, Sark.",01,,,,
Eker Probiyotik İncir&Yulaflı Yoğurt 125 Gr,33.5,"Süt, Kahvaltılık, Sark.",01,,,,
Eker Probiyotik Yoğurt 500 Gr,62.5,"Süt, Kahvaltılık, Sark.",01,,,,
Eker Probiyotik Yoğurt 900 Gr,107.95,"Süt, Kahvaltılık, Sark.",01,,,,
Eker Sade Kefir 200 Ml,29.9,"Süt, Kahvaltılık, Sark.",01,,,,
Eker Şeftali & Kayısılı Kefir 200 ml,29.9,"Süt, Kahvaltılık, Sark.",01,,,,
Eker Şeftali & Kayısılı Yoğurt 65 Gr,29.95,"Süt, Kahvaltılık, Sark.",01,,,,
Eker Süzme Yoğurt 500 Gr,119.95,"Süt, Kahvaltılık, Sark.",01,,,,
Eker Süzme Yoğurt 900 Gr,159.9,"Süt, Kahvaltılık, Sark.",01,,,,
Eker Tereyağı 400 Gr,300.0,"Süt, Kahvaltılık, Sark.",01,,,,
Eker Yoğurt 150 Gr,14.9,"Süt, Kahvaltılık, Sark.",01,,,,
Eker Yoğurt Kova 2 Kg,129.9,"Süt, Kahvaltılık, Sark.",01,,,,
Enver Ağa 10lu L Yumurta,86.95,"Süt, Kahvaltılık, Sark.",01,,,,
Enver Ağa 15li L Yumurta,114.9,"Süt, Kahvaltılık, Sark.",01,,,,
Enver Ağa 20li L Yumurta,139.9,"Süt, Kahvaltılık, Sark.",01,,,,
Enver Ağa 30lu M Yumurta,179.9,"Süt, Kahvaltılık, Sark.",01,,,,
Enver Ağa 6lı L Yumurta,52.9,"Süt, Kahvaltılık, Sark.",01,,,,
Enver Ağa Organik 10lu M Boy Yumurta,109.9,"Süt, Kahvaltılık, Sark.",01,,,,
Erzincan Tulum Peyniri - 500 Gr._1kg,,Bilinmiyor,,,,,
"Eti Lifalif Granola Kuru Elmalı,Kuru Dutlu 200 Gr",162.5,"Süt, Kahvaltılık, Sark.",01,,,,
Eti Lifalif Granola Kuru Vişneli Kakao Parçacıklı Fındıklı 200 Gr,162.5,"Süt, Kahvaltılık, Sark.",01,,,,
Eti Lifalif Granola Kuruyemişli 200 Gr,162.5,"Süt, Kahvaltılık, Sark.",01,,,,
Eti Lifalif İnce Öğütülmüş Yulaf Ezmesi 350 Gr,74.95,"Süt, Kahvaltılık, Sark.",01,,,,
"Eti Lifalif İnce Öğütülmüş Yulaflı Kırmızı Meyveli, Bademli, Hibiskuslu Müsli",147.5,"Süt, Kahvaltılık, Sark.",01,,,,
Eti Lifalif Kuru Meyveli&Fındıklı Müsli 350 Gr,116.0,"Süt, Kahvaltılık, Sark.",01,,,,
Eti Lifalif Yer Fıstık ve Hurmalı Müsli 350 Gr,116.0,"Süt, Kahvaltılık, Sark.",01,,,,
Eti Lifalif Yulaf Ezmesi 500 Gr,74.95,"Süt, Kahvaltılık, Sark.",01,,,,
Fiskobirlik Nuga Kakaolu Fındık Kreması 700 Gr,329.95,"Süt, Kahvaltılık, Sark.",01,,,,
Fiskobirlik Şeker İlavesiz Fındık Ezmesi 300 Gr,409.95,"Süt, Kahvaltılık, Sark.",01,,,,
Fiskobirlik Şekerli Fındık Ezmesi 300 Gr,359.95,"Süt, Kahvaltılık, Sark.",01,,,,
Gold Fındık Ezmesi 340Gr,124.5,"Süt, Kahvaltılık, Sark.",01,,,,
Gold Kremfıstık Şeker İlavesiz 340Gr,149.5,"Süt, Kahvaltılık, Sark.",01,,,,
GÜRMAR ALIŞVERİŞ POŞETİ BATTAL BOY,0.5,"Süt, Kahvaltılık, Sark.",01,,,,
Gürmar Az Tuzlu İzmir Teneke Tulum Peyniri - 500 Gr._1kg,,Bilinmiyor,,,,,
Gürmar Deri Mevsim Tulum Peyniri - 500 Gr._1kg,,Bilinmiyor,,,,,
Gürmar Ekstra Klasik Beyaz Peynir - 500 Gr._1kg,,Bilinmiyor,,,,,
Gürmar Eski Kaşar Peyn - 500 Gr._1kg,,Bilinmiyor,,,,,
Gürmar İzmir Tulum Peyn - 500 Gr._1kg,,Bilinmiyor,,,,,
Gürmar Lüks Klasik Beyaz Peynir - 500 Gr._1kg,,Bilinmiyor,,,,,
Gürmar Lüks Mevsim Tulum Peyn - 500 Gr._1kg,,Bilinmiyor,,,,,
Gürmar Mevsim Beyaz Peynir - 500 Gr._1kg,,Bilinmiyor,,,,,
Gürmar Sakızlı Klasik İnek Peyniri (Yumuşak) - 500 Gr._1kg,,Bilinmiyor,,,,,
Gürmar Sepet Loru - 500 Gr._1kg,,Bilinmiyor,,,,,
Gürmar Tulum Loru - 500 Gr._1kg,,Bilinmiyor,,,,,
Gürsüt Çeçil Peynir - 500 Gr._1kg,,Bilinmiyor,,,,,
Gürsüt Çeçil Peyniri 500 Gr,289.9,"Süt, Kahvaltılık, Sark.",01,,,,
Gürsüt Çökelek - 500 Gr._1kg,,Bilinmiyor,,,,,
Gürsüt Dil Peyniri - 500 Gr._1kg,,Bilinmiyor,,,,,
Gürsüt Dilim Peyniri 200Gr,119.9,"Süt, Kahvaltılık, Sark.",01,,,,
Gürsüt Dilimli Kahvaltı Lezzetim 250Gr,139.9,"Süt, Kahvaltılık, Sark.",01,,,,
Gürsüt İzmir Tulum Peyniri 200 Gr,159.9,"Süt, Kahvaltılık, Sark.",01,,,,
Gürsüt Jersey Pastörize Günlük Süt 3 lt,299.9,"Süt, Kahvaltılık, Sark.",01,,,,
Gürsüt Kahvaltı Lezzetim - 500 Gr._1kg,,Bilinmiyor,,,,,
Gürsüt Kahvaltı Lezzetim 1000Gr,499.9,"Süt, Kahvaltılık, Sark.",01,,,,
Gürsüt Kahvaltı Lezzetim 250Gr,139.9,"Süt, Kahvaltılık, Sark.",01,,,,
Gürsüt Kahvaltı Lezzetleri Çeçil Peyniri 200 gr,119.9,"Süt, Kahvaltılık, Sark.",01,,,,
Gürsüt Klasik Beyaz Peynir 300 Gr,199.9,"Süt, Kahvaltılık, Sark.",01,,,,
Gürsüt Köy Taze Beyaz Peynir - 500 Gr._1kg,,Bilinmiyor,,,,,
Gürsüt Köy Taze Beyaz Peynir 500 Gr,169.9,"Süt, Kahvaltılık, Sark.",01,,,,
Gürsüt Krem Peynir 300 Gr,119.9,"Süt, Kahvaltılık, Sark.",01,,,,
Gürsüt Lor Peyniri 500 Gr,79.9,"Süt, Kahvaltılık, Sark.",01,,,,
Gürsüt Mini Dilim 200 Gr,99.9,"Süt, Kahvaltılık, Sark.",01,,,,
Gürsüt Mini Örgüm 200 Gr,99.9,"Süt, Kahvaltılık, Sark.",01,,,,
Gürsüt Örgü Peyniri - 500 Gr._1kg,,Bilinmiyor,,,,,
Gürsüt Örme Peyniri 200Gr,119.9,"Süt, Kahvaltılık, Sark.",01,,,,
Gürsüt Otlu Peynir - 500 Gr._1kg,,Bilinmiyor,,,,,
Gürsüt Pazar Kahvaltısı 200 Gr,119.9,"Süt, Kahvaltılık, Sark.",01,,,,
Gürsüt Rende Mozeralla Peyniri 150 gr,89.9,"Süt, Kahvaltılık, Sark.",01,,,,
Gürsüt Süzme Yoğurt - 500 Gr._1kg,,Bilinmiyor,,,,,
Gürsüt Tadım Beyaz Peynir - 500 Gr._1kg,,Bilinmiyor,,,,,
Gürsüt Taze Kaşar Peyniri 500Gr,249.9,"Süt, Kahvaltılık, Sark.",01,,,,
Gürsüt Tost Peyniri 600 Gr,259.9,"Süt, Kahvaltılık, Sark.",01,,,,
Gürsüt Yayık Tereyağ - 500 Gr._1kg,,Bilinmiyor,,,,,
Gürsüt Yayık Tereyağ 500 Gr,299.95,"Süt, Kahvaltılık, Sark.",01,,,,
Halis Antep Fıstıklı Hurma Suyu İle Tatlandırılmış Üçgen Tahin Helva 300 Gr,315.9,"Süt, Kahvaltılık, Sark.",01,,,,
Halis Antep Fıstıklı Tahin Helva - 500 Gr._1kg,,Bilinmiyor,,,,,
Halis Antep Fıstıklı Üçgen Tahin Helva 500 Gr,329.9,"Süt, Kahvaltılık, Sark.",01,,,,
Halis Hünkar Susamlı Tepsi Helvası - 500 Gr._1kg,,Bilinmiyor,,,,,
Halis Kakaolu Tahin Helvası - 500 Gr._1kg,,Bilinmiyor,,,,,
Halis Kakaolu Üçgen Tahin Helva 500 Gr,174.9,"Süt, Kahvaltılık, Sark.",01,,,,
Halis Sade Hurma Suyu İle Tatlandırılmış Üçgen Tahin Helva 300 Gr,169.9,"Süt, Kahvaltılık, Sark.",01,,,,
Halis Sade Tahin Helva - 500 Gr._1kg,,Bilinmiyor,,,,,
Halis Sade Üçgen Tahin Helva 500 Gr,174.9,"Süt, Kahvaltılık, Sark.",01,,,,
Halis Tahin 600 Gr,199.9,"Süt, Kahvaltılık, Sark.",01,,,,
Halis Üzüm Pekmezi 800 Gr,155.9,"Süt, Kahvaltılık, Sark.",01,,,,
Hünnap Glutensiz İnce Kıyım Yulaf Ezmesi 300 Gr,109.95,"Süt, Kahvaltılık, Sark.",01,,,,
Hünnap Glutensiz Yulaf Ezmesi 300 Gr,109.95,"Süt, Kahvaltılık, Sark.",01,,,,
Hünnap Good Keçi Sütlü Çikolatalı Gevrek 240 Gr,129.95,"Süt, Kahvaltılık, Sark.",01,,,,
Hüseyin Usta Adıyaman Etsiz Çiğ Köfte 1000 Gr,159.9,"Süt, Kahvaltılık, Sark.",01,,,,
Hüseyin Usta Adıyaman Etsiz Çiğ Köfte 500 Gr,85.0,"Süt, Kahvaltılık, Sark.",01,,,,
Hüseyin Usta Adıyaman Etsiz Çiğ Köfte Dürüm 180 Gr,39.0,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Beyaz İnek Peyniri 500 Gr,169.9,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Çikolatalı Pastörize Süt 1 Lt,99.9,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Çilekli Kefir 1 Lt,99.95,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Dilimli Burger Peyniri 200 Gr,139.95,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Dilimli Kaşar Peyniri 500 Gr,249.9,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Doğal Yoğurt 2000 Gr,129.9,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Doğal Yoğurt 500 Gr,49.95,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Doğal Yoğurt 750 Gr,69.95,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Dolcia Çikolatalı Puding 4*60 Gr,49.95,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Dolcia Çilekli Puding 4*60 Gr,49.95,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Dolcia Muzlu Puding 4*60 Gr,49.95,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Fit Yüksek Proteinli Çilekli Süt 400 Ml,64.95,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Fit Yüksek Proteinli Kahveli Süt 400 Ml,64.95,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Fit Yüksek Proteinli Vanilyalı Süt 400 Ml,64.95,"Süt, Kahvaltılık, Sark.",01,,,,
İçim İçimino Çikolatalı Süt 180 Ml,18.9,"Süt, Kahvaltılık, Sark.",01,,,,
İçim İçimino Çilekli Süt 180 Ml,18.9,"Süt, Kahvaltılık, Sark.",01,,,,
İçim İçimino Muzlu Süt 180 Ml,18.9,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Kaşar Peyniri 600 Gr,319.95,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Kaymak 150 Gr,129.95,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Kekikli Zeytinli Labne 180 Gr,59.9,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Krem Peynir 300 Gr,109.95,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Krema 200 Ml,79.95,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Labne 180 Gr,59.9,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Labne Peynir 3x180 Gr,199.95,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Labne Peynir 400 Gr,139.95,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Laktozsuz Yoğurt 750 Gr,83.9,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Organik Süt 1 Lt,79.95,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Orman Meyveli Kefir 1000 Ml,99.95,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Orman Meyveli Kefir 250 Ml,39.95,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Pesto Soslu Labne 180 Gr,59.9,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Probiyetik Ahududu&Hibiskus 250 Ml,49.9,"Süt, Kahvaltılık, Sark.",01,,,,
İÇİM Probiyetik K.Mürver&Y.Mersinli Kefir 250 Ml,49.9,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Rahat Laktozsuz Kefir 1000 Ml,94.95,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Rahat Laktozsuz Süt 1 Lt,69.95,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Sade Kefir 250 Ml,39.95,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Şef Krema Mantarlı 200 Ml,49.9,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Şef Krema Peynirli 200 Ml,49.9,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Şef Pesto Fesleğenli Krema 200 Ml,49.9,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Şef Yarım Yağlı Krema 200 Ml,49.9,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Süzme Beyaz Peynir 500 Gr,157.5,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Süzme Beyaz Peynir 900 Gr,259.95,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Süzme Yumuşak Peynir 500 Gr,129.9,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Tam Yağlı Beyaz Peynir 900 Gr,289.9,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Tam Yağlı Süt 1 Lt,54.9,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Taze Peynir 180 Gr,75.0,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Tereyağ 750 Gr,569.9,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Tereyağ Folyö 200 Gr,159.9,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Tereyağ Köy Tipi 400 Gr,299.9,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Tost Peyniri 400 Gr,239.95,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Üçgen Peynir 100 Gr,49.95,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Yarım Yağlı Süt 1 Lt,45.9,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Yarım Yağlı Süt 200 Ml,17.95,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Yarım Yağlı Yoğurt 2 Kg,147.5,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Yarım Yağlı Yoğurt 3000 Gr,169.95,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Yayık Tereyağ 225 Gr,189.9,"Süt, Kahvaltılık, Sark.",01,,,,
İçim Yüksek Proteinli Süt 1 Litre,79.95,"Süt, Kahvaltılık, Sark.",01,,,,
İçli Köfte Meze Kg,59.9,"Süt, Kahvaltılık, Sark.",01,,,,
İkizta Gezen Tavuk Yumurtası 10'lu,119.9,"Süt, Kahvaltılık, Sark.",01,,,,
İkizta Gezen Tavuk Yumurtası 15'li,149.9,"Süt, Kahvaltılık, Sark.",01,,,,
İkizta L- Büyük Boy Yumurta 10'lu,76.9,"Süt, Kahvaltılık, Sark.",01,,,,
İkizta L- Büyük Boy Yumurta 15'li,126.9,"Süt, Kahvaltılık, Sark.",01,,,,
İkizta L- Büyük Boy Yumurta 20'li,139.9,"Süt, Kahvaltılık, Sark.",01,,,,
İkizta M Boy Yumurta 6'lı,54.9,"Süt, Kahvaltılık, Sark.",01,,,,
İkizta M- Orta Boy Yumurta 30'lu,179.9,"Süt, Kahvaltılık, Sark.",01,,,,
İzmir Meze Acılı Ezme 200 Gr,109.95,"Süt, Kahvaltılık, Sark.",01,,,,
İzmir Meze Arnavut Ciğeri 200 Gr,169.95,"Süt, Kahvaltılık, Sark.",01,,,,
İzmir Meze Atom 200 Gr,109.95,"Süt, Kahvaltılık, Sark.",01,,,,
İzmir Meze Çiğköfte 200 Gr,109.95,"Süt, Kahvaltılık, Sark.",01,,,,
İzmir Meze Haydari 200 Gr,109.95,"Süt, Kahvaltılık, Sark.",01,,,,
İzmir Meze Patlıcan Ezme 200 Gr,109.95,"Süt, Kahvaltılık, Sark.",01,,,,
İzmir Meze Patlıcan Salatası 200 Gr,109.95,"Süt, Kahvaltılık, Sark.",01,,,,
İzmir Meze Vakumlu Çiğköfte Dürüm 180 Gr,45.0,"Süt, Kahvaltılık, Sark.",01,,,,
"Karper Üçgen Peynir 16*12,5 Gr",115.0,"Süt, Kahvaltılık, Sark.",01,,,,
Karper Üçgen Peynir 8'li 100 Gr,59.0,"Süt, Kahvaltılık, Sark.",01,,,,
Kebir Gurme Tereyağ 400 Gr,399.9,"Süt, Kahvaltılık, Sark.",01,,,,
Kebir Hellim Peyniri 225 Gr,159.9,"Süt, Kahvaltılık, Sark.",01,,,,
Kebir Kaşar Peynir 400 Gr,249.9,"Süt, Kahvaltılık, Sark.",01,,,,
kellogg's Granola Beyaz Çikolata Parçacıklı Ve Antep Fıstıklı 300 Gr,209.95,"Süt, Kahvaltılık, Sark.",01,,,,
Kellogg's Turna Yenişi Kabak Çekirdeği ve Kajulu Şeker İlavesiz Granola 250 Gr,185.0,"Süt, Kahvaltılık, Sark.",01,,,,
Kellogs Granola Karışık Meyveli Müsli 340 Gr,209.95,"Süt, Kahvaltılık, Sark.",01,,,,
Kiri Labne 150 Gr,79.0,"Süt, Kahvaltılık, Sark.",01,,,,
Kiri Labne Sürülebilir Taze Peynir 300 gr,139.0,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Antep Fıstıklı Blok He - 500 Gr._1kg,,Bilinmiyor,,,,,
Koska Antep Fıstıklı Helva - 500 Gr._1kg,,Bilinmiyor,,,,,
Koska Cevizli He - 500 Gr._1kg,,Bilinmiyor,,,,,
Koska Cevizli Helva 500 Gr,159.9,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Çikolatalı Kağıt Helva 45 Gr,20.95,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Çikos Tahinli Çikolatalı 240 Gr,228.9,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Diyabetik Çilek Reçeli 240 Gr,169.95,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Diyabetik Fıstıklı Helva 200 Gr,319.9,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Diyabetik Kakaolu Helva 350 Gr,199.95,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Diyabetik Kayısı Reçeli 240 Gr,169.95,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Diyabetik Vişne Reçeli 240 Gr,189.95,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Dut Pekmezi 380 Gr,182.5,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Ekstra Geleneksel Ahududu Reçeli 380 Gr,169.95,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Ekstra Geleneksel Ayva Reçeli 380 Gr,109.95,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Ekstra Geleneksel Böğürtlen Reçeli 380 Gr,169.95,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Ekstra Geleneksel Çilek Reçeli 380 Gr,119.95,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Ekstra Geleneksel İncir Reçeli 380 Gr,109.95,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Ekstra Geleneksel Kayısı Reçeli 380 Gr,154.95,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Ekstra Geleneksel Vişne Reçeli 380 Gr,169.95,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Fındık Püreli Tahin Pekmez 320 Gr,179.95,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Fıstıklı Helva 200 Gr,164.5,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Fıstıklı Helva 500 Gr,359.5,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Kabuklu Susamdan Esmer Tahin 300 Gr,131.95,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Kağıt Helva 45 Gr,19.95,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Kakaolu Blok He - 500 Gr._1kg,,Bilinmiyor,,,,,
Koska Kakaolu Helva 500 Gr,164.95,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Kakaolu Tepsi Helva - 500 Gr._1kg,,Bilinmiyor,,,,,
Koska Keçi Boynuzu Özü 310 Gr,119.5,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Keçiboynuzu Pekmez 380 Gr,106.95,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Kürek Kakao Antep Fıstıklı Helva 350 Gr,312.9,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Kürek Kakaolu Helva 350 Gr,159.9,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Light Helva 350 Gr,199.95,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Organik Tahin 230 Gr,309.75,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Pekmez Açık - 500 Gr._1kg,,Bilinmiyor,,,,,
Koska Pekmez Mix 300 Gr,178.5,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Pratik Tahin 300 Gr,128.75,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Pratik Tahin Pekmez Avantaj Paket (400 Gr Üzüm Pekmezi+300 Gr Tahin),299.95,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Pratik Üzüm Pekmezi 400 Gr,191.5,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Sade Blok He - 500 Gr._1kg,,Bilinmiyor,,,,,
Koska Sade Helva 500 Gr,164.95,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Süper İkili Tahin&Pekmez Karışımı 200 Gr,83.9,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Süper İkili Tüp 40 Gr,27.95,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Tahin 300 Gr,128.95,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Tahin 550 Gr,224.95,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Tahin 620 Gr,199.9,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Tahin Açık - 500 Gr._1kg,,Bilinmiyor,,,,,
Koska Tahin Pekmez 140 Gr,69.95,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Tahin Pekmez 350 Gr,184.95,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Tost Kağıt Helva 23Gr,16.9,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Üzüm Pekmezi 380 Gr,187.95,"Süt, Kahvaltılık, Sark.",01,,,,
Koska Üzüm Pekmezi 700 Gr,239.9,"Süt, Kahvaltılık, Sark.",01,,,,
Kühne Kahvaltılık Acı Sos 300 Gr,112.46,"Süt, Kahvaltılık, Sark.",01,,,,
La Vache Qui Rit Dilimli Cheddar Peynir 180 Gr,169.0,"Süt, Kahvaltılık, Sark.",01,,,,
La Vache Qui Rit Krem Peynir 140 Gr,79.0,"Süt, Kahvaltılık, Sark.",01,,,,
La Vache Qui Rit Krem Peynir 270 Gr,135.0,"Süt, Kahvaltılık, Sark.",01,,,,
"La Vache Qui Rit Üçgen Peynir 16*12,5 Gr",135.0,"Süt, Kahvaltılık, Sark.",01,,,,
La Vache Qui Rit Üçgen Peynir 8'li 100 Gr,69.0,"Süt, Kahvaltılık, Sark.",01,,,,
Lente Edam Peynir 200Gr,289.9,"Süt, Kahvaltılık, Sark.",01,,,,
Lente Gouda Kimyonlu Peynir 200Gr,289.9,"Süt, Kahvaltılık, Sark.",01,,,,
Lente Gouda Peynir 200Gr,289.9,"Süt, Kahvaltılık, Sark.",01,,,,
Lente Grana Padano Parmesan Peyniri 200Gr,429.9,"Süt, Kahvaltılık, Sark.",01,,,,
Lente İsli Çerkez Cevizli Peynir - 500 Gr._1kg,,Bilinmiyor,,,,,
Lente Mascarpone 350Gr,209.9,"Süt, Kahvaltılık, Sark.",01,,,,
Lente Toz Parmesan 100Gr,179.5,"Süt, Kahvaltılık, Sark.",01,,,,
Marmara Birlik Az Tuzlu Siyah Zeytin 800 Gr,279.9,"Süt, Kahvaltılık, Sark.",01,,,,
Marmara Birlik Kuru Sele Doğal Siyah Zeytin 800 Gr,279.9,"Süt, Kahvaltılık, Sark.",01,,,,
Marmara Birlik Kuru Sele Zeytin 400 Gr,119.9,"Süt, Kahvaltılık, Sark.",01,,,,
Marmara Birlik Zeytin Ezmesi 340 Gr,119.9,"Süt, Kahvaltılık, Sark.",01,,,,
Nesquik Harfler Çikolatalı Tahıl Gevreği 310 Gr,142.0,"Süt, Kahvaltılık, Sark.",01,,,,
Nestle Cheerios Ballı Tahıl Gevreği 225 Gr,137.5,"Süt, Kahvaltılık, Sark.",01,,,,
Nestle Granola Ballı 300 Gr,149.95,"Süt, Kahvaltılık, Sark.",01,,,,
Nestle Granola Çikolatalı 300 Gr,149.95,"Süt, Kahvaltılık, Sark.",01,,,,
Nestle Granola Kabak Çekirdeği Ve Yemişli 300 Gr,149.95,"Süt, Kahvaltılık, Sark.",01,,,,
