category,id,shown_price,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
Bebek Ürünleri,Sma Optipro 2 6-12 Ay Bebek Sütü 400 Gr,599.95,12,0.0,0.0,14.276190476190484,1.6950589032968892
Bebek Ürünleri,Sma Optipro 2 6-12 Ay Bebek Sütü 800 Gr,,12,,,,
Bebek Ürünleri,Sma Optipro 3 1-3 Yaş Devam Sütü 400 Gr,599.95,12,0.0,0.0,14.276190476190484,1.6950589032968892
Bebek Ürünleri,Sma Optipro 3 1-3 Yaş Devam Sütü 800 Gr,,12,,,,
Bebek Ürünleri,Ülker Bebe Bisküvisi 400 Gr,82.5,12,0.0,0.0,0.0,0.0
Bebek Ürünleri,Ülker Bebe Sütlü Bisküvi 172 Gr,40.0,12,0.0,0.0,0.0,0.0
Bebek Ürünleri,Unı Baby Bebek Şampuanı 700 Ml,159.9,12,0.0,0.0,0.0,0.0
Bebek Ürünleri,Uni Baby Bebek Temizleme Pamuğu 60lı,125.9,12,0.0,0.0,0.0,0.0
Bebek Ürünleri,Uni Baby Çamaşır Deterjanı 1500 Ml,299.9,12,0.0,0.0,0.0,0.0
Bebek Ürünleri,Uni Baby Çamaşır Yumuşatıcı 1500 Ml,159.9,12,0.0,0.0,0.0,0.0
Bebek Ürünleri,Uni Baby Kolay Tarama Spreyi 200 Ml,199.95,12,0.0,0.0,0.0,0.0
Bebek Ürünleri,Unı Baby Papatya Özlü Bebek Şampuanı 700 ml,159.9,12,0.0,0.0,0.0,0.0
Bebek Ürünleri,Uni Baby Saç ve Vücut Şampuanı 200 Ml,69.9,12,0.0,0.0,0.0,
Bebek Ürünleri,Unı Baby Saç Ve Vücut Şampuanı 700 Ml,159.9,12,0.0,0.0,0.0,
Bebek Ürünleri,Uni Baby Saç ve Vücut Şampuanı 900 Ml,179.9,12,0.0,0.0,0.0,0.0
Bebek Ürünleri,Uni Baby Sensitive Çamaşır Deterjanı 1500 Ml,359.9,12,0.0,0.0,0.0,0.0
Bebek Ürünleri,Uni Baby Vücut Temizleme Havlusu XXL 50 Yaprak,89.9,12,0.0,0.0,0.0,0.0
Bebek Ürünleri,Uni Baby Yenidoğan Sıvı Çamaşır Sabunu 1500 Ml,299.9,12,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,ABC Bahar Tutkusu Yüzey Temizleyicisi 2500 Ml,109.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,ABC Beyaz İnci Yüzey Temizleyici 2500 Ml,109.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,ABC Cam Temizleyici 750 Ml,59.9,05,,0.0,33.31849543734698,0.0
Deterjan ve Temizlik,ABC Dağ Rüzgarı Ultra Çamaşır Suyu 3250 Ml,169.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,ABC Dağ Rüzgarı Ultra Çamaşır Suyu 750 Ml,64.9,05,0.0,0.0,33.319638455217756,0.0
Deterjan ve Temizlik,ABC İpeksi Yumuşaklık Aşk Çamaşır Yumuşatıcısı 5 Lt,199.9,05,0.0,0.0,33.32888681384646,0.0
Deterjan ve Temizlik,ABC İpeksi Yumuşaklık Huzur Çamaşır Yumuşatıcısı 5 Lt,199.9,05,0.0,0.0,33.32888681384646,0.0
Deterjan ve Temizlik,ABC İpeksi Yumuşaklık Tutku Çamaşır Yumuşatıcısı 5 Lt,199.9,05,0.0,0.0,33.32888681384646,0.0
Deterjan ve Temizlik,ABC Jel Power Beyazlar İçin Sıvı Çamaşır Deterjanı 2145 Ml,199.9,05,,0.0,33.32888681384646,0.0
Deterjan ve Temizlik,ABC Jel Power Renkliler İçin Sıvı Çamaşır Deterjanı 2145 Ml,199.9,05,0.0,0.0,33.32888681384646,0.0
Deterjan ve Temizlik,ABC Karbonatlı Ultra Çamaşır Suyu 3250 Ml,169.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,ABC Karbonatlı Ultra Çamaşır Suyu 750 Ml,64.9,05,0.0,0.0,33.319638455217756,0.0
Deterjan ve Temizlik,ABC Leke Karşıtı Sıvı Çamaşır Deterjanı 2700 Ml,219.9,05,0.0,0.0,33.329291214454614,0.0
Deterjan ve Temizlik,ABC Matik Gül Tutkusu Çamaşır Deterjanı 6 Kg,299.9,05,0.0,0.0,33.33036944827278,0.0
Deterjan ve Temizlik,ABC Misket Limonlu Bulaşık Deterjanı 4 Lt,199.9,05,,0.0,33.32888681384646,0.0
Deterjan ve Temizlik,ABC Parfumia Büyüleyici Yasemin Konsantre Yumuşatıcı 1440 Ml,149.9,05,0.0,0.0,33.32740371786889,0.0
Deterjan ve Temizlik,ABC Parfumia Gizemli Lotus Konsantre Yumuşatıcı 1440 Ml,149.9,05,0.0,0.0,33.32740371786889,0.0
Deterjan ve Temizlik,ABC Parfumia Romantik Gül Konsantre Yumuşatıcı 1440 Ml,149.9,05,0.0,0.0,33.32740371786889,0.0
Deterjan ve Temizlik,ABC Parfumia Tutkulu Dahlia Konsantre Yumuşatıcı 1440 Ml,149.9,05,0.0,0.0,,0.0
Deterjan ve Temizlik,ABC Pembe Tutku Yüzey Tezmizleyicisi 2500 Ml,109.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,ABC Renkliler İçin Sıvı Çamaşır Deterjanı 3000 Ml,219.9,05,0.0,0.0,,0.0
Deterjan ve Temizlik,ABC Sıvı Arap Sabunu 900 Ml,89.9,05,0.0,0.0,33.32344653714963,
Deterjan ve Temizlik,ABC Ultra Çamaşır Suyu Bembeyaz 750 Ml,64.9,05,0.0,0.0,33.319638455217756,0.0
Deterjan ve Temizlik,Ace Bahar Çamaşır Suyu 1 Lt,74.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Ace Bahar Çamaşır Suyu 2 Lt,119.9,05,0.0,0.0,33.37041156840934,0.0
Deterjan ve Temizlik,Ace Bahar Çamaşır Suyu 4 Lt,214.95,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Ace Klasik Çamaşır Suyu 1 Lt,74.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Ace Klasik Çamaşır Suyu 2 Lt,119.9,05,,0.0,33.37041156840934,0.0
Deterjan ve Temizlik,Ace Klasik Çamaşır Suyu 4 Lt,214.95,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Ace Lavanta Kokulu Çamaşır Suyu 1 Lt,74.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Ace Lavanta Kokulu Çamaşır Suyu 4 Lt,214.95,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Ace Platinum Anadolu Ferahlığı 1 Lt,89.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Ace Platinum Anadolu Ferahlığı 4 Lt,279.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Ace Platinum Bahar Çiçeği 4 Lt,279.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Ace Ultra Genel Kullanım Temizleyici Sprey,134.95,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Ace Ultra Kıvamlı Dağ Ferahlığı Çamaşır Suyu 810 Gr,77.95,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Ace Ultra Köpük Çiçek Kokulu Çamaşır Suyu 700 Ml,134.95,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Ace Ultra Mutfak Yağ Çözücü Sprey 700 Ml,134.95,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Ace Ultra Power Jel Çiçek Kokulu Çamaşır Suyu &Yağ Çözücü 810 Gr,77.95,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Ace Ultra Power Jel Çiçek Kokulu Çamaşır Suyu 810 Gr,77.95,05,,0.0,0.0,0.0
Deterjan ve Temizlik,Air Wick Deco Sphere Mango&Turunç Kokulu Oda Kokusu 2'li,529.9,05,0.0,6.00120024004801,6.00120024004801,6.00120024004801
Deterjan ve Temizlik,Air Wick Deco Sphere Mango&Turunç Oda Kokusu,299.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Air Wick Freshmatic Lavanta Kokulu Oda Kokusu Yedek Sprey 250 Ml,225.9,05,0.0,13.006503251625812,13.006503251625812,13.006503251625812
Deterjan ve Temizlik,Air Wick Freshmatic Makine + Lavanta Kokulu Yedek Oda Kokusu Spreyi,699.9,05,0.0,16.669444907484582,16.669444907484582,16.669444907484582
Deterjan ve Temizlik,Air Wick Lavanta Esintisi Oda Kokusu 300 Ml,199.9,05,0.0,11.117287381878821,11.117287381878821,11.117287381878821
Deterjan ve Temizlik,Air Wick Manolya ve Kiraz Çiçekleri Kokulu Oda Kokusu 300 Ml,199.9,05,0.0,11.117287381878821,11.117287381878821,11.117287381878821
Deterjan ve Temizlik,Air Wick Okyanus Ferahlığı Oda Kokusu 300 Ml,199.9,05,0.0,11.117287381878821,11.117287381878821,11.117287381878821
Deterjan ve Temizlik,Air Wick Stick Ups Lavanta Kokulu Oda Kokusu,199.9,05,0.0,11.117287381878821,11.117287381878821,11.117287381878821
Deterjan ve Temizlik,"Alo Kar Çiçeği Ferahlığı Beyaz&Renkliler için Toz Çamaşır Deterjanı 1,5 Kg",139.95,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Ariel 18 Yıkama Canlı Parlak Renkliler Sıvı Çamaşır Deterjanı,149.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Ariel Beyazlar Dağ Esintisi 4 Kg,299.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,"Ariel Dağ Esintisi Toz Çamaşır Deterjanı 1,5 Kg",149.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Ariel Hepsi1Arada Pods Dağ Esintisi 12 Yıkama,239.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Ariel Hepsi1Arada Pods Dağ Esintisi 25 Yıkama,379.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Ariel Oxi Ekstra Leke Çıkarma 20 Yıkama,379.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Ariel Oxi Ekstra leke Çıkarma10 Yıkama,99.95,05,0.0,0.0,-58.33680700291788,
Deterjan ve Temizlik,"Ariel Oxi Extra Hijyen 5,5 kg",379.9,05,0.0,0.0,-17.395085888236576,-17.395085888236576
Deterjan ve Temizlik,"Ariel Oxi Extra Hijyen Renkliler Toz Deterjan 5,5 kg",379.9,05,0.0,0.0,-17.395085888236576,-17.395085888236576
Deterjan ve Temizlik,"Ariel Oxi Leke Çıkarıcı Etkili Toz Çamaşır Deterjanı 8 Yıkama 1,2 Kg",149.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,"Ariel Parlak Renkler Renkliler İçin Toz Çamaşır Deterjanı 1,5 Kg",149.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Ariel Parlak Renkler Renkliler için Toz Deterjan 26 Yıkama 4 Kg,299.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Ariel Sıvı Canlı Parlak Siyahlar 29 Yıkama,239.9,05,0.0,20.01000500250125,20.01000500250125,20.01000500250125
Deterjan ve Temizlik,Bingo Amonyaklı Krem Banyo Temizleyici 750 Ml,79.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Bingo Fresh Lavanta Çiçekleri Yüzey Temizleyici 1 Lt,64.9,05,0.0,0.0,0.0,30.060120240480977
Deterjan ve Temizlik,Bingo Fresh Lovely Yüzey Temizleyici 1 Lt,64.9,05,0.0,0.0,0.0,30.060120240480977
Deterjan ve Temizlik,"Bingo Fresh Lovely Yüzey Temizleyici 2,5 Lt",89.9,05,0.0,0.0,-18.198362147406733,-18.198362147406733
Deterjan ve Temizlik,Bingo Fresh Manolya Bahçesi Yüzey Temizleyici 1 Lt,64.9,05,,,,30.060120240480977
Deterjan ve Temizlik,Bingo Fresh Mutlu Yuvam Yüzey Temizleyici 1 Lt,64.9,05,0.0,0.0,0.0,30.060120240480977
Deterjan ve Temizlik,"Bingo Fresh Mutlu Yuvam Yüzey Temizleyici 2,5 Lt",89.9,05,0.0,0.0,-18.198362147406733,-18.198362147406733
Deterjan ve Temizlik,Bingo Fresh Pembe Düşler Yüzey Temizleyici 1 Lt,64.9,05,0.0,0.0,0.0,30.060120240480977
Deterjan ve Temizlik,"Bingo Fresh Pembe Düşler Yüzey Temizleyicisi 2,5 Lt",89.9,05,0.0,0.0,-18.198362147406733,-18.198362147406733
Deterjan ve Temizlik,Bingo Fresh Toz Al Lovely Sprey Yüzey Temizleyici 750 Ml,99.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Bingo Hepsi Bir Arada Bulaşık Tableti 36 Adet,199.9,05,0.0,0.0,-13.049151805132666,-33.34444814938312
Deterjan ve Temizlik,Bingo Hepsi Bir Arada Bulaşık Tableti 40 Adet,279.9,05,0.0,0.0,0.0,40.02001000500249
Deterjan ve Temizlik,Bingo Hepsi Bir Arada Bulaşık Tableti 50 Adet,299.9,05,0.0,0.0,0.0,20.0080032012805
Deterjan ve Temizlik,Bingo Krem Limon Kokulu Mutfak Temizleyicisi 750 Ml,79.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Bingo Limon Kokulu Sıvı Bulaşık Deterjanı 4 Kg,219.9,05,0.0,0.0,0.0,
Deterjan ve Temizlik,Bingo Limon Kokulu Sıvı Bulaşık Deterjanı 650 Gr,59.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Bingo Lovely Renkliler İçin Parfümlü Toz Deterjan 26 Yıkama 4 Kg,239.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Bingo Mandalina Kokulu Sıvı Bulaşık Deterjanı 650 Ml,59.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Bingo Matik Konstre Renkli&Beyazlar İçin Toz Deterejan 6 Kg,299.9,05,0.0,0.0,-14.289797084881394,0.0
Deterjan ve Temizlik,"Bingo Matik Renkliler için Toz Çamaşır Deterjanı 1,5 Kg",119.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Bingo Matik Renkliler İçin Toz Deterjan 6 Kg,299.9,05,0.0,0.0,,
Deterjan ve Temizlik,Bingo Okaliptus Derinlemesine Hijyen Çamaşır Suyu 4000 Ml,219.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Bingo Oksijen Çam Kokulu Çamaşır Suyu 750 Ml,64.95,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Bingo Oksijen Çam Kokulu Hijyen Çamaşır Suyu 4000 Ml,219.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Bingo Oksijen Limon Kokulu Çamaşır Suyu 750 Ml,64.95,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Bingo Oksijen Okaliptus Çamaşır Suyu 750 Ml,64.95,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Bingo Oksijen Okaliptus Kokulu Oksijenli Çamaşır Suyu 1850 Ml,109.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Bingo Ov Limon Kokulu Yüzey Temizleyici 500 Gr,54.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Bingo Renkli&Beyaz Çamaşırlar İçin Toz Deterjan 30 Yıkama 4 Kg,239.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Bingo Renkliler İçin Sıvı Deterjan 67 Yıkama 4 Lt,299.9,05,0.0,0.0,,
Deterjan ve Temizlik,Bingo Sensetive Sıvı Bulaşık Deterjanı 650 Gr,59.9,05,0.0,0.0,0.0,
Deterjan ve Temizlik,Bingo Sıvı Deterjan Amber 1755Ml,189.9,05,0.0,0.0,35.7398141529664,0.0
Deterjan ve Temizlik,Bingo Sıvı Deterjan Amber 2600Ml,239.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Bingo Sıvı Deterjan Beyaz Sabun 1755Ml,189.9,05,0.0,0.0,35.7398141529664,0.0
Deterjan ve Temizlik,Bingo Sıvı Deterjan Beyaz Sabun 2600Ml,239.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Bingo Soft Kuzumun Kokusu Yumuşatıcı 5000 Ml,199.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Bingo Soft Lovely Yumuşatıcı 5 Lt,199.9,05,0.0,0.0,,
Deterjan ve Temizlik,Bingo Soft Sensitive Yumuşatıcı 5 Lt,199.9,05,0.0,,0.0,0.0
Deterjan ve Temizlik,Bingo Tüm Renkler için Sıvı Deterjan 67 Yıkama 4 Lt,299.9,05,0.0,0.0,0.0,
Deterjan ve Temizlik,"Bingo Ultra Beyaz Beyazlar için Toz Deterjan 10 Yıkama 1,5 Kg",119.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Bingo Ultra Beyaz Toz Çamaşır Deterjanı 4 Kg,239.9,05,0.0,,,
Deterjan ve Temizlik,Bref Deluxe Manolya Kokulu Tuvalet Bloğu 2'li,179.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,"Bref Dixi Çam Kokulu Yüzey Temizleyici 2,5 lt",139.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Bref Dixi Çam Kokulu Yüzey Temizleyici 900 ml,69.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Bref Dixi Yaban Gülü Kokulu Yüzey Temizleyici 900 ml,69.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Bref Power Aktif Duopack Çiçek Kokulu Tuvalet Bloğu,139.9,05,0.0,0.0,,
Deterjan ve Temizlik,Bref Power Aktif Okyanus Ferahlığı Tuvalet Bloğu,79.9,05,0.0,0.0,33.38898163606011,0.0
Deterjan ve Temizlik,Bref Power Aktiv Çam Kokulu Tuvalet Bloğu,79.9,05,0.0,0.0,33.38898163606011,0.0
Deterjan ve Temizlik,Bref Power Aktıv Çam Kokulu Tuvalet Bloğu 2'li,89.9,05,0.0,0.0,-35.7398141529664,0.0
Deterjan ve Temizlik,Bref Power Aktıv Lavander Field Tuvalet Bloğu 2'li,89.9,05,0.0,0.0,-35.7398141529664,0.0
Deterjan ve Temizlik,Bref Power Aktıv Limon Kokulu Tuvalet Bloğu 2'li,89.9,05,0.0,0.0,-35.7398141529664,0.0
Deterjan ve Temizlik,Calgon Kireç Önleyici 4ü1 Arada Ultra Konsantre Toz 250 Gr,199.9,05,0.0,13.644115974985787,13.644115974985787,13.644115974985787
Deterjan ve Temizlik,Camsil Original + Yedek Cam Temizleyici 1 Lt,149.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Camsil Original Cam Temizleyici 500 Ml,69.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Canped Vücut Temizleme Havlusu 48'li,72.95,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Cif Kırmızı Her Yer Leke Uzmanı Sprey 750 Ml,95.9,05,0.0,0.0,20.02503128911139,0.0
Deterjan ve Temizlik,Cif Krem Amonyaklı 1500ML,199.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Cif Krem Amonyaklı Mutfak ve Banyo Temizleyici 500 Ml,71.9,05,0.0,0.0,0.0,20.033388981636072
Deterjan ve Temizlik,Cif Krem Amonyaklı Mutfak ve Banyo Temizleyici 750 Ml,104.9,05,0.0,0.0,31.207004377736087,0.0
Deterjan ve Temizlik,Cif Krem Amonyaklı Mutfak ve Banyo Temizleyici 750 Ml + Cif Krem Limon Kokulu Mutfak ve Banyo Temizleyici 750 Ml,175.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Cif Krem Gold 16X500ML,71.9,05,0.0,0.0,0.0,20.033388981636072
Deterjan ve Temizlik,Cif Krem Gold 16X750ML,104.9,05,0.0,0.0,31.207004377736087,0.0
Deterjan ve Temizlik,Cif Krem Limon Kokulu Mutfak ve Banyo Temizleyici 500 Ml,71.9,05,0.0,0.0,0.0,20.033388981636072
Deterjan ve Temizlik,Cif Krem Limon Kokulu Mutfak ve Banyo Temizleyici 750 Ml,104.9,05,0.0,0.0,31.207004377736087,0.0
Deterjan ve Temizlik,Cif Krem Limonlu 1500ML,199.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Cif Krem Sprey 750 Ml,89.9,05,0.0,0.0,-21.071115013169443,-21.071115013169443
Deterjan ve Temizlik,Cif Lotus Yüzey Temizleyici 1500 Ml,99.9,05,0.0,0.0,16.298020954598368,0.0
Deterjan ve Temizlik,Cif Perfect Power Kireç ve Pas Sökücü Sprey 435 Ml,145.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Cif Perfect Power Ocak&Mangal Fırın Spreyi 435 Ml,145.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Cif Power&Shine Banyo Temizleyici Sprey 750 Ml,99.9,05,0.0,0.0,-26.49006622516556,0.0
Deterjan ve Temizlik,Cif Power&Shine Ultra Yağ Çözücü Mutfak Temizleyici 750 Ml,99.9,05,0.0,0.0,-26.49006622516556,0.0
Deterjan ve Temizlik,Cif Sakura Yüzey Temizleyici 1500 Ml,99.9,05,0.0,0.0,16.298020954598368,0.0
Deterjan ve Temizlik,Cif Tüm Yüzeyler Çiçek Ferahlığı Jel Yüzey Temizleyici 750 Ml,99.9,05,0.0,0.0,0.0,25.03128911138923
Deterjan ve Temizlik,Cif Ultra Anında Etki 9X1025ML,125.9,05,0.0,0.0,0.0,57.571964956195245
Deterjan ve Temizlik,Cif Ultra Anında Etki Sakura Parfümlü Kir Ve Yağ Sökücü 1025 Ml,125.9,05,0.0,0.0,0.0,57.571964956195245
Deterjan ve Temizlik,Cif Ultra Anında Etkili Kireç ve Pas Sökücü 1000 ML,125.9,05,0.0,0.0,0.0,
Deterjan ve Temizlik,Cif Ultra Hız & Güç Kir ve Kireç Sökücü 1000 ml,125.9,05,0.0,0.0,26.026026026026024,0.0
Deterjan ve Temizlik,Cillit Bang Kir ve Kireç Sökücü Sprey Banyo Temizleyici 750 Ml,149.9,05,0.0,17.15513872606487,17.15513872606487,17.15513872606487
Deterjan ve Temizlik,Cillit Bang Turbo Lavabo Açıcı 500 Ml,199.9,05,0.0,11.08641289247014,11.08641289247014,11.08641289247014
Deterjan ve Temizlik,Cillit Bang Yağ Çözücü Sprey 750 Lt,149.9,05,0.0,17.15513872606487,17.15513872606487,17.15513872606487
Deterjan ve Temizlik,Cleaner Mikrofiber Temizlik Bezi 4'lü,79.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Clin Çok Amaçlı Cam Temizleyici Sprey 500 Ml,149.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Dalan Roxy %100 Bitkisel Yağlardan Oluşan Lavantalı Toz Sabun 800 Gr,135.5,05,0.0,0.0,0.0,
Deterjan ve Temizlik,Dalan Roxy %100 Bitkisel Yağlardan Oluşan Toz Sabun 800 Gr,135.5,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Dalan Zeytinyağlı Doğal Granül Sabun 32 Yıkama 1 Kg,199.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Defans Sinek Kovucu Vücut Losyonu 100 Ml,275.0,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Defans Sinek Kovucu Vücut Spreyi,300.0,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Defans Su Bazlı Sinek Kovucu Vücut Losyonu 100 Ml,162.25,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Detan Böcekkıran Köpük Haşere İlacı 275 Ml,199.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Detan Maxi Haşere Öldürücü Sprey 250 Ml,302.25,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Detan Sinek Kovucu Süper Mat Tablet 20 Gece,153.85,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Detan Sinekkıran Kokusuz Sinek İlacı,223.85,05,0.0,,0.0,0.0
Deterjan ve Temizlik,Detan Sinekkıran Sinek İlacı,162.25,05,,0.0,0.0,0.0
Deterjan ve Temizlik,Detan Süper Elektrolikit 30 Gece Cihazı+Yedek Şişe,349.85,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Detan Süper Elektrolikit 30 Gece Yedek Şişe,181.85,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Detan Süper Mat Cihaz + 10 Yedek Sinek Kovucu,232.25,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Domestos Guc Duo Pack Limonlu Wc Blok 5'Li,109.9,05,0.0,0.0,22.246941045606228,0.0
Deterjan ve Temizlik,Domestos 5'li Güç Çam Ferahlığı İkiliTuvalet Bloğu,109.9,05,0.0,0.0,22.246941045606228,0.0
Deterjan ve Temizlik,Domestos 5'li Güç Çam Ferahlığı Tuvalet Bloğu,99.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Domestos 5'li Güç Manolya Ferahlığı İkili Tuvalet Bloğu,109.9,05,0.0,0.0,22.246941045606228,0.0
Deterjan ve Temizlik,Domestos 5'li Güç Manolya Ferahlığı Tuvalet Bloğu,99.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Domestos 5'li Güç Okyanus Ferahlığı İkili Tuvalet Bloğu,109.9,05,0.0,0.0,22.246941045606228,0.0
Deterjan ve Temizlik,Domestos Beyaz Sabun Ferahlığı Çamaşır Suyu 750 Ml,59.95,05,0.0,0.0,-19.959946595460618,-19.959946595460618
Deterjan ve Temizlik,Domestos Beyaz Sabun Köpük Gücü Çamaşır Suyu 450 Ml,125.9,05,0.0,0.0,26.026026026026024,0.0
Deterjan ve Temizlik,Domestos Bio Active Mutfak 750 ml,59.95,05,0.0,0.0,-19.959946595460618,-19.959946595460618
Deterjan ve Temizlik,Domestos Çam Kokulu Yüzey Temizleyici 1500 Ml,79.9,05,0.0,0.0,-31.061259706643657,0.0
Deterjan ve Temizlik,Domestos Çiçek Kokulu Yüzey Temizleyici 1500 Ml,79.9,05,0.0,0.0,-31.061259706643657,0.0
Deterjan ve Temizlik,Domestos Dağ Esintisi Çamaşır Suyu 1850 Ml,99.9,05,0.0,-35.9204618345093,-35.9204618345093,-35.9204618345093
Deterjan ve Temizlik,Domestos Dağ Esintisi Çamaşır Suyu 3240 Ml,149.9,05,0.0,,-6.2539086929330825,-16.67593107281823
Deterjan ve Temizlik,Domestos Dağ Esintisi Çamaşır Suyu 750 Ml,59.95,05,,0.0,-19.959946595460618,-19.959946595460618
Deterjan ve Temizlik,Domestos Derz Temizleyici Köpük Gücü Temizlik Spreyi 450 Ml,125.9,05,0.0,0.0,26.026026026026024,0.0
Deterjan ve Temizlik,Domestos Hijyenik Çok Amaçlı Sprey Çamaşır Suyu 750 Ml,125.9,05,0.0,0.0,0.0,0.0
Deterjan ve Temizlik,Domestos Hijyenik Köpük Çam Ferahlığı Çamaşır Suyu 450 Ml,125.9,05,0.0,0.0,26.026026026026024,0.0
Deterjan ve Temizlik,Domestos Kar Beyazı Çamaşır Suyu 1850 Ml,99.9,05,0.0,-35.9204618345093,-35.9204618345093,-35.9204618345093
Deterjan ve Temizlik,Domestos Kar Beyazı Çamaşır Suyu 3240 Ml,149.9,05,0.0,-16.67593107281823,-6.2539086929330825,-16.67593107281823
Deterjan ve Temizlik,Domestos Kar Beyazı Çamaşır Suyu 750 Ml,59.95,05,0.0,0.0,-19.959946595460618,-19.959946595460618
Deterjan ve Temizlik,Domestos Kötü Koku Avcısı Çamaşır Suyu 1850 Ml,99.9,05,0.0,-35.9204618345093,-35.9204618345093,-35.9204618345093
