url,name,normal_price
https://www.watsons.com.tr/essence-glossy-jelly-mini-oje-03/p/BP_1446711,Essence Glossy Jelly Mini Oje 03,"61,95 ₺"
https://www.watsons.com.tr/rimmel-london-lasting-finish-multi-tasker-kapatici-no-20/p/BP_1316378,Rimmel London Lasting Finish Multi Tasker Kapatıcı No: 20,"899,90 ₺"
https://www.watsons.com.tr/deborah-24ore-extra-kalem-eyeliner/p/BP_142740,Deborah 24Ore Extra Kalem Eyeliner,"759,90 ₺"
https://www.watsons.com.tr/pantene-sac-kremi-miracle-guc-parlaklik-220-ml/p/BP_1429505,Pantene Saç Kremi Miracle Güç&amp;Parlaklık 220 ml,"384,90 ₺"
https://www.watsons.com.tr/flormar-perfect-coverage-yogun-pigmentli-spf15-fondoten-no-105/p/BP_1370586,Flormar Perfect Coverage Yoğun Pigmentli SPF15 Fondöten No: 105,"1.099,90 ₺"
https://www.watsons.com.tr/slipstop-gru-kaydirmaz-ayakkabi-erkek-cocuk-21-23/p/BP_1439998,Slipstop Gru Kaydırmaz Ayakkabı Erkek Çocuk 21-23,"149,00 ₺"
https://www.watsons.com.tr/slipstop-geo-kaydirmaz-ayakkabi-kadin-40-41/p/BP_1439445,Slipstop Geo Kaydırmaz Ayakkabı Kadın 40-41,"149,00 ₺"
https://www.watsons.com.tr/durex-maraton-geciktiricili-prezervatif-20li/p/BP_167085,Durex Maraton Geciktiricili Prezervatif 20'li,"554,90 ₺"
https://www.watsons.com.tr/lionesse-cocuk-sac-fircasi-zurafa/p/BP_1423310,N/A,N/A
https://www.watsons.com.tr/celenes-cloudberry-yuz-yikama-jeli-kuru-ve-hassas-ciltler-250-ml/p/BP_1268218,Celenes Cloudberry Yüz Yıkama Jeli Kuru ve Hassas Ciltler 250 ml,"699,90 ₺"
https://www.watsons.com.tr/flormar-suya-dayanikli-mat-dudak-kalemi-no-245-natural/p/BP_1317148,Flormar Suya Dayanıklı Mat Dudak Kalemi No: 245 Natural,"399,90 ₺"
https://www.watsons.com.tr/revolution-the-icon-enchanted-far-paleti/p/BP_1417948,Revolution The Icon Enchanted Far Paleti,"1.809,90 ₺"
https://www.watsons.com.tr/ob-tampon-procomfort-super-16-adet/p/BP_130146,Ob Tampon ProComfort Süper 16 Adet,"239,90 ₺"
https://www.watsons.com.tr/rebul-sport-erkek-edt-50-ml-deodorant-150-ml-set/p/BP_1427811,N/A,N/A
https://www.watsons.com.tr/duaderm-lipozom-kirmizi-peeling-serum-30-ml/p/BP_1393238,N/A,N/A
https://www.watsons.com.tr/slipstop-gru-sort-4-5-yas-erkek-cocuk/p/BP_1439333,N/A,N/A
https://www.watsons.com.tr/lovely-h2o-lip-gloss-no-3/p/BP_1255240,Lovely H2O Lip Gloss No: 3,"399,90 ₺"
https://www.watsons.com.tr/ziaja-keci-sutu-yuz-temizleme-sutu-200-ml/p/BP_164602,Ziaja Keçi Sütü Yüz Temizleme Sütü 200 ml,"149,00 ₺"
https://www.watsons.com.tr/golden-rose-sparkle-glow-far-no-54-mercury/p/BP_1434335,Golden Rose Sparkle Glow Far No: 54 Mercury,"574,90 ₺"
https://www.watsons.com.tr/skin401-aydinlatici-bb-krem-spf50-acik-cilt-tonu-50-ml/p/BP_1484532,Skin401 Aydınlatıcı BB Krem SPF50+ / Açık Cilt Tonu 50 ml,"769,90 ₺"
https://www.watsons.com.tr/revolution-cloud-clear-arindiran-nemlendirici-50-ml/p/BP_1433110,Revolution Cloud Clear Arındıran Nemlendirici 50 ml,"949,90 ₺"
https://www.watsons.com.tr/maybelline-new-york-lifter-lip-gloss-ice-no-02/p/BP_1255905,N/A,N/A
https://www.watsons.com.tr/sea-color-sac-boyasi-cikolata-kahve-67/p/BP_1445486,Sea Color Saç Boyası Çikolata Kahve 6.7,"376,90 ₺"
https://www.watsons.com.tr/duaderm-hassas-ciltler-nemlendirici-tonik-200-ml/p/BP_1459164,Duaderm Hassas Ciltler Nemlendirici Tonik 200 ml,"199,00 ₺"
https://www.watsons.com.tr/miine-cherry-pop-sac-bandi-seti-6li/p/BP_1453739,N/A,N/A
https://www.watsons.com.tr/arifoglu-kas-kirpik-bakim-yagi-10-ml-10-ml/p/BP_1374723,Arifoğlu Kaş - Kirpik Bakım Yağı 10 ml + 10 ml,"499,90 ₺"
https://www.watsons.com.tr/watsons-fresh-splash-deodorant-sprey-pudrasiz-150-ml/p/BP_1420734,Watsons Fresh Splash Deodorant Sprey Pudrasız 150 ml,"169,90 ₺"
https://www.watsons.com.tr/watsons-kas-usturasi-2li/p/BP_1404788,Watsons Kaş Usturası 2'li,"129,90 ₺"
https://www.watsons.com.tr/deborah-milano-aydinlatici-01/p/BP_1447054,Deborah Milano Aydınlatıcı 01,"149,00 ₺"
https://www.watsons.com.tr/revolution-master-flick-eyeliner-snowy-white/p/BP_1461362,Revolution Master Flick Eyeliner Snowy White,"624,90 ₺"
https://www.watsons.com.tr/avon-luck-erkek-edt-75-ml/p/BP_1426026,Avon Luck Erkek EDT 75 ml,"979,90 ₺"
https://www.watsons.com.tr/lovely-false-lashes-maskara/p/BP_1255163,Lovely False Lashes Maskara,"499,90 ₺"
https://www.watsons.com.tr/maybelline-new-york-lifter-gloss-nemlendirici-dudak-parlaticisi-016-rust/p/BP_1316217,Maybelline New York Lifter Gloss Nemlendirici Dudak Parlatıcısı 016 Rust,"1.299,90 ₺"
https://www.watsons.com.tr/nyx-professional-makeup-lift-and-snatch-kas-kalemi-pen-taupe/p/BP_1275162,Nyx Professional Makeup Lift and Snatch Kaş Kalemi Pen Taupe,"1.049,90 ₺"
https://www.watsons.com.tr/matsu-marine-algae-yuz-mist-100-ml/p/BP_1456693,Matsu Marine Algae Yüz Mist 100 ml,"519,90 ₺"
https://www.watsons.com.tr/volenia-bileklik-gumus-renkli-su-yolu-yuvarlak-charmli/p/BP_1452647,Volenia Bileklik Gümüş Renkli Su Yolu Yuvarlak Charmlı,"199,00 ₺"
https://www.watsons.com.tr/incia-dogal-roll-on-deodorant-50-ml/p/BP_1447740,Incia Doğal Roll-On Deodorant 50 ml,"549,90 ₺"
https://www.watsons.com.tr/la-fae-watermelon-candy-peptide-lip-balm/p/BP_1456728,La Faé Watermelon Candy Peptide Lip Balm,"449,90 ₺"
https://www.watsons.com.tr/loreal-paris-infaillible-laque-resistance-likit-parlak-ruj-635-worth-it-medium/p/BP_1436743,L'Oreal Paris Infaillible Laque Resistance Likit Parlak Ruj 635 Worth It Medium,"1.699,90 ₺"
https://www.watsons.com.tr/maruderm-pirinc-suyu-vucut-peelingi-250-ml/p/BP_1403304,Maruderm Pirinç Suyu Vücut Peelingi 250 ml,"599,90 ₺"
https://www.watsons.com.tr/acqua-perfection-aydinlatici-ve-renk-tonu-esitleyici-c-vitamini-serum-30-ml/p/BP_1378195,Acqua Perfection Aydınlatıcı ve Renk Tonu Eşitleyici C Vitamini Serum 30 ml,"79,95 ₺"
https://www.watsons.com.tr/pastel-nude-tekli-far-79/p/BP_1432102,N/A,N/A
https://www.watsons.com.tr/morfose-deniz-tuzu-spreyi-250-ml/p/BP_1419817,Morfose Deniz Tuzu Spreyi 250 ml,"359,90 ₺"
https://www.watsons.com.tr/molped-ultra-anatomik-normal-super-ekonomik-24-adet/p/BP_150354,Molped Ultra Anatomik Normal Süper Ekonomik 24 Adet,"224,90 ₺"
https://www.watsons.com.tr/miine-pelus-kalpli-canta-charmi/p/BP_1441097,Miine Peluş Kalpli Çanta Charmı,"79,95 ₺"
https://www.watsons.com.tr/rexona-kadin-sprey-deodorant-shower-fresh-72-saat-kesintisiz-ustun-koruma-150-ml/p/BP_135488,Rexona Kadın Sprey Deodorant Shower Fresh 72 Saat Kesintisiz Üstün Koruma 150 ml,"339,90 ₺"
https://www.watsons.com.tr/ulric-de-varens-for-men-erkek-parfum-irish-coffee-edt-100-ml/p/BP_1382521,N/A,N/A
https://www.watsons.com.tr/nivea-kadin-stick-deodorant-pearl-beauty-50-ml/p/BP_1394428,Nivea Kadın Stick Deodorant Pearl&amp;Beauty 50 ml,"354,90 ₺"
https://www.watsons.com.tr/orkid-gunluk-ped-uzun-20li/p/BP_1407042,Orkid Günlük Ped Uzun 20'li,"59,95 ₺"
https://www.watsons.com.tr/nyx-professional-makeup-wonder-stick-cift-tarafli-krem-kontur-aydinlatici-stick-medium/p/BP_1353233,N/A,N/A
https://www.watsons.com.tr/maybelline-new-york-hyper-precise-all-day-eyeliner-no-700-siyah/p/BP_136365,Maybelline New York Hyper Precise All Day Eyeliner No: 700 Siyah,"1.149,90 ₺"
https://www.watsons.com.tr/frudia-make-up-glow-juicy-jam-lip-cheek-apple-06/p/BP_1462069,Frudia Make Up Glow Juicy Jam Lip &amp; Cheek Apple 06,"999,90 ₺"
https://www.watsons.com.tr/essence-exc-fabowlous-sabitleyici-pudra-01/p/BP_1482859,N/A,N/A
https://www.watsons.com.tr/deborah-24ore-waterproof-goz-kalemi-no-6/p/BP_137331,Deborah 24Ore Waterproof Göz Kalemi No: 6,"529,90 ₺"
https://www.watsons.com.tr/avon-peptide-serum-dudak-parlaticisi-cherry-glow/p/BP_1484385,N/A,"679,90 ₺"
https://www.watsons.com.tr/watsons-shibainc-fresh-bebek-islak-mendili-3x20li/p/BP_1395849,Watsons Shibainc Fresh Bebek Islak Mendili 3x20'li,"229,90 ₺"
https://www.watsons.com.tr/pastel-pure-oje-no-612/p/BP_166867,Pastel Pure Oje No: 612,"119,90 ₺"
https://www.watsons.com.tr/bade-natural-biberiye-suyu-guclendirici-sac-tonigi-100-ml/p/BP_1398082,Bade Natural Biberiye Suyu Güçlendirici Saç Toniği 100 ml,"759,90 ₺"
https://www.watsons.com.tr/angie-peachy-beach-vucut-spreyi-250-ml/p/BP_1449518,Angie Peachy Beach Vücut Spreyi 250 ml,"599,90 ₺"
https://www.watsons.com.tr/pastel-oje-no-413/p/BP_1404452,Pastel Oje No: 413,"119,90 ₺"
https://www.watsons.com.tr/privacy-gold-erkek-parfum-edt-100-ml/p/BP_138650,Privacy Gold Erkek Parfüm EDT 100 ml,"939,90 ₺"
https://www.watsons.com.tr/matsu-marine-algae-bariyer-peptit-yuz-kremi-50-ml/p/BP_1456686,N/A,N/A
https://www.watsons.com.tr/head-shoulders-derin-nemlendirici-kepek-hindistan-cevizi-yagli-gunluk-kullanim-sampuan-330-ml/p/BP_1314313,Head&amp;Shoulders Derin Nemlendirici Kepek Hindistan Cevizi Yağlı Günlük Kullanım Şampuan 330 ml,"294,90 ₺"
https://www.watsons.com.tr/martinelia-my-best-friends-teneke-kutulu-set/p/BP_1462377,N/A,N/A
https://www.watsons.com.tr/naturals-by-watsons-olive-sac-maskesi-200-ml/p/BP_1422582,Naturals By Watsons Olive Saç Maskesi 200 ml,"379,90 ₺"
https://www.watsons.com.tr/dove-vucut-peelingi-macademia-findigi-ve-pirinc-sutu-225-ml/p/BP_1390480,Dove Vücut Peelingi Macademia Fındığı ve Pirinç Sütü 225 ml,"199,00 ₺"
https://www.watsons.com.tr/slipstop-8-9-yas-erkek-cocuk-surf-rider-sort/p/BP_1399181,N/A,N/A
https://www.watsons.com.tr/essence-birthday-fun-mini-oje-05/p/BP_1446872,N/A,N/A
https://www.watsons.com.tr/nivea-fresh-roll-on-50-ml-ve-roll-on-25-ml-seti/p/BP_1282491,Nivea Fresh Roll-On 50 ml ve Roll-On 25 ml Seti,"311,90 ₺"
https://www.watsons.com.tr/slipstop-27-29-numara-erkek-cocuk-kaydirmaz-ayakkabi-olympos/p/BP_1399412,N/A,N/A
https://www.watsons.com.tr/loreal-paris-true-match-fondoten-5n-sable-sand/p/BP_105659,L'Oreal Paris True Match Fondöten 5N Sable/Sand,"1.699,90 ₺"
https://www.watsons.com.tr/golden-rose-emily-goz-kalemi-no-117/p/BP_123991,Golden Rose Emily Göz Kalemi No: 117,"114,90 ₺"
https://www.watsons.com.tr/elidor-sac-bakim-kremi-ultra-isilti-350-ml/p/BP_1423856,Elidor Saç Bakım Kremi Ultra Işıltı 350 ml,"449,90 ₺"
https://www.watsons.com.tr/note-real-look-maskara/p/BP_1354388,N/A,N/A
https://www.watsons.com.tr/nyx-professional-makeup-epic-wear-liner-sticks-pure-white/p/BP_1249234,N/A,N/A
https://www.watsons.com.tr/golden-rose-city-color-oje-no-146/p/BP_1444898,Golden Rose City Color Oje No: 146,"89,95 ₺"
https://www.watsons.com.tr/sebamed-clear-face-compact-100-gr/p/BP_133181,Sebamed Clear Face Compact 100 gr,"573,90 ₺"
https://www.watsons.com.tr/superdrug-sac-kopugu-firm-300-ml/p/BP_133774,Superdrug Saç Köpüğü Firm 300 ml,"299,90 ₺"
https://www.watsons.com.tr/miine-sevgililer-gunu-toka-metalik-kalp-2li/p/BP_1461880,N/A,N/A
https://www.watsons.com.tr/loreal-paris-nem-terapisi-aloe-vera-suyu-kuru-ve-hassas-ciltler-70-ml/p/BP_159838,L'Oreal Paris Nem Terapisi Aloe Vera Suyu Kuru ve Hassas Ciltler 70 ml,"1.119,90 ₺"
https://www.watsons.com.tr/himalaya-neem-ozlu-arindirici-yuz-temizleme-kopugu-150-ml/p/BP_1392531,Himalaya Neem Özlü Arındırıcı Yüz Temizleme Köpüğü 150 ml,"379,90 ₺"
https://www.watsons.com.tr/nyx-professional-makeup-epic-wear-liner-sticks-deepest-brow/p/BP_1249220,Nyx Professional Makeup Epic Wear Liner Sticks Deepest Brow,"749,90 ₺"
https://www.watsons.com.tr/urban-care-sac-bakim-seti-rosemary-clove-450-ml/p/BP_1434846,N/A,N/A
https://www.watsons.com.tr/watsons-kremli-dus-jeli-karpuz-1-l/p/BP_1394281,Watsons Kremli Duş Jeli Karpuz 1 L,"219,90 ₺"
https://www.watsons.com.tr/martinelia-ayicikli-dudak-parlaticisi-uzum/p/BP_1441622,N/A,N/A
https://www.watsons.com.tr/rocs-kids-3-7-florursuz-dis-macunu/p/BP_135045,Rocs Kids 3-7 Florürsüz Diş Macunu,"339,90 ₺"
https://www.watsons.com.tr/i-heart-revolution-swirl-dudak-balmi-cheesecake/p/BP_1444366,I Heart Revolution Swirl Dudak Balmı Cheesecake,"199,00 ₺"
https://www.watsons.com.tr/dalan-botanica-banyo-ve-dus-sabunu-frezya-600-gr/p/BP_1326752,N/A,"164,90 ₺"
https://www.watsons.com.tr/watsons-jel-tirnak-torpusu-2li/p/BP_1404732,Watsons Jel Tırnak Törpüsü 2'li,"99,95 ₺"
https://www.watsons.com.tr/mia-klinika-leke-karsiti-mikro-igneli-akne-bandi-6-adet/p/BP_1480955,Mia Klinika Leke Karşıtı Mikro İğneli Akne Bandı 6 Adet,"574,90 ₺"
https://www.watsons.com.tr/banila-co-clean-it-zero-mini-balm-2li-set-2x7-ml/p/BP_1410430,Banila Co Clean It Zero Mini Balm 2'li Set 2x7 ml,"464,90 ₺"
https://www.watsons.com.tr/dicora-erkek-set-london-erkek-parfum-edt-40-ml-kisisel-bakim-seti-jel-100-ml/p/BP_1460053,Dicora Erkek Set London Erkek Parfüm EDT 40 ml + Kişisel Bakım Seti + Jel 100 ml,"1.374,90 ₺"
https://www.watsons.com.tr/show-by-pastel-show-your-purity-powder-pudra-101-fair/p/BP_1250480,Show By Pastel Show Your Purity Powder Pudra 101 Fair,"545,90 ₺"
https://www.watsons.com.tr/maybelline-new-york-volum-express-rocket-maskara-ekstra-siyah/p/BP_138197,Maybelline New York Volum Express Rocket Maskara Ekstra Siyah,"899,90 ₺"
https://www.watsons.com.tr/schwarzkopf-root-retoucher-sprey-boya-koyu-kahverengi-120-ml/p/BP_162422,Schwarzkopf Root Retoucher Sprey Boya Koyu Kahverengi 120 ml,"438,90 ₺"
https://www.watsons.com.tr/watsons-kalemtiras/p/BP_1404704,Watsons Kalemtıraş,"89,95 ₺"
https://www.watsons.com.tr/pastel-oje-no-408/p/BP_1404417,Pastel Oje No: 408,"119,90 ₺"
https://www.watsons.com.tr/maybelline-new-york-hyper-precise-all-day-eyeliner-730-jungle/p/BP_1386385,N/A,N/A
https://www.watsons.com.tr/max-factor-facefinity-compact-fdt-refill-05-sand/p/BP_1409275,Max Factor Facefinity Compact Fdt Refill 05 Sand,"649,90 ₺"
https://www.watsons.com.tr/natures-supreme-vitamin-b12-1000-mcg-60-kapsul/p/BP_1352715,Natures Supreme Vitamin B12 1000 Mcg 60 Kapsül,"399,90 ₺"
https://www.watsons.com.tr/miine-new-year-takma-tirnak-green-24lu/p/BP_1443813,Miine New Year Takma Tırnak Green 24'lü,"79,95 ₺"
https://www.watsons.com.tr/gliss-aqua-revive-nemlendirici-sampuan-hyaluron-ve-deniz-yosunu-ozu-ile-500-ml/p/BP_1368969,Gliss Aqua Revive Nemlendirici Şampuan Hyaluron ve Deniz Yosunu Özü ile 500 ml,"217,90 ₺"
https://www.watsons.com.tr/okey-nirvana-uyarici-jel-100-ml/p/BP_161795,Okey Nirvana Uyarıcı Jel 100 ml,"499,90 ₺"
https://www.watsons.com.tr/miine-cherry-pop-ucgen-makyaj-sungeri/p/BP_1453718,Miine Cherry Pop Üçgen Makyaj Süngeri,"249,90 ₺"
https://www.watsons.com.tr/nivea-renkli-dudak-bakim-kremi-nude-4-8-g-spf30-e-vitamini-dudak-ve-yanaklar-icin/p/BP_1401463,N/A,N/A
https://www.watsons.com.tr/watsons-detangle-sac-fircasi/p/BP_1288112,Watsons Detangle Saç Fırçası,"284,90 ₺"
https://www.watsons.com.tr/max-factor-elixir-dudak-kalemi-no-25-brown-n-bold/p/BP_1409863,Max Factor Elixir Dudak Kalemi No: 25 Brown N Bold,"437,90 ₺"
https://www.watsons.com.tr/old-spice-captain-erkekler-icin-dus-jeli-ve-sampuan-1000-ml-ekstra-xl/p/BP_1396325,Old Spice Captain Erkekler İçin Duş Jeli ve Şampuan 1000 ml Ekstra-XL,"749,90 ₺"
https://www.watsons.com.tr/urban-care-argan-yagi-keratin-kolay-kirilan-saclara-ozel-sivi-sac-bakim-kremi-100-ml/p/BP_1401890,Urban Care Argan Yağı &amp; Keratin Kolay Kırılan Saçlara Özel Sıvı Saç Bakım Kremi 100 ml,"199,90 ₺"
https://www.watsons.com.tr/elidor-sac-kremi-biberiye-350-ml/p/BP_1478197,Elidor Saç Kremi Biberiye 350 ml,"379,90 ₺"
https://www.watsons.com.tr/revolution-skin-silk-serum-kapatici-tan-golden/p/BP_1443085,Revolution Skin Silk Serum Kapatıcı Tan Golden,"1.314,90 ₺"
https://www.watsons.com.tr/golden-rose-smart-glow-likit-aydinlatici-201/p/BP_1420321,Golden Rose Smart Glow Likit Aydınlatıcı 201,"619,90 ₺"
https://www.watsons.com.tr/flormar-nail-enamel-yogun-pigmentli-parlak-oje-no-494/p/BP_1364958,Flormar Nail Enamel Yoğun Pigmentli Parlak Oje No: 494,"99,95 ₺"
https://www.watsons.com.tr/revolution-conceal-define-fondoten-f6/p/BP_166561,Revolution Conceal &amp; Define Fondöten F6,"999,90 ₺"
https://www.watsons.com.tr/rimmel-london-scandaleyes-wow-maskara/p/BP_166016,Rimmel London Scandaleyes Wow Maskara,"429,90 ₺"
https://www.watsons.com.tr/volenia-kupe-altin-renkli-kanca/p/BP_1452507,Volenia Küpe Altın Renkli Kanca,"199,00 ₺"
https://www.watsons.com.tr/uni-baby-kolonya-bebeksi-kokular-150-ml/p/BP_1344805,Uni Baby Kolonya Bebeksi Kokular 150 ml,"172,90 ₺"
https://www.watsons.com.tr/essence-lash-princess-false-effect-maskara/p/BP_168654,Essence Lash Princess False Effect Maskara,"299,90 ₺"
https://www.watsons.com.tr/flormar-perfect-coverage-yogun-pigmentli-spf15-fondoten-no-102/p/BP_1370572,Flormar Perfect Coverage Yoğun Pigmentli SPF15 Fondöten No: 102,"1.099,90 ₺"
https://www.watsons.com.tr/snp-prep-salironic-temizleme-kopugu-180-ml/p/BP_1386574,SNP Prep Salironic Temizleme Köpüğü 180 ml,"499,90 ₺"
https://www.watsons.com.tr/golden-rose-chubby-contour-stick-no-03/p/BP_1372133,Golden Rose Chubby Contour Stick No: 03,"559,90 ₺"
https://www.watsons.com.tr/nivea-deo-kadin-mini-roll-on-fresh-25-ml/p/BP_1462944,N/A,"199,90 ₺"
https://www.watsons.com.tr/loreal-paris-infaillible-24h-fresh-wear-pudra-fondoten-120-vanilla/p/BP_1316119,L'Oreal Paris Infaillible 24H Fresh Wear Pudra Fondöten 120 Vanilla,"2.149,90 ₺"
https://www.watsons.com.tr/rebul-kolonya-pine-forest-100-ml/p/BP_1381436,Rebul Kolonya Pine Forest 100 ml,"187,90 ₺"
https://www.watsons.com.tr/martinelia-lets-be-mermaids-goz-far-paleti/p/BP_1441482,N/A,N/A
https://www.watsons.com.tr/martinelia-world-blisters-ruj-karpuz/p/BP_1441545,N/A,N/A
https://www.watsons.com.tr/i-heart-revolution-milky-blush-lip-tint-nude/p/BP_1444429,I Heart Revolution Milky Blush + Lip Tint Nude,"749,90 ₺"
https://www.watsons.com.tr/ashley-joy-sampuan-hacim-veren-400-ml/p/BP_1303022,Ashley Joy Şampuan Hacim Veren 400 ml,"619,90 ₺"
https://www.watsons.com.tr/golden-rose-velvet-mat-ruj-no-31/p/BP_168041,Golden Rose Velvet Mat Ruj No: 31,"594,90 ₺"
https://www.watsons.com.tr/flormar-quick-dry-cabuk-kuruyan-parlak-oje-no-qd20/p/BP_165672,Flormar Quick Dry Çabuk Kuruyan Parlak Oje No: QD20,"9,99 ₺"
https://www.watsons.com.tr/nivea-make-up-expert-cift-fazli-goz-makyaj-temizleyici-125-ml/p/BP_131228,N/A,"459,90 ₺"
https://www.watsons.com.tr/watsons-fresh-men-deodorant-sprey-pudrasiz-150-ml/p/BP_1324820,Watsons Fresh Men Deodorant Sprey Pudrasız 150 ml,"169,90 ₺"
https://www.watsons.com.tr/himalaya-kiraz-parlatici-dudak-bakim-kremi-45-g/p/BP_1425879,Himalaya Kiraz Parlatıcı Dudak Bakım Kremi 4.5 g,"249,90 ₺"
https://www.watsons.com.tr/flormar-perfect-coverage-kapatici-no-20-fair-light/p/BP_1481921,Flormar Perfect Coverage Kapatıcı No:20 Fair Light,"949,90 ₺"
https://www.watsons.com.tr/orkid-gunluk-ped-eko-normal-40-adet/p/BP_138292,Orkid Günlük Ped Eko Normal 40 Adet,"205,90 ₺"
https://www.watsons.com.tr/watsons-chill-blue-deodorant-sprey-pudrali-150-ml/p/BP_1420727,Watsons Chill Blue Deodorant Sprey Pudralı 150 ml,"169,90 ₺"
https://www.watsons.com.tr/flormar-to-go-nemlendirici-etkili-isiltili-kremsi-stick-allik-005-charming-mauve/p/BP_1449658,Flormar To Go Nemlendirici Etkili &amp; Işıltılı Kremsi Stick Allık - 005 Charming Mauve,"399,90 ₺"
https://www.watsons.com.tr/haruharu-black-rice-yuz-bakim-yagi-30-ml/p/BP_1404102,Haruharu Black Rice Yüz Bakım Yağı 30 ml,"1.874,90 ₺"
https://www.watsons.com.tr/7th-heaven-tiger-yuz-maskesi/p/BP_1422876,7TH Heaven Tiger Yüz Maskesi,"274,90 ₺"
https://www.watsons.com.tr/signal-white-system-dis-macunu-arindirici-beyazlik-aktif-karbon-75-ml/p/BP_1344343,Signal White System Diş Macunu Arındırıcı Beyazlık Aktif Karbon 75 ml,"184,90 ₺"
https://www.watsons.com.tr/opalescence-beyazlatici-dis-macunu-28-g/p/BP_1402814,Opalescence Beyazlatıcı Diş Macunu 28 g,"339,90 ₺"
https://www.watsons.com.tr/lionesse-unicorn-sac-fircasi-pembe/p/BP_1423275,Lionesse Unicorn Saç Fırçası Pembe,"174,90 ₺"
https://www.watsons.com.tr/mia-klinika-72-saat-etkili-su-bazli-yogun-nemlendirici-krem-50-ml/p/BP_1480969,Mia Klinika 72 Saat Etkili Su Bazlı Yoğun Nemlendirici Krem 50 ml,"814,90 ₺"
https://www.watsons.com.tr/palette-goz-alici-renkler-sac-boyasi-9-0-sari/p/BP_151013,N/A,N/A
https://www.watsons.com.tr/loreal-paris-telescopic-maskara-gold-black/p/BP_1274042,L'Oreal Paris Telescopic Maskara Gold Black,"1.449,90 ₺"
https://www.watsons.com.tr/ashley-joy-bukle-belirginlestirici-kivircik-ve-dalgali-saclara-ozel-bakim-sampuan-400-ml/p/BP_1457050,Ashley Joy Bukle Belirginleştirici Kıvırcık ve Dalgalı Saçlara Özel Bakım Şampuan 400 ml,"699,90 ₺"
https://www.watsons.com.tr/lador-keratinli-cift-faz-isi-kory-sac-spreyi-130-ml/p/BP_1434146,Lador Keratinli Çift Faz Isı Kory Saç Spreyi 130 ml,"1.349,90 ₺"
https://www.watsons.com.tr/watsons-kulak-cubugu-200-adet/p/BP_165464,Watsons Kulak Çubuğu 200 Adet,"54,95 ₺"
https://www.watsons.com.tr/haruharu-cica-3-pha-hassas-peeling-serum-120-ml/p/BP_1404179,Haruharu Cica %3 Pha Hassas Peeling Serum 120 ml,"2.124,90 ₺"
https://www.watsons.com.tr/bioxcin-sac-bakim-kremi-besleyici-yaglar-250-ml/p/BP_1424066,Bioxcin Saç Bakım Kremi Besleyici Yağlar 250 ml,"559,90 ₺"
https://www.watsons.com.tr/beauty-formulas-intim-temizleme-sivisi-250-ml/p/BP_124884,Beauty Formulas Intim Temizleme Sıvısı 250 ml,"249,90 ₺"
https://www.watsons.com.tr/slipstop-chili-kaydirmaz-ayakkabi-kiz-cocuk-30-32/p/BP_1439368,Slipstop Chili Kaydırmaz Ayakkabı Kız Çocuk 30-32,"149,00 ₺"
https://www.watsons.com.tr/deborah-24ore-absolute-volume-maskara/p/BP_136294,Deborah 24Ore Absolute Volume Maskara,"809,90 ₺"
https://www.watsons.com.tr/listerine-6-etki-1-arada-zero-agiz-suyu-500-ml/p/BP_142062,Listerine 6 Etki 1 Arada Zero Ağız Suyu 500 ml,"379,90 ₺"
https://www.watsons.com.tr/golden-rose-dream-eyes-eyeliner-no-424/p/BP_1238314,Golden Rose Dream Eyes Eyeliner No: 424,"179,90 ₺"
https://www.watsons.com.tr/pure-beauty-cc-krem-spf50-pa-natural-30-ml/p/BP_1449742,Pure Beauty CC Krem SPF50 PA++++ Natural 30 ml,"1.349,90 ₺"
https://www.watsons.com.tr/herbal-essences-argan-yagli-onarici-sac-kremi-250-ml/p/BP_1395352,Herbal Essences Argan Yağlı Onarıcı Saç Kremi 250 ml,"589,90 ₺"
https://www.watsons.com.tr/wella-koleston-naturals-sac-boyasi-2-0-siyah/p/BP_145865,Wella Koleston Naturals Saç Boyası 2/0 Siyah,"249,90 ₺"
https://www.watsons.com.tr/nivea-fresh-kadin-deodorant-150-ml-ve-roll-on-25-ml-seti/p/BP_1237852,Nivea Fresh Kadın Deodorant 150 ml ve Roll-on 25 ml Seti,"311,90 ₺"
https://www.watsons.com.tr/veet-profesyonel-tuy-dokucu-krem-bacak-ve-vucut-100-ml/p/BP_1343118,Veet Profesyonel Tüy Dökücü Krem Bacak ve Vücut 100 ml,"499,90 ₺"
https://www.watsons.com.tr/pastel-keratinli-guclendirici-tirnak-bakimi/p/BP_116818,Pastel Keratinli Güçlendirici&nbsp;Tırnak Bakımı,"369,90 ₺"
https://www.watsons.com.tr/nivea-cellular-expert-finish-3in1-cushion-renkli-acik-ton-yuz-bakim-kremi-01-15-ml/p/BP_1375465,Nivea Cellular Expert Finish 3in1 Cushion Renkli Açık Ton Yüz Bakım Kremi 01 15 ml,"1.119,95 ₺"
https://www.watsons.com.tr/neutrogena-sivilce-karsiti-yuz-temizleme-jeli-200-ml/p/BP_138514,Neutrogena Sivilce Karşıtı Yüz Temizleme Jeli 200 ml,"343,90 ₺"
https://www.watsons.com.tr/pastel-x-arzu-sabanci-ruj-no-21/p/BP_1479051,Pastel x Arzu Sabancı Ruj No: 21,"589,90 ₺"
https://www.watsons.com.tr/nyx-professional-makeup-wednesday-the-nevermore-academy-far-paleti/p/BP_1460340,N/A,N/A
