name,price,url,id
Glad %100 Pamuk Extra King Size Nevresim Seti 260X220 Cm Ekru/Taş,18699.98,https://www.chakra.com.tr/glad-100-pamuk-extra-king-size-nevresim-seti-260x220-cm-ekrutas-8682313280083/,8682313280083
Luxury %100 Pamuk Çift Kişilik Düz Çarşaf 240X260 Cm Koyu Gri,10845.98,https://www.chakra.com.tr/luxury-100-pamuk-cift-kisilik-duz-carsaf-240x260-cm-koyu-gri-8682313280854/,8682313280854
Luxury %100 Pamuk Çift Kişilik Düz Çarşaf 240X260 Cm Mavi,10845.98,https://www.chakra.com.tr/luxury-100-pamuk-cift-kisilik-duz-carsaf-240x260-cm-mavi-8682313280861/,8682313280861
Etape %100 Pamuk King Size Nevresim Seti 230X220 Cm Beyaz,16999.98,https://www.chakra.com.tr/etape-100-pamuk-king-size-nevresim-seti-230x220-cm-beyaz-8682313279537/,8682313279537
Bianca Microjel Yorgan 155X215 Cm Beyaz,25805.98,https://www.chakra.com.tr/bianca-microjel-yorgan-155x215-cm-beyaz-8682313468993/,8682313468993
Dahlıa Bambu Çift Kişilik Nevresim Seti 200X220 Cm Pudra/Ekru,12868.98,https://www.chakra.com.tr/dahlia-bambu-cift-kisilik-nevresim-seti-200x220-cm-pudraekru-8682313378377/,8682313378377
Gınko %100 Pamuk Çift Kişilik Nevresim Seti 200X220 Cm Koyu Bej,23748.98,https://www.chakra.com.tr/ginko-100-pamuk-cift-kisilik-nevresim-seti-200x220-cm-koyu-bej-8682313384958/,8682313384958
Luxury %100 Pamuk Queen Size Düz Çarşaf 260X280 Cm Soğuk Gri,10182.98,https://www.chakra.com.tr/luxury-100-pamuk-queen-size-duz-carsaf-260x280-cm-soguk-gri-8682313280953/,8682313280953
Plum %100 Pamuk Tek Kişilik Nevresim Seti 160X220 Cm Beyaz,13599.98,https://www.chakra.com.tr/plum-100-pamuk-tek-kisilik-nevresim-seti-160x220-cm-beyaz-8682313419940/,8682313419940
Albas Bambu King Size Nevresim Seti 230X220 Cm Ekru,6999.99,https://www.chakra.com.tr/albas-bambu-king-size-nevresim-seti-230x220-cm-ekru-8682313409088/,8682313409088
Pıa %100 Pamuk Çift Kişilik Nevresim Seti 200X220 Cm Ekru,9778.99,https://www.chakra.com.tr/pia-100-pamuk-cift-kisilik-nevresim-seti-200x220-cm-ekru-8682313420090/,8682313420090
Marla Bambu Extra King Size Nevresim Seti 260X220 Cm Beyaz,13599.98,https://www.chakra.com.tr/marla-bambu-extra-king-size-nevresim-seti-260x220-cm-beyaz-8682313316867/,8682313316867
Camella %100 Pamuk Extra King Size Nevresim Seti 260X220 Cm Taş/Bej,19430.98,https://www.chakra.com.tr/camella-100-pamuk-extra-king-size-nevresim-seti-260x220-cm-tasbej-8682313279407/,8682313279407
Dorıan %100 Pamuk Çift Kişilik Nevresim Seti 200X220 Cm Ekru/Bej,6299.99,https://www.chakra.com.tr/dorian-100-pamuk-cift-kisilik-nevresim-seti-200x220-cm-ekrubej-8682313372979/,8682313372979
Laurel Bambu Çift Kişilik Nevresim Seti 200X220 Cm MARIN MAVI/SOFT MAVI,6299.99,https://www.chakra.com.tr/laurel-bambu-cift-kisilik-nevresim-seti-200x220-cm-marın-mavısoft-mavı-8682313416895/,8682313416895
Alana %100 Pamuk Çift Kişilik Nevresim Seti 200X220 Cm Ekru,8499.98,https://www.chakra.com.tr/alana-100-pamuk-cift-kisilik-nevresim-seti-200x220-cm-ekru-8682313273290/,8682313273290
Farah %100 Pamuk Çift Kişilik Nevresim Seti 200X220 Cm Koyu Gri,16999.98,https://www.chakra.com.tr/farah-100-pamuk-cift-kisilik-nevresim-seti-200x220-cm-koyu-gri-8682313279858/,8682313279858
Camella %100 Pamuk King Size Nevresim Seti 230X220 Cm Beyaz/Mavı,18223.98,https://www.chakra.com.tr/camella-100-pamuk-king-size-nevresim-seti-230x220-cm-beyazmavi-8682313279353/,8682313279353
Sofıa Bambu King Size Nevresim Seti 230X220 Cm KOYU SOMON,2800.0,https://www.chakra.com.tr/sofia-bambu-king-size-nevresim-seti-230x220-cm-koyu-somon-8682313211551/,8682313211551
Camella %100 Pamuk Çift Kişilik Nevresim Seti 200X220 Cm Taş/Bej,16999.98,https://www.chakra.com.tr/camella-100-pamuk-cift-kisilik-nevresim-seti-200x220-cm-tasbej-8682313279384/,8682313279384
Alana %100 Pamuk Çift Kişilik Düz Çarşaf 240X260 Cm Bej,9723.98,https://www.chakra.com.tr/alana-100-pamuk-cift-kisilik-duz-carsaf-240x260-cm-bej-8682313281448/,8682313281448
Alana %100 Pamuk Çift Kişilik Düz Çarşaf 240X260 Cm Koyu Gri,9723.98,https://www.chakra.com.tr/alana-100-pamuk-cift-kisilik-duz-carsaf-240x260-cm-koyu-gri-8682313281486/,8682313281486
Marfa Çift Kişilik Pike 200x220 cm Beyaz,5599.99,https://www.chakra.com.tr/marfa-cift-kisilik-pike-200x220-cm-beyaz-8682313212190/,8682313212190
Saule %100 Pamuk Çift Kişilik Nevresim Seti 200X220 Cm Bej,16999.98,https://www.chakra.com.tr/saule-100-pamuk-cift-kisilik-nevresim-seti-200x220-cm-bej-8682313280342/,8682313280342
Earna %100 Pamuk Çift Kişilik Nevresim Seti 200X220 Cm Taş,15299.98,https://www.chakra.com.tr/earna-100-pamuk-cift-kisilik-nevresim-seti-200x220-cm-tas-8682313279452/,8682313279452
Saule %100 Pamuk Çift Kişilik Nevresim Seti 200X220 Cm Soğuk Gri,16999.98,https://www.chakra.com.tr/saule-100-pamuk-cift-kisilik-nevresim-seti-200x220-cm-soguk-gri-8682313280366/,8682313280366
Luxury Yastık Kılıfı 50x70 cm Koyu Gri,7853.98,https://www.chakra.com.tr/luxury-yastik-kilifi-50x70-cm-koyu-gri-8682313280779/,8682313280779
Edelıne %100 Pamuk Çift Kişilik Nevresim Seti 200X220 Cm Beyaz,16999.98,https://www.chakra.com.tr/edeline-100-pamuk-cift-kisilik-nevresim-seti-200x220-cm-beyaz-8682313279674/,8682313279674
Aventura Battaniye Çift Kişilik 200x220 cm,2552.0,https://www.chakra.com.tr/aventura-battaniye-cift-kisilik-200x220-cm-8682313411579/,8682313411579
Bianca Pamuk Yastık 50x70cm Beyaz,16268.98,https://www.chakra.com.tr/bianca-pamuk-yastik-50x70cm-beyaz-8682313468511/,8682313468511
