product-name,product-price,shown_price,id,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
Miine Ice Saç Fırçası,299.9,299.9,Miine Ice Saç Fırçası,12,0.0,,0.0,
Miine Ice Saç Fırçası,299.9,299.9,Miine Ice Saç Fırçası,12,901.3355592654424,,0.0,
Miine Ice Saç Fırçası,299.9,299.9,Miine Ice Saç Fırçası,12,901.3355592654424,,901.3355592654424,
Miine Ice Saç Fırçası,299.9,299.9,Miine Ice Saç Fırçası,12,901.3355592654424,,-90.01333777925976,
Miine Ice Saç Fırçası,299.9,299.9,Miine Ice Saç Fırçası,12,901.3355592654424,,0.0,
Miine Ice Saç Fırçası,299.9,299.9,Miine Ice Saç Fırçası,12,901.3355592654424,,0.0,
Miine Ice Saç Fırçası,299.9,299.9,Miine Ice Saç Fırçası,12,901.3355592654424,,901.3355592654424,
Miine Ice Saç Fırçası,299.9,299.9,Miine Ice Saç Fırçası,12,901.3355592654424,,-90.01333777925976,
Miine Ice Saç Fırçası,299.9,299.9,Miine Ice Saç Fırçası,12,901.3355592654424,,0.0,
Miine Ice Saç Fırçası,299.9,299.9,Miine Ice Saç Fırçası,12,-90.01333777925976,,0.0,
Miine Ice Saç Fırçası,299.9,299.9,Miine Ice Saç Fırçası,12,-90.01333777925976,,901.3355592654424,
Miine Ice Saç Fırçası,299.9,299.9,Miine Ice Saç Fırçası,12,-90.01333777925976,,-90.01333777925976,
Miine Ice Saç Fırçası,299.9,299.9,Miine Ice Saç Fırçası,12,-90.01333777925976,,0.0,
Miine Ice Saç Fırçası,299.9,299.9,Miine Ice Saç Fırçası,12,-90.01333777925976,,0.0,
Miine Ice Saç Fırçası,299.9,299.9,Miine Ice Saç Fırçası,12,-90.01333777925976,,901.3355592654424,
Miine Ice Saç Fırçası,299.9,299.9,Miine Ice Saç Fırçası,12,-90.01333777925976,,-90.01333777925976,
Miine Ice Saç Fırçası,299.9,299.9,Miine Ice Saç Fırçası,12,-90.01333777925976,,0.0,
Miine Ice Saç Fırçası,299.9,299.9,Miine Ice Saç Fırçası,12,0.0,,0.0,
Miine Ice Saç Fırçası,299.9,299.9,Miine Ice Saç Fırçası,12,0.0,,901.3355592654424,
Miine Ice Saç Fırçası,299.9,299.9,Miine Ice Saç Fırçası,12,0.0,,-90.01333777925976,
Miine Ice Saç Fırçası,299.9,299.9,Miine Ice Saç Fırçası,12,0.0,,0.0,
Miine Ice Saç Fırçası,299.9,299.9,Miine Ice Saç Fırçası,12,0.0,,0.0,
Miine Ice Saç Fırçası,299.9,299.9,Miine Ice Saç Fırçası,12,0.0,,901.3355592654424,
Miine Ice Saç Fırçası,299.9,299.9,Miine Ice Saç Fırçası,12,0.0,,-90.01333777925976,
Miine Ice Saç Fırçası,299.9,299.9,Miine Ice Saç Fırçası,12,0.0,,0.0,
Naturals By Watsons Coffee Saç Kremi 490 ml,519.9,519.9,Naturals By Watsons Coffee Saç Kremi 490 ml,12,0.0,0.0,0.0,
Miine Saç Bandı 2'li,149.9,149.9,Miine Saç Bandı 2'li,12,0.0,0.0,0.0,
Eloque Saç Parfümü Hyaluronic Acid 100 ml,224.9,224.9,Eloque Saç Parfümü Hyaluronic Acid 100 ml,12,0.0,0.0,0.0,
Garnier Çarpıcı Renkler Saç Boyası 1.0 Ekstra Yoğun Siyah,239.9,239.9,Garnier Çarpıcı Renkler Saç Boyası 1.0 Ekstra Yoğun Siyah,12,0.0,0.0,0.0,
Morfose Supreme Saç Maskesi Seyahat Boy 25 ml,54.95,54.95,Morfose Supreme Saç Maskesi Seyahat Boy 25 ml,12,0.0,,22.246941045606228,
Clear Men Kepeğe Karşı Etkili Şampuan Saç Dökülmesine Karşı 350 ml,389.9,389.9,Clear Men Kepeğe Karşı Etkili Şampuan Saç Dökülmesine Karşı 350 ml,12,0.0,0.0,0.0,
L'Oreal Paris Elseve Growth Booster Dökülme Karşıtı Şampuan 200 ml,599.9,599.9,L'Oreal Paris Elseve Growth Booster Dökülme Karşıtı Şampuan 200 ml,12,0.0,,0.0,
Naturals By Watsons Argan Şampuan 100 ml,149.9,149.9,Naturals By Watsons Argan Şampuan 100 ml,12,0.0,,0.0,
Miine Sevgililer Günü Kalp Şeklinde Saç Fırçası,79.95,79.95,Miine Sevgililer Günü Kalp Şeklinde Saç Fırçası,12,0.0,0.0,0.0,
Garnier Çarpıcı Renkler Saç Boyası 3.0 Çarpıcı Kahve,239.9,239.9,Garnier Çarpıcı Renkler Saç Boyası 3.0 Çarpıcı Kahve,12,0.0,0.0,0.0,
Taft Powerful Age Sprey 250 ml,417.9,417.9,Taft Powerful Age Sprey 250 ml,12,0.0,0.0,0.0,
Urban Care Bukle Belirginleştirici Saç Bakım Maskesi Hibiscus ve Shea Butter 50 ml,169.9,169.9,Urban Care Bukle Belirginleştirici Saç Bakım Maskesi Hibiscus ve Shea Butter 50 ml,12,0.0,0.0,0.0,
Herbal Essences Hindistan Cevizi Özlü Nemlendirici Şampuan 350 ml,669.9,669.9,Herbal Essences Hindistan Cevizi Özlü Nemlendirici Şampuan 350 ml,12,0.0,0.0,0.0,
Egos Wax Göz Alıcı Parlaklık 100 ml,317.9,317.9,Egos Wax Göz Alıcı Parlaklık 100 ml,12,0.0,0.0,0.0,
L'Oreal Paris Excellence Saç Boyası Nude Kahve 4U,606.9,606.9,L'Oreal Paris Excellence Saç Boyası Nude Kahve 4U,12,0.0,0.0,0.0,
Clear Men Kepeğe Karşı Etkili Şampuan Yoğun Arındırıcı 350 ml,389.9,389.9,Clear Men Kepeğe Karşı Etkili Şampuan Yoğun Arındırıcı 350 ml,12,0.0,0.0,0.0,
Watsons Parlaklık Veren Besleyici Çift Fazlı Saç Kremi 200 ml,249.9,249.9,Watsons Parlaklık Veren Besleyici Çift Fazlı Saç Kremi 200 ml,12,0.0,0.0,0.0,
Sea Color Saç Boyası Bal Köpüğü 8.3,376.9,376.9,Sea Color Saç Boyası Bal Köpüğü 8.3,12,0.0,0.0,0.0,
Palette Kalıcı Doğal Renkler Saç Boyası 3-0 Koyu Kahve,267.9,267.9,Palette Kalıcı Doğal Renkler Saç Boyası 3-0 Koyu Kahve,12,0.0,,0.0,
Hoito Superfood Biberiye Saç Toniği 200 ml,279.9,279.9,Hoito Superfood Biberiye Saç Toniği 200 ml,12,0.0,0.0,0.0,
Toni&Guy Saç Kremi Blonde Hair 250 ml,550.9,550.9,Toni&Guy Saç Kremi Blonde Hair 250 ml,12,0.0,0.0,0.0,
Lionesse Çocuk Saç Fırçası Unicorn,194.9,194.9,Lionesse Çocuk Saç Fırçası Unicorn,12,0.0,0.0,0.0,
Miine Bağlama Tokası Çilek 4'lü,199.9,199.9,Miine Bağlama Tokası Çilek 4'lü,12,0.0,,,
Pantene Şampuan Bond Repair Miracles 250 ml,359.9,359.9,Pantene Şampuan Bond Repair Miracles 250 ml,12,0.0,,0.0,
Urban Care Kind Rituals Saç Kremi Kinoa&Almond 250 ml,689.9,689.9,Urban Care Kind Rituals Saç Kremi Kinoa&Almond 250 ml,12,0.0,0.0,0.0,
Head&Shoulders Dermaxpro Scalp Saç Serumu 145 ml,449.9,449.9,Head&Shoulders Dermaxpro Scalp Saç Serumu 145 ml,12,0.0,,,
Miine Hazırlık Tokası Renkli 2'li,149.9,149.9,Miine Hazırlık Tokası Renkli 2'li,12,0.0,0.0,0.0,
Koleston Naturals Saç Boyası Büyüleyici Kahve 6/1,249.9,249.9,Koleston Naturals Saç Boyası Büyüleyici Kahve 6/1,12,0.0,,0.0,
Urban Care Argan Oil ve Keratin Günlük Yoğun Saç Bakım Kremi,659.9,659.9,Urban Care Argan Oil ve Keratin Günlük Yoğun Saç Bakım Kremi,12,0.0,0.0,0.0,
Wella Koleston Naturals Saç Boyası Çarpıcı Bakır 6/34,249.9,249.9,Wella Koleston Naturals Saç Boyası Çarpıcı Bakır 6/34,12,0.0,0.0,0.0,
Wella Koleston Single Tüp Boya 9/0 Sarı,129.9,129.9,Wella Koleston Single Tüp Boya 9/0 Sarı,12,0.0,0.0,0.0,
Palette Kalıcı Doğal Renkler Saç Boyası 6-0 Koyu Kumral,267.9,267.9,Palette Kalıcı Doğal Renkler Saç Boyası 6-0 Koyu Kumral,12,0.0,0.0,0.0,
Nascita Geri Dönüşümlü Şampuan Fırçası Bambu Pembe,199.9,199.9,Nascita Geri Dönüşümlü Şampuan Fırçası Bambu Pembe,12,0.0,0.0,0.0,
Youpick Mandal Toka Siyah 4'lü,69.95,69.95,Youpick Mandal Toka Siyah 4'lü,12,0.0,0.0,0.0,
Morfose Supreme Saç Toniği 300 ml,499.9,499.9,Morfose Supreme Saç Toniği 300 ml,12,0.0,0.0,0.0,
Watsons Love Is In The Hair Milk Saç Köpüğü 200 ml,299.9,299.9,Watsons Love Is In The Hair Milk Saç Köpüğü 200 ml,12,0.0,0.0,0.0,
Morfose Keratin Saç Serumu 75 ml,574.9,574.9,Morfose Keratin Saç Serumu 75 ml,12,0.0,0.0,21.05706464518846,
Naturway Saç Kremi Sarımsaklı Bitki Özlü 300 ml,599.9,599.9,Naturway Saç Kremi Sarımsaklı Bitki Özlü 300 ml,12,0.0,0.0,0.0,
Youpick Tüp Toka Büyük Siyah,64.95,64.95,Youpick Tüp Toka Büyük Siyah,12,0.0,0.0,0.0,
L'Oreal Paris Excellence Bal Peteği Saç Boyası 7.31,556.9,556.9,L'Oreal Paris Excellence Bal Peteği Saç Boyası 7.31,12,0.0,0.0,0.0,
"Garnier Çarpıcı Renkler Saç Boyası Yoğun Koyu Kumral No: 6,0",239.9,239.9,"Garnier Çarpıcı Renkler Saç Boyası Yoğun Koyu Kumral No: 6,0",12,0.0,0.0,0.0,
Good Sense Saç Vitamini Dolgunlaştırıcı,160.9,160.9,Good Sense Saç Vitamini Dolgunlaştırıcı,12,0.0,0.0,0.0,
HC Care Volume Hacim Şampuanı 340 ml,519.9,519.9,HC Care Volume Hacim Şampuanı 340 ml,12,0.0,0.0,0.0,
Morfose Fön Suyu Acıbadem 240 ml,574.9,574.9,Morfose Fön Suyu Acıbadem 240 ml,12,0.0,0.0,19.795790789747866,
Taft Powerful Age Saç Köpüğü 150 ml,417.9,417.9,Taft Powerful Age Saç Köpüğü 150 ml,12,0.0,0.0,0.0,
Wella Koleston Naturals Saç Boyası 2/0 Siyah,249.9,249.9,Wella Koleston Naturals Saç Boyası 2/0 Siyah,12,0.0,,0.0,
Wella Koleston Kit Saç Boyası Açık Kumral 8/0,549.9,549.9,Wella Koleston Kit Saç Boyası Açık Kumral 8/0,12,0.0,0.0,0.0,
Pantene Pro-V Saç Bakım Yağı Hindistan Cevizi Özlü 100 ml,604.9,604.9,Pantene Pro-V Saç Bakım Yağı Hindistan Cevizi Özlü 100 ml,12,0.0,0.0,0.0,
Biomagic Saç Boyası Boyası Fındık Kabuğu No: 5.03,699.9,699.9,Biomagic Saç Boyası Boyası Fındık Kabuğu No: 5.03,12,0.0,0.0,0.0,
Urban Care Şampuan Intense & Keratin 250 ml,279.9,279.9,Urban Care Şampuan Intense & Keratin 250 ml,12,0.0,,0.0,
Gliss Supreme Length Koruyucu Şampuan Biotin Kompleksi ve Şakayık Çiçeği Özü ile 400 ml,279.9,279.9,Gliss Supreme Length Koruyucu Şampuan Biotin Kompleksi ve Şakayık Çiçeği Özü ile 400 ml,12,0.0,0.0,0.0,
Wella Koleston Peroksit 6% Sıvı Oksidasyon Kremi,64.95,64.95,Wella Koleston Peroksit 6% Sıvı Oksidasyon Kremi,12,0.0,0.0,0.0,
Morfose Ossion Mat Putty Wax Seyahat Boy 60 ml,219.9,219.9,Morfose Ossion Mat Putty Wax Seyahat Boy 60 ml,12,0.0,0.0,22.234574763757642,
Palette Göz Alıcı Renkler 9-50 Altın Sarı,267.9,267.9,Palette Göz Alıcı Renkler 9-50 Altın Sarı,12,0.0,0.0,0.0,
Eloque Saç Parfümü Biotin Collagen 100 ml,224.9,224.9,Eloque Saç Parfümü Biotin Collagen 100 ml,12,0.0,0.0,0.0,
Wellaflex Full Boost Jel Spray Güçlü 150 ml,289.9,289.9,Wellaflex Full Boost Jel Spray Güçlü 150 ml,12,0.0,0.0,0.0,
Youpick Mandal Toka Siyah 9'lu,64.95,64.95,Youpick Mandal Toka Siyah 9'lu,12,0.0,0.0,0.0,
Elidor 7/24 Kurtarıcı Saç Bakım Kremi Anında Onarıcı Yıpranmış Saçlar 240 ml,444.9,444.9,Elidor 7/24 Kurtarıcı Saç Bakım Kremi Anında Onarıcı Yıpranmış Saçlar 240 ml,12,0.0,0.0,0.0,
Morfose Milk Therapy Çift Fazlı Fön Sütü Seyahat Boy 50 ml,159.9,159.9,Morfose Milk Therapy Çift Fazlı Fön Sütü Seyahat Boy 50 ml,12,0.0,0.0,28.022417934347477,
Miine Mandal Toka Pembe Kurdele,149.9,149.9,Miine Mandal Toka Pembe Kurdele,12,0.0,0.0,0.0,
Sea Color Pembe İnci Cila Saç Boyası 9.2P,376.9,376.9,Sea Color Pembe İnci Cila Saç Boyası 9.2P,12,0.0,0.0,0.0,
HC Care Tria Keratin Destekli Tarama Spreyi 150 ml,359.9,359.9,HC Care Tria Keratin Destekli Tarama Spreyi 150 ml,12,0.0,0.0,0.0,
Morfose Saç Maskesi Acıbadem 25 ml,59.95,59.95,Morfose Saç Maskesi Acıbadem 25 ml,12,0.0,0.0,20.02002002002002,
Gliss Split Hair Miracle Kırık Uçları Mühürleyen Saç Bakım Kremi İyonik Kompleks ve Üzüm Çekirdeği Yağı ile 360 ml,260.9,260.9,Gliss Split Hair Miracle Kırık Uçları Mühürleyen Saç Bakım Kremi İyonik Kompleks ve Üzüm Çekirdeği Yağı ile 360 ml,12,0.0,0.0,0.0,
Garnier Çarpıcı Renkler Saç Boyası 8 Parlak Koyu Sarı,239.9,239.9,Garnier Çarpıcı Renkler Saç Boyası 8 Parlak Koyu Sarı,12,0.0,0.0,0.0,
Lionesse Unicorn Saç Fırçası Pembe,174.9,174.9,Lionesse Unicorn Saç Fırçası Pembe,12,0.0,0.0,0.0,
Watsons Renew Me Kuru Şampuan 200 ml,299.9,299.9,Watsons Renew Me Kuru Şampuan 200 ml,12,0.0,,0.0,
Lionesse Bigudi 6'lı 1113,374.9,374.9,Lionesse Bigudi 6'lı 1113,12,0.0,0.0,0.0,
Watsons Saç Spreyi Ultra Güçlü 250 ml,299.9,299.9,Watsons Saç Spreyi Ultra Güçlü 250 ml,12,0.0,,0.0,
Wella Koleston Single Tüp Boya 6/7 Çikolata Kahve,129.9,129.9,Wella Koleston Single Tüp Boya 6/7 Çikolata Kahve,12,0.0,0.0,0.0,
Palette Natural Colors 1-1 Gece Mavisi,267.9,267.9,Palette Natural Colors 1-1 Gece Mavisi,12,0.0,0.0,,
Yoon Dökülme Karşıtı Şampuan 400 ml,299.5,299.5,Yoon Dökülme Karşıtı Şampuan 400 ml,12,0.0,0.0,0.0,
Morfose Ossion Night Out Kremsi Saç Bakım Köpük 200 ml,539.9,539.9,Morfose Ossion Night Out Kremsi Saç Bakım Köpük 200 ml,12,0.0,0.0,20.004445432318292,
Watsons Saç Bakım Yağı Macademia Güçlü & Parlak 100 ml,329.9,329.9,Watsons Saç Bakım Yağı Macademia Güçlü & Parlak 100 ml,12,0.0,0.0,0.0,
Wella Professionals Color Motion+ Renk Koruyucu Saç Maskesi 150 ml,1529.9,1529.9,Wella Professionals Color Motion+ Renk Koruyucu Saç Maskesi 150 ml,12,0.0,0.0,0.0,
Clear Women Kepeğe Karşı Etkili Şampuan Yumuşak ve Parlak 350 ml,389.9,389.9,Clear Women Kepeğe Karşı Etkili Şampuan Yumuşak ve Parlak 350 ml,12,0.0,0.0,0.0,
Miine Basic Bağlama Tokası 24'lü Bordo,149.9,149.9,Miine Basic Bağlama Tokası 24'lü Bordo,12,0.0,0.0,0.0,
Urban Care Saç Maskesi Besleyici Argan Oil ve Keratin 50 ml,169.9,169.9,Urban Care Saç Maskesi Besleyici Argan Oil ve Keratin 50 ml,12,0.0,0.0,0.0,
Miine Shine Şampuan Fırçası,199.9,199.9,Miine Shine Şampuan Fırçası,12,0.0,,0.0,
Good Sense Saç Vitamini Nemlendirici,160.9,160.9,Good Sense Saç Vitamini Nemlendirici,12,0.0,0.0,0.0,
Youpick Mini Havlu Toka 50'li Set,129.9,129.9,Youpick Mini Havlu Toka 50'li Set,12,0.0,0.0,0.0,
"Garnier Çarpıcı Renkler Saç Boyası Parlak Lal Kızılı No: 5,62",239.9,239.9,"Garnier Çarpıcı Renkler Saç Boyası Parlak Lal Kızılı No: 5,62",12,0.0,0.0,0.0,
Nascita Sosis Bigudi,339.9,339.9,Nascita Sosis Bigudi,12,0.0,0.0,0.0,
Palette Deluxe Saç Boyası 7-77 Yoğun Parlak Bakır,449.9,449.9,Palette Deluxe Saç Boyası 7-77 Yoğun Parlak Bakır,12,0.0,0.0,0.0,
Batiste Kuru Şampuan Blush Seyahat Boy 50 ml,429.9,429.9,Batiste Kuru Şampuan Blush Seyahat Boy 50 ml,12,0.0,,0.0,
Clear Men 3in1 Şampuan & Duş Jeli Yağlanma Karşıtı Lime Özü 350 ml,469.9,469.9,Clear Men 3in1 Şampuan & Duş Jeli Yağlanma Karşıtı Lime Özü 350 ml,12,0.0,0.0,0.0,
Duru Sıvı Saç Kremi Yoğun Onarım Ve Nem 200 ml,428.9,428.9,Duru Sıvı Saç Kremi Yoğun Onarım Ve Nem 200 ml,12,0.0,19.171992220061128,,
Watsons Refresh Me Kuru Şampuan 200 ml,299.9,299.9,Watsons Refresh Me Kuru Şampuan 200 ml,12,0.0,,0.0,
Watsons Love Is In The Hair Milk Fön Sütü 250 ml,329.9,329.9,Watsons Love Is In The Hair Milk Fön Sütü 250 ml,12,0.0,,0.0,
Restorex Saç Kremi 7 Besleyici Yağ 250 ml,348.9,348.9,Restorex Saç Kremi 7 Besleyici Yağ 250 ml,12,0.0,0.0,0.0,
Elidor Saç Bakım Şampuanı Brezilya Keratin Terapisi 400 ml,439.9,439.9,Elidor Saç Bakım Şampuanı Brezilya Keratin Terapisi 400 ml,12,0.0,0.0,0.0,
Hydra Seramik Fön Fırçası 25 mm,399.9,399.9,Hydra Seramik Fön Fırçası 25 mm,12,0.0,0.0,0.0,
Wellaflex Invisible Sprey Extra Güç Sey. Boy. 75 ml,199.9,199.9,Wellaflex Invisible Sprey Extra Güç Sey. Boy. 75 ml,12,0.0,0.0,0.0,
Clear Men Kepeğe Karşı Etkili Şampuan Maksimum Ferahlık 350 ml,389.9,389.9,Clear Men Kepeğe Karşı Etkili Şampuan Maksimum Ferahlık 350 ml,12,0.0,0.0,0.0,
Morfose Metamorfose Onarıcı Saç Maskesi 75 ml,299.9,299.9,Morfose Metamorfose Onarıcı Saç Maskesi 75 ml,12,0.0,20.0080032012805,20.0080032012805,
Clear Men 3in1 Şampuan ve Duş Jeli Ferahlatıcı Mentol 350 ml,469.9,469.9,Clear Men 3in1 Şampuan ve Duş Jeli Ferahlatıcı Mentol 350 ml,12,0.0,0.0,0.0,
Morfose Butter Saç Bakım Maske Acıbadem 200 ml,479.9,479.9,Morfose Butter Saç Bakım Maske Acıbadem 200 ml,12,0.0,0.0,20.005001250312578,
Wella Koleston Kit Saç Boyası Çikolata Kahve 6/7,549.9,549.9,Wella Koleston Kit Saç Boyası Çikolata Kahve 6/7,12,0.0,0.0,0.0,
Pantene Saç Bakım Kürü Bond Repair Miracles 150 ml,514.9,514.9,Pantene Saç Bakım Kürü Bond Repair Miracles 150 ml,12,0.0,,0.0,
Morfose Metamorfose Onarıcı Bakım Saç Kremi 250 ml,459.9,459.9,Morfose Metamorfose Onarıcı Bakım Saç Kremi 250 ml,12,0.0,0.0,15.003750937734434,
Elidor Sıvı Saç Bakım Sütü Brezilya Keratin Terapisi Seyahat Boy 90 ml,79.95,79.95,Elidor Sıvı Saç Bakım Sütü Brezilya Keratin Terapisi Seyahat Boy 90 ml,12,0.0,,,
Palette Göz Alıcı Renkler 6-12 Soğuk Koyu Kumral,267.9,267.9,Palette Göz Alıcı Renkler 6-12 Soğuk Koyu Kumral,12,0.0,0.0,0.0,
Morfose Metamorfose Arındırıcı Saç Maskesi 75 ml,299.9,299.9,Morfose Metamorfose Arındırıcı Saç Maskesi 75 ml,12,0.0,20.0080032012805,20.0080032012805,
Watsons Saç Spreyi Orta Güçlü 250 ml,299.9,299.9,Watsons Saç Spreyi Orta Güçlü 250 ml,12,0.0,,0.0,
Bioblas Botanic Oils Argan Yağlı Şampuan 360 ml,299.9,299.9,Bioblas Botanic Oils Argan Yağlı Şampuan 360 ml,12,0.0,0.0,0.0,
Elidor Saç Bakım Yağı Biberiye 80 ml,609.9,609.9,Elidor Saç Bakım Yağı Biberiye 80 ml,12,0.0,0.0,0.0,
Wella Koleston Intense Saç Boyası 7/3 Fındık Kabuğu,249.9,249.9,Wella Koleston Intense Saç Boyası 7/3 Fındık Kabuğu,12,0.0,0.0,0.0,
Miine Glaze&Glam Saç Aksesuar Seti,499.9,499.9,Miine Glaze&Glam Saç Aksesuar Seti,12,0.0,0.0,0.0,
Koleston Tüp Saç Boyası Patlıcan Moru 3/66,99.95,99.95,Koleston Tüp Saç Boyası Patlıcan Moru 3/66,12,0.0,,0.0,
Miine Sevgililer Günü Detangle Saç Fırçası,269.9,269.9,Miine Sevgililer Günü Detangle Saç Fırçası,12,0.0,,0.0,
Hoito Superfood Biberiye & Nane Saç Yağı 50 ml,309.9,309.9,Hoito Superfood Biberiye & Nane Saç Yağı 50 ml,12,0.0,0.0,0.0,
Youpick Havlu Toka Desenli 5'li,64.95,64.95,Youpick Havlu Toka Desenli 5'li,12,0.0,0.0,0.0,
Wella Koleston Single Tüp Boya 8/1 Açık Küllü Kumral,129.9,129.9,Wella Koleston Single Tüp Boya 8/1 Açık Küllü Kumral,12,0.0,0.0,0.0,
Youpick Siyah İncili Havlu Toka 5'li,89.95,89.95,Youpick Siyah İncili Havlu Toka 5'li,12,0.0,0.0,0.0,
Head&Shoulders Ekstra Hacim Kepek Karşıtı Günlük Kullanım Şampuan 330 ml,369.9,369.9,Head&Shoulders Ekstra Hacim Kepek Karşıtı Günlük Kullanım Şampuan 330 ml,12,0.0,0.0,0.0,
Good Sense Saç Stick Wax 35 g,234.9,234.9,Good Sense Saç Stick Wax 35 g,12,0.0,,0.0,
Matsu Şampuan Rosemary Scalpify 350 ml,649.9,649.9,Matsu Şampuan Rosemary Scalpify 350 ml,12,0.0,0.0,0.0,
Otacı Botanics+ Saf Biberiye Suyu 150 ml,589.9,589.9,Otacı Botanics+ Saf Biberiye Suyu 150 ml,12,0.0,,0.0,
L'Oreal Paris Excellence Sarı Saç Boyası 9,556.9,556.9,L'Oreal Paris Excellence Sarı Saç Boyası 9,12,0.0,0.0,0.0,
Nascita Aç Kapa Saç Fırçası Turuncu,489.9,489.9,Nascita Aç Kapa Saç Fırçası Turuncu,12,0.0,0.0,0.0,
Wella Koleston Single Tüp Boya 4/0 Kahve,129.9,129.9,Wella Koleston Single Tüp Boya 4/0 Kahve,12,0.0,0.0,0.0,
Sea Color Şampuan Express Boya Siyah 1.0,204.9,204.9,Sea Color Şampuan Express Boya Siyah 1.0,12,0.0,0.0,0.0,
Miine Mor Kudele 2'li Toka,39.95,39.95,Miine Mor Kudele 2'li Toka,12,0.0,0.0,0.0,
Gliss Ultimate Oil Elixir Besleyici Saç Bakım Kremi Aminoasit ve Argan Yağı ile 360 ml,260.9,260.9,Gliss Ultimate Oil Elixir Besleyici Saç Bakım Kremi Aminoasit ve Argan Yağı ile 360 ml,12,0.0,0.0,0.0,
Elidor Saç Bakım Yağı Avokado & Castor Yağı 80 ml,554.9,554.9,Elidor Saç Bakım Yağı Avokado & Castor Yağı 80 ml,12,0.0,0.0,0.0,
Wella Koleston Intense Saç Boyası 8/0 Açık Kumral,249.9,249.9,Wella Koleston Intense Saç Boyası 8/0 Açık Kumral,12,0.0,,0.0,
"Garnier Çarpıcı Renkler Saç Boyası Yoğun Kahve No: 4,0",239.9,239.9,"Garnier Çarpıcı Renkler Saç Boyası Yoğun Kahve No: 4,0",12,0.0,0.0,0.0,
Clear Women Kepeğe Karşı Etkili Şampuan Saç Dökülmesine Karşı 350 ml,389.9,389.9,Clear Women Kepeğe Karşı Etkili Şampuan Saç Dökülmesine Karşı 350 ml,12,0.0,0.0,0.0,
Watsons Yoğun Onarıcı Çift Fazlı Saç Kremi 200 ml,249.9,249.9,Watsons Yoğun Onarıcı Çift Fazlı Saç Kremi 200 ml,12,0.0,0.0,0.0,
Watsons Oksidasyon Losyonu %9 50 ml,49.95,49.95,Watsons Oksidasyon Losyonu %9 50 ml,12,0.0,0.0,0.0,
Pantene Saç Kremi Love Derin Bakım 220 ml,479.9,479.9,Pantene Saç Kremi Love Derin Bakım 220 ml,12,0.0,0.0,0.0,
Glıss Saç Serumu Full Hair Wonder 100 ml,467.9,467.9,Glıss Saç Serumu Full Hair Wonder 100 ml,12,0.0,0.0,0.0,
Dove Şampuan Keratin Uzun Saç Terapisi 375 ml,439.9,439.9,Dove Şampuan Keratin Uzun Saç Terapisi 375 ml,12,0.0,0.0,0.0,
Lador Hassas&Yıpranmış Saç Nemlendrci Saç Kremi 100 ml,349.9,349.9,Lador Hassas&Yıpranmış Saç Nemlendrci Saç Kremi 100 ml,12,0.0,,0.0,
Urban Care Hibiscus Elektriklenme Karşıtı Köpük 200 ml,599.9,599.9,Urban Care Hibiscus Elektriklenme Karşıtı Köpük 200 ml,12,0.0,0.0,0.0,
Gliss Saç Maskesi Sos Ultimate Repair 15 ml,119.9,119.9,Gliss Saç Maskesi Sos Ultimate Repair 15 ml,12,0.0,0.0,0.0,
Youpick Mandal Toka Büyük Siyah,79.95,79.95,Youpick Mandal Toka Büyük Siyah,12,0.0,0.0,0.0,
Watsons Oksidasyon Losyonu %6 50 ml,49.95,49.95,Watsons Oksidasyon Losyonu %6 50 ml,12,0.0,,0.0,
Head&Shoulders Mentol Ferahlığı Kepek Karşıtı Şampuan 300 ml,369.9,369.9,Head&Shoulders Mentol Ferahlığı Kepek Karşıtı Şampuan 300 ml,12,0.0,0.0,0.0,
Youpick Tel Toka Siyah 24'lü,89.95,89.95,Youpick Tel Toka Siyah 24'lü,12,0.0,,0.0,
Morfose Çift Fazli Sıvı Saç Krem Süt Bal 240 ml,409.9,409.9,Morfose Çift Fazli Sıvı Saç Krem Süt Bal 240 ml,12,0.0,20.594292438952635,20.594292438952635,
Restorex Argan Keratin Şampuan 500 ml,258.9,258.9,Restorex Argan Keratin Şampuan 500 ml,12,0.0,0.0,0.0,
Morfose Saç Köpüğü Acıbadem 200 ml,509.9,509.9,Morfose Saç Köpüğü Acıbadem 200 ml,12,0.0,0.0,21.43367468444868,
Wella Koleston Single Tüp Boya 66/46 Aşk Alevi,129.9,129.9,Wella Koleston Single Tüp Boya 66/46 Aşk Alevi,12,0.0,0.0,0.0,
Duaderm Anti Hairloss Şampuan 200 ml,777.9,777.9,Duaderm Anti Hairloss Şampuan 200 ml,12,0.0,0.0,0.0,
Tangle Teezer Saç Fırçası Mini Sarı,749.9,749.9,Tangle Teezer Saç Fırçası Mini Sarı,12,0.0,0.0,0.0,
Morfose Ossion Mat Pomade Wax 100 ml,289.9,289.9,Morfose Ossion Mat Pomade Wax 100 ml,12,0.0,0.0,20.842017507294695,
John Frieda Renk Açıcı Toner Champagne Blonde 120 ml,1279.9,1279.9,John Frieda Renk Açıcı Toner Champagne Blonde 120 ml,12,0.0,6.6672222685223765,6.6672222685223765,
Palette Deluxe Saç Boyası 6-70 Kahve Bakır,449.9,449.9,Palette Deluxe Saç Boyası 6-70 Kahve Bakır,12,0.0,0.0,0.0,
