name,price,shown_price,id,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
Bade Natural Biberiye Suyu Güçlendirici Saç Toniği 100 ml,759.9,759.9,Bade Natural Biberiye Suyu Güçlendirici Saç Toniği 100 ml,12,0.0,0.0,,
HC Care Şampuan Ovex Super Soft 300 ml,632.9,632.9,HC Care Şampuan Ovex Super Soft 300 ml,12,0.0,0.0,,
Urban Care Style Guide Sea Salt Saç Spreyi 200 ml,599.9,599.9,Urban Care Style Guide Sea Salt Saç Spreyi 200 ml,12,0.0,0.0,,
Elidor Sıvı Saç Kremi Ultra Işıltı 200 ml,489.9,489.9,Elidor Sıvı Saç Kremi Ultra Işıltı 200 ml,12,0.0,0.0,,
Urban Care Argan Yağı ve Keratin Kırılma Karşıtı Durulanmayan Saç Bakım Kremi 150 ml,549.9,549.9,Urban Care Argan Yağı ve Keratin Kırılma Karşıtı Durulanmayan Saç Bakım Kremi 150 ml,12,0.0,0.0,,
Bioblas Sıvı Saç Kremi Kolajen ve Keratin 200 ml,407.9,407.9,Bioblas Sıvı Saç Kremi Kolajen ve Keratin 200 ml,12,0.0,0.0,,
Elidor Saç Kremi Belirgin Bukleler 350 ml,356.9,356.9,Elidor Saç Kremi Belirgin Bukleler 350 ml,12,0.0,0.0,,
Morfose Ultra Strong Saç Spreyi 75 ml,179.9,179.9,Morfose Ultra Strong Saç Spreyi 75 ml,12,0.0,24.154589371980677,,
Dove Durulanmayan Saç Kremi Bond Repair 150 ml,699.9,699.9,Dove Durulanmayan Saç Kremi Bond Repair 150 ml,12,0.0,0.0,,
Palette Toner Soğuk Sarı 150 ml,531.9,531.9,Palette Toner Soğuk Sarı 150 ml,12,0.0,0.0,,
Head & Shoulders Şampuan Ultra Spor Ferahlığı 330 ml,369.9,369.9,Head & Shoulders Şampuan Ultra Spor Ferahlığı 330 ml,12,0.0,0.0,,
OGX Besleyici Coconut Milk Şampuan 385 ml,749.9,749.9,OGX Besleyici Coconut Milk Şampuan 385 ml,12,0.0,0.0,,
HC Care Brezilya Fönlü Saç Sülfatsız Şampuan 340 ml,499.9,499.9,HC Care Brezilya Fönlü Saç Sülfatsız Şampuan 340 ml,12,0.0,0.0,,
Matsu Sun Day Isıya Karşı Saç Bakım Spreyi 200 ml,699.9,699.9,Matsu Sun Day Isıya Karşı Saç Bakım Spreyi 200 ml,12,0.0,0.0,,
OGX Yenileyici Argan Oil of Morocco 100 ml,749.9,749.9,OGX Yenileyici Argan Oil of Morocco 100 ml,12,0.0,0.0,,
Magic Retouch Beyaz Saçlar İçin Kapatıcı Koyu Kahverengi Saç Spreyi 75 ml,471.9,471.9,Magic Retouch Beyaz Saçlar İçin Kapatıcı Koyu Kahverengi Saç Spreyi 75 ml,12,0.0,0.0,,
L'Oreal Paris Excellence Koyu Kestane Saç Boyası 3,556.9,556.9,L'Oreal Paris Excellence Koyu Kestane Saç Boyası 3,12,0.0,0.0,,
Biomagic Saç Boyası Açık Sarı No: 10.00,699.9,699.9,Biomagic Saç Boyası Açık Sarı No: 10.00,12,0.0,0.0,,
Palette Kalıcı Doğal Renkler Saç Boyası 8-0 Bal Köpüğü,267.9,267.9,Palette Kalıcı Doğal Renkler Saç Boyası 8-0 Bal Köpüğü,12,0.0,0.0,,
Morfose Extra Strong Saç Spreyi 270 ml,399.9,399.9,Morfose Extra Strong Saç Spreyi 270 ml,12,0.0,21.218551076083664,,
Bioxcin Quantum Serum 15x6 ml,1869.9,1869.9,Bioxcin Quantum Serum 15x6 ml,12,0.0,0.0,,
Wella Koleston Kit Saç Boyası Kışkırtıcı Kahve 5/37,549.9,549.9,Wella Koleston Kit Saç Boyası Kışkırtıcı Kahve 5/37,12,0.0,0.0,,
Nascita Magical Curls Saç Fırçası Pembe,379.9,379.9,Nascita Magical Curls Saç Fırçası Pembe,12,0.0,0.0,,
Urban Care No.5 Bond Plex Yıpranma Karşıtı Saç Bakım Sütü 200 ml,669.9,669.9,Urban Care No.5 Bond Plex Yıpranma Karşıtı Saç Bakım Sütü 200 ml,12,0.0,0.0,,
ELİDOR MASKE BREZİLYA KERATİN YOĞUN ONARICI 220ML,534.9,534.9,ELİDOR MASKE BREZİLYA KERATİN YOĞUN ONARICI 220ML,12,0.0,,,
Urban Care Argan Oil & Keratin Besleyici ve Kırılma Karşıtı Saç Bakım Şampuanı 350 ml,439.9,439.9,Urban Care Argan Oil & Keratin Besleyici ve Kırılma Karşıtı Saç Bakım Şampuanı 350 ml,12,0.0,0.0,,
Aussie Miracle Moist Nemlendirici Şampuan 1 lt,1264.9,1264.9,Aussie Miracle Moist Nemlendirici Şampuan 1 lt,12,0.0,0.0,,
Elseve Şampuan Komple Onarıcı Yapılandırıcı 300 ml,279.9,279.9,Elseve Şampuan Komple Onarıcı Yapılandırıcı 300 ml,12,0.0,0.0,,
Watsons Kuru Şampuan Coconut 200 ml,199.9,199.9,Watsons Kuru Şampuan Coconut 200 ml,12,0.0,0.0,,
Revox Şampuan 14 Bitki Özlü 400 ml,769.9,769.9,Revox Şampuan 14 Bitki Özlü 400 ml,12,0.0,0.0,,
Dove Saç Maskesi Hindistan Cevizi Yağlı 265 ml,999.9,999.9,Dove Saç Maskesi Hindistan Cevizi Yağlı 265 ml,12,0.0,0.0,,
Wellaflex Men Dynamic Wax Ultra Güç 75 ml,289.9,289.9,Wellaflex Men Dynamic Wax Ultra Güç 75 ml,12,0.0,0.0,,
Morfose Supreme Saç Parfümü 100 ml,649.9,649.9,Morfose Supreme Saç Parfümü 100 ml,12,0.0,20.37414335988146,,
Gliss Saç Kremi Full Hair Wonder 360 ml,260.9,260.9,Gliss Saç Kremi Full Hair Wonder 360 ml,12,0.0,0.0,,
OGX Saç Kremi Bond Protein Repair 385 ml,839.9,839.9,OGX Saç Kremi Bond Protein Repair 385 ml,12,0.0,0.0,,
Wella Koleston Naturals Saç Boyası 6/0 Koyu Kumral,249.9,249.9,Wella Koleston Naturals Saç Boyası 6/0 Koyu Kumral,12,0.0,0.0,,
Pantene Şampuan Güç ve Parlaklık 400 ml,369.9,369.9,Pantene Şampuan Güç ve Parlaklık 400 ml,12,0.0,0.0,,
Matsu Harmony Saç Parfümü 50 ml,799.9,799.9,Matsu Harmony Saç Parfümü 50 ml,12,0.0,0.0,,
Duru Saç Kremi Güçlü ve Parlak 375 ml,239.9,239.9,Duru Saç Kremi Güçlü ve Parlak 375 ml,12,0.0,0.0,,
Aussie Work That Curl Durulanmayan Saç Kremi 160 ml,824.9,824.9,Aussie Work That Curl Durulanmayan Saç Kremi 160 ml,12,0.0,0.0,,
Urban Care Expert Saç Toniği Biotin&Caffeine 200 ml,609.9,609.9,Urban Care Expert Saç Toniği Biotin&Caffeine 200 ml,12,0.0,0.0,,
Urban Care Argan Oil Saç Bakım Serumu 75 ml,549.9,549.9,Urban Care Argan Oil Saç Bakım Serumu 75 ml,12,0.0,0.0,,
Palette Deluxe Saç Boyası 4-99 Patlıcan Moru,449.9,449.9,Palette Deluxe Saç Boyası 4-99 Patlıcan Moru,12,0.0,0.0,,
Naturals By Watsons Tea Tree Şampuan 490 ml,549.9,549.9,Naturals By Watsons Tea Tree Şampuan 490 ml,12,0.0,0.0,,
Palette Deluxe Uil Ultra Yoğun Renk Açıcı,539.9,539.9,Palette Deluxe Uil Ultra Yoğun Renk Açıcı,12,0.0,0.0,,
Head&Shoulders DermaXPRO Scalp&Hair Revitaliser Dökülme Karşıtı Saç ve Saç Derisi Bakım Kremi Kafein ve Seramid 220 ml,474.9,474.9,Head&Shoulders DermaXPRO Scalp&Hair Revitaliser Dökülme Karşıtı Saç ve Saç Derisi Bakım Kremi Kafein ve Seramid 220 ml,12,0.0,0.0,,
Palette Göz Alıcı Renkler Saç Boyası 10-1 Küllü Açık Sarı,267.9,267.9,Palette Göz Alıcı Renkler Saç Boyası 10-1 Küllü Açık Sarı,12,0.0,0.0,,
Urban Care Coconut Kuru Şampuan 200 ml,649.9,649.9,Urban Care Coconut Kuru Şampuan 200 ml,12,0.0,0.0,,
Bioxcin Şampuan Kepek ve Saç Dökülmesi 500 ml,709.9,709.9,Bioxcin Şampuan Kepek ve Saç Dökülmesi 500 ml,12,0.0,0.0,,
Morfose Metamorfose Arındırıcı Bakım Şampuanı 400 ml,459.9,459.9,Morfose Metamorfose Arındırıcı Bakım Şampuanı 400 ml,12,0.0,15.003750937734434,,
HC Care Normal ve Kuru Saçlar İçin Şampuan 340 ml,499.9,499.9,HC Care Normal ve Kuru Saçlar İçin Şampuan 340 ml,12,0.0,0.0,,
Naturals By Watsons Rosemary Saç Kremi 490 ml,519.9,519.9,Naturals By Watsons Rosemary Saç Kremi 490 ml,12,0.0,0.0,,
Restorex Sağlıklı Uzama Etkili Dökülme Karşıtı Şampuan 500 ml,258.9,258.9,Restorex Sağlıklı Uzama Etkili Dökülme Karşıtı Şampuan 500 ml,12,0.0,0.0,,
Elidor Şampuan Ultra Işıltı 400 ml,439.9,439.9,Elidor Şampuan Ultra Işıltı 400 ml,12,0.0,0.0,,
L'Oreal Paris Elseve Mucizevi Yağ Maske 300 ml,584.9,584.9,L'Oreal Paris Elseve Mucizevi Yağ Maske 300 ml,12,0.0,0.0,,
Bioblas Collagen and Keratin Şampuan 360 ml,299.9,299.9,Bioblas Collagen and Keratin Şampuan 360 ml,12,0.0,0.0,,
Palette Göz Alıcı Renkler Saç Boyası 7-1 Küllü Kumral,267.9,267.9,Palette Göz Alıcı Renkler Saç Boyası 7-1 Küllü Kumral,12,0.0,0.0,,
OGX Saç Serumu Bond Protein Repair 50 ml,839.9,839.9,OGX Saç Serumu Bond Protein Repair 50 ml,12,0.0,0.0,,
Morfose Milk Therapy Saç Parfümü 100 ml,649.9,649.9,Morfose Milk Therapy Saç Parfümü 100 ml,12,0.0,20.37414335988146,,
Magic Retouch Beyaz Saçlar İçin Kapatıcı Altın Kahverengi Saç Spreyi 75 ml,471.9,471.9,Magic Retouch Beyaz Saçlar İçin Kapatıcı Altın Kahverengi Saç Spreyi 75 ml,12,0.0,0.0,,
Dove Saç Bakım Kremi Peptid Bond Repair 250 ml,499.9,499.9,Dove Saç Bakım Kremi Peptid Bond Repair 250 ml,12,0.0,0.0,,
Dove Şampuan Avocado Dökülme Karşıtı 375 ml,439.9,439.9,Dove Şampuan Avocado Dökülme Karşıtı 375 ml,12,0.0,0.0,,
Bioblas Procyanidin Kepek ve Dökülme Karşıtı Şampuan 360 ml,299.9,299.9,Bioblas Procyanidin Kepek ve Dökülme Karşıtı Şampuan 360 ml,12,0.0,0.0,,
HOITO SUPERFOOD DURULANMAYAN SAÇ MASKESİ 100ML,279.9,279.9,HOITO SUPERFOOD DURULANMAYAN SAÇ MASKESİ 100ML,12,0.0,,,
Elidor Şampuan Belirgin Bukleler 400 ml,329.9,329.9,Elidor Şampuan Belirgin Bukleler 400 ml,12,0.0,0.0,,
Urban Care Glycolic Retinol Parlaklık Etkili Duş Öncesi Saç Bakım Maskesi 50 ml,189.9,189.9,Urban Care Glycolic Retinol Parlaklık Etkili Duş Öncesi Saç Bakım Maskesi 50 ml,12,0.0,0.0,,
Elidor Saç Bakım Kremi Anında Onarıcı 350 ml,356.9,356.9,Elidor Saç Bakım Kremi Anında Onarıcı 350 ml,12,0.0,0.0,,
HC Care Maske Ovex Saç Kurtarma ve Canlandırma 200 ml,565.9,565.9,HC Care Maske Ovex Saç Kurtarma ve Canlandırma 200 ml,12,0.0,0.0,,
Wella Koleston Intense Saç Boyası 7/11 Ekstra Küllü Kumral,249.9,249.9,Wella Koleston Intense Saç Boyası 7/11 Ekstra Küllü Kumral,12,0.0,0.0,,
Elidor Serum Elektriklenme Karşıtı İpek Terapi 80 ml,609.9,609.9,Elidor Serum Elektriklenme Karşıtı İpek Terapi 80 ml,12,0.0,0.0,,
Magic Retouch Beyaz Saçlar İçin Kapatıcı Siyah Saç Spreyi 75 ml,471.9,471.9,Magic Retouch Beyaz Saçlar İçin Kapatıcı Siyah Saç Spreyi 75 ml,12,0.0,0.0,,
Dove Saç Bakım Kremi Uzun Saç Terapisi 350 ml,474.9,474.9,Dove Saç Bakım Kremi Uzun Saç Terapisi 350 ml,12,0.0,0.0,,
Head&Shoulders Şampuan 2'si 1 Arada Mentol 625 ml,449.9,449.9,Head&Shoulders Şampuan 2'si 1 Arada Mentol 625 ml,12,0.0,0.0,,
Morfose Milk Therapy Kremsi Süt Maskesi 75 ml,214.9,214.9,Morfose Milk Therapy Kremsi Süt Maskesi 75 ml,12,0.0,30.321406913280775,,
Wellaflex 2Days Volume Spray Extra Güçlü 400 ml,437.9,437.9,Wellaflex 2Days Volume Spray Extra Güçlü 400 ml,12,0.0,0.0,,
Taft Saç Köpüğü Power Cashmere 150 ml,417.9,417.9,Taft Saç Köpüğü Power Cashmere 150 ml,12,0.0,0.0,,
Wellaflex 2Days Volume Köpük Extra Güçlü 200 ml,304.9,304.9,Wellaflex 2Days Volume Köpük Extra Güçlü 200 ml,12,0.0,0.0,,
Elidor Şampuan ve Saç Bakım Kremi Güçlü ve Parlak 400 ml,329.9,329.9,Elidor Şampuan ve Saç Bakım Kremi Güçlü ve Parlak 400 ml,12,0.0,0.0,,
Urban Care Intense Keratin Yoğun Hasar Onarıcı Saç Bakım Kremi 250 ml,439.9,439.9,Urban Care Intense Keratin Yoğun Hasar Onarıcı Saç Bakım Kremi 250 ml,12,0.0,0.0,,
Head&Shoulders Şampuan 2'si 1 Arada Klasik 625 ml,449.9,449.9,Head&Shoulders Şampuan 2'si 1 Arada Klasik 625 ml,12,0.0,0.0,,
Nascita Pro Saç Fırçası Pembe,269.9,269.9,Nascita Pro Saç Fırçası Pembe,12,0.0,0.0,,
Garnier Çarpıcı Renkler Saç Boyası 111 Ekstra Açık Gümüş Sarısı,239.9,239.9,Garnier Çarpıcı Renkler Saç Boyası 111 Ekstra Açık Gümüş Sarısı,12,0.0,0.0,,
HC Care Ovex Keratin & Biotin Saç Bakım Sütü 150 ml,454.9,454.9,HC Care Ovex Keratin & Biotin Saç Bakım Sütü 150 ml,12,0.0,0.0,,
Biomagic Saç Boyası Koyu Küllü Kumral No: 6.72,699.9,699.9,Biomagic Saç Boyası Koyu Küllü Kumral No: 6.72,12,0.0,0.0,,
Bioblas Saç Kremi Kolajen&Keratin 250 ml,407.9,407.9,Bioblas Saç Kremi Kolajen&Keratin 250 ml,12,0.0,0.0,,
Aussie Sos Kuru Yıpranmış Saçlar için Saç Maskesi 500 ml,969.9,969.9,Aussie Sos Kuru Yıpranmış Saçlar için Saç Maskesi 500 ml,12,0.0,0.0,,
Wella Koleston Kit Saç Boyası Patlıcan Moru 3/66,549.9,549.9,Wella Koleston Kit Saç Boyası Patlıcan Moru 3/66,12,0.0,0.0,,
HC Care Kepekli Saçlar İçin Şampuan 340 ml,509.9,509.9,HC Care Kepekli Saçlar İçin Şampuan 340 ml,12,0.0,0.0,,
Morfose Milk Therapy Kremsi Süt Şampuan 500 ml,444.9,444.9,Morfose Milk Therapy Kremsi Süt Şampuan 500 ml,12,0.0,20.275750202757504,,
Morfose Saç Bakım Şampuani Kinoa&Kenevir 500 ml,574.9,574.9,Morfose Saç Bakım Şampuani Kinoa&Kenevir 500 ml,12,0.0,19.795790789747866,,
Elidor Saç Bakım Şampuanı Saç Dökülmelerine Karşı 400 ml,329.9,329.9,Elidor Saç Bakım Şampuanı Saç Dökülmelerine Karşı 400 ml,12,0.0,0.0,,
Biomagic Saç Boyası Küllü Sarı No: 9.72,699.9,699.9,Biomagic Saç Boyası Küllü Sarı No: 9.72,12,0.0,0.0,,
Herbal Essences Gül Esanslı Kadife Yumuşaklık Saç Kremi 250 ml,669.9,669.9,Herbal Essences Gül Esanslı Kadife Yumuşaklık Saç Kremi 250 ml,12,0.0,0.0,,
Duru Şampuan Yoğun Onarım ve Nemlendirme 400 ml,199.9,199.9,Duru Şampuan Yoğun Onarım ve Nemlendirme 400 ml,12,0.0,0.0,,
Dove Saç Serumu Yoğun Onarıcı 80 ml,999.9,999.9,Dove Saç Serumu Yoğun Onarıcı 80 ml,12,0.0,0.0,,
Gliss Şampuan Full Hair Wonder 400 ml,279.9,279.9,Gliss Şampuan Full Hair Wonder 400 ml,12,0.0,0.0,,
Elidor Saç Bakım Şampuanı Sağlıklı Uzayan Saçlar 400 ml,284.9,284.9,Elidor Saç Bakım Şampuanı Sağlıklı Uzayan Saçlar 400 ml,12,0.0,0.0,,
Restorex Kolajen & Biotin Dolgunlaştırıcı Sıvı Saç Bakım Kremi 200 ml,348.9,348.9,Restorex Kolajen & Biotin Dolgunlaştırıcı Sıvı Saç Bakım Kremi 200 ml,12,0.0,0.0,,
Taft x Gliss Fön Suyu Blow Mist 150 ml,479.9,479.9,Taft x Gliss Fön Suyu Blow Mist 150 ml,12,0.0,0.0,,
Elidor 7/24 Şekillendirici Saç Bakım Kremi Güçlü ve Parlak Kuru ve Mat Saçlar 240 ml,444.9,444.9,Elidor 7/24 Şekillendirici Saç Bakım Kremi Güçlü ve Parlak Kuru ve Mat Saçlar 240 ml,12,0.0,0.0,,
Morfose Çift Fazli Sıvı Saç Kremi Kinoa&Kenevir 240 ml,419.9,419.9,Morfose Çift Fazli Sıvı Saç Kremi Kinoa&Kenevir 240 ml,12,0.0,20.005715918833957,,
Pantene Saç Kremi Miracle Onarıcı&Koruyucu 220 ml,479.9,479.9,Pantene Saç Kremi Miracle Onarıcı&Koruyucu 220 ml,12,0.0,0.0,,
Bioxcin Saç Bakım Kremi Besleyici Yağlar 250 ml,559.9,559.9,Bioxcin Saç Bakım Kremi Besleyici Yağlar 250 ml,12,0.0,0.0,,
Urban Care Hyaluronic Acid & Collagen Ekstra Dolgunlaştırıcı Saç Bakım Kremi 250 ml,439.9,439.9,Urban Care Hyaluronic Acid & Collagen Ekstra Dolgunlaştırıcı Saç Bakım Kremi 250 ml,12,0.0,0.0,,
Duru Saç Kremi Yoğun Onarım Ve Nem 385 ml,239.9,239.9,Duru Saç Kremi Yoğun Onarım Ve Nem 385 ml,12,0.0,0.0,,
Batiste Kuru Şampuan Orijinal Seyahat Boy 50 ml,429.9,429.9,Batiste Kuru Şampuan Orijinal Seyahat Boy 50 ml,12,0.0,0.0,,
Pantene Keratin Özlü Onarıcı E Vitaminli Saç Bakım Yağı 100 ml,604.9,604.9,Pantene Keratin Özlü Onarıcı E Vitaminli Saç Bakım Yağı 100 ml,12,0.0,0.0,,
Naturals By Watsons Olive Şampuan 490 ml,549.9,549.9,Naturals By Watsons Olive Şampuan 490 ml,12,0.0,0.0,,
Taft Keratin Sprey 250 ml,417.9,417.9,Taft Keratin Sprey 250 ml,12,0.0,0.0,,
Egos Ultra Güçlü Tutuş Jöle 400 ml,324.9,324.9,Egos Ultra Güçlü Tutuş Jöle 400 ml,12,0.0,0.0,,
Palette Kalıcı Doğal Renkler Saç Boyası 8-77 Tarçın Bakır,267.9,267.9,Palette Kalıcı Doğal Renkler Saç Boyası 8-77 Tarçın Bakır,12,0.0,0.0,,
Biomagic Premium Saç Boyası 8/28 Açık Kumral İnci Küllü,749.9,749.9,Biomagic Premium Saç Boyası 8/28 Açık Kumral İnci Küllü,12,0.0,0.0,,
OGX Şampuan Bond Protein Repair 385 ml,839.9,839.9,OGX Şampuan Bond Protein Repair 385 ml,12,0.0,0.0,,
HC Care Volume Hacim Şampuanı 340 ml,519.9,519.9,HC Care Volume Hacim Şampuanı 340 ml,12,0.0,0.0,,
Pantene Şampuan Grow Abundant 290 ml,699.9,699.9,Pantene Şampuan Grow Abundant 290 ml,12,0.0,0.0,,
Urban Care Hibiscus & Shea Yağı Bukle Belirginleştirici Saç Bakım Kremi 250 ml,519.9,519.9,Urban Care Hibiscus & Shea Yağı Bukle Belirginleştirici Saç Bakım Kremi 250 ml,12,0.0,0.0,,
Morfose Ossion Mat Styling Wax 100 ml,229.9,229.9,Morfose Ossion Mat Styling Wax 100 ml,12,0.0,21.0637177461822,,
Urban Care Glycolic Retinol Parlaklık Etkili Onarıcı Saç Bakım Şampuanı 350 ml,669.9,669.9,Urban Care Glycolic Retinol Parlaklık Etkili Onarıcı Saç Bakım Şampuanı 350 ml,12,0.0,0.0,,
Biomagic Premium Saç Boyası 9/28 Sarı İnci Küllü,749.9,749.9,Biomagic Premium Saç Boyası 9/28 Sarı İnci Küllü,12,0.0,0.0,,
Bioxcin Saç Maskesi Keratin ve Argan 225 ml,1159.9,1159.9,Bioxcin Saç Maskesi Keratin ve Argan 225 ml,12,0.0,0.0,,
Pantene Saç Kremi Miracles Kıvırcık Saçlar 275 ml,444.9,444.9,Pantene Saç Kremi Miracles Kıvırcık Saçlar 275 ml,12,0.0,0.0,,
Revox Şampuan Amino Asit 400 ml,529.9,529.9,Revox Şampuan Amino Asit 400 ml,12,0.0,0.0,,
Wella Professionals Fusion Yoğun Onarıcı Şampuan 250 ml,1499.9,1499.9,Wella Professionals Fusion Yoğun Onarıcı Şampuan 250 ml,12,0.0,0.0,,
Sea Color Saç Boyası Açık Kumral 8.0,376.9,376.9,Sea Color Saç Boyası Açık Kumral 8.0,12,0.0,0.0,,
Biomagic Saç Boyası Sarı No: 9.00,699.9,699.9,Biomagic Saç Boyası Sarı No: 9.00,12,0.0,0.0,,
Elidor Superblend Serum Saç Bakım Kremi Güçlü ve Parlak E Vitamini Makademya Yağı & Keratin 350 ml,356.9,356.9,Elidor Superblend Serum Saç Bakım Kremi Güçlü ve Parlak E Vitamini Makademya Yağı & Keratin 350 ml,12,0.0,0.0,,
Palette Kalıcı Doğal Renkler Saç Boyası 12-1 Küllü Buzul Sarısı,267.9,267.9,Palette Kalıcı Doğal Renkler Saç Boyası 12-1 Küllü Buzul Sarısı,12,0.0,0.0,,
Watsons Love Is In The Hair Milk Kuru Şampuan 200 ml,299.9,299.9,Watsons Love Is In The Hair Milk Kuru Şampuan 200 ml,12,0.0,0.0,,
EXCELLENCE CREME SAÇ BOYASI YOĞUN SIYAH 200,556.9,556.9,EXCELLENCE CREME SAÇ BOYASI YOĞUN SIYAH 200,12,0.0,,,
Urban Care Style Guide Saç Köpüğü Sea Salt 200 ml,669.9,669.9,Urban Care Style Guide Saç Köpüğü Sea Salt 200 ml,12,0.0,0.0,,
Ashley Joy Saç Maskesi Onarıcı 30 ml,159.9,159.9,Ashley Joy Saç Maskesi Onarıcı 30 ml,12,0.0,0.0,,
Ashley Joy Feminine Aura Saç Parfümü Etkili Hacim Kuru Şampuan 200 ml,449.9,449.9,Ashley Joy Feminine Aura Saç Parfümü Etkili Hacim Kuru Şampuan 200 ml,12,0.0,0.0,,
Pantene Saç Kremi Miracle Güç&Parlaklık 220 ml,479.9,479.9,Pantene Saç Kremi Miracle Güç&Parlaklık 220 ml,12,0.0,0.0,,
Morfose Metamorfose Nemlendirici Bakım Saç Kremi 250 ml,459.9,459.9,Morfose Metamorfose Nemlendirici Bakım Saç Kremi 250 ml,12,0.0,15.003750937734434,,
Biomagic Saç Boyası Moka Kahve No: 44.07,699.9,699.9,Biomagic Saç Boyası Moka Kahve No: 44.07,12,0.0,0.0,,
Urban Care Şampuan Argan Yağı & Keratin 250 ml,279.9,279.9,Urban Care Şampuan Argan Yağı & Keratin 250 ml,12,0.0,0.0,,
Urban Care Style Guide Saç Köpüğü Elastic Curl 200 ml,699.9,699.9,Urban Care Style Guide Saç Köpüğü Elastic Curl 200 ml,12,0.0,0.0,,
Gliss Aqua Revive Nemlendirici Şampuan Hyaluron ve Deniz Yosunu Özü ile 400 ml,279.9,279.9,Gliss Aqua Revive Nemlendirici Şampuan Hyaluron ve Deniz Yosunu Özü ile 400 ml,12,0.0,0.0,,
Creme Supreme Saç Boyası Koyu Sarı 8-0,749.9,749.9,Creme Supreme Saç Boyası Koyu Sarı 8-0,12,0.0,0.0,,
Urban Care Hibiscus & Shea Butter Bukle Belirginleştirici Saç Bakım Şampuanı 350 ml,519.9,519.9,Urban Care Hibiscus & Shea Butter Bukle Belirginleştirici Saç Bakım Şampuanı 350 ml,12,0.0,0.0,,
Head&Shoulders Derin Nemlendirici Kepek Hindistan Cevizi Yağlı Günlük Kullanım Şampuan 330 ml,369.9,369.9,Head&Shoulders Derin Nemlendirici Kepek Hindistan Cevizi Yağlı Günlük Kullanım Şampuan 330 ml,12,0.0,0.0,,
Naturals By Watsons Coconut Saç Kremi 490 ml,519.9,519.9,Naturals By Watsons Coconut Saç Kremi 490 ml,12,0.0,0.0,,
Palette Kalıcı Doğal Renkler Saç Boyası 4-0 Kahve,267.9,267.9,Palette Kalıcı Doğal Renkler Saç Boyası 4-0 Kahve,12,0.0,0.0,,
Egos Islak Sert Jöle 250 ml,236.9,236.9,Egos Islak Sert Jöle 250 ml,12,0.0,0.0,,
Wella Koleston Kit Saç Boyası Çok Açık Doğal Sarı 12/0,549.9,549.9,Wella Koleston Kit Saç Boyası Çok Açık Doğal Sarı 12/0,12,0.0,0.0,,
Bioblas Phytokeratin Şampuan 1000 ml,564.9,564.9,Bioblas Phytokeratin Şampuan 1000 ml,12,0.0,0.0,,
Urban Care Kind Rituals Şampuan Kinoa&Almond 400 ml,689.9,689.9,Urban Care Kind Rituals Şampuan Kinoa&Almond 400 ml,12,0.0,0.0,,
Bioblas Biotin&Kafein Şampuan 400 ml,299.9,299.9,Bioblas Biotin&Kafein Şampuan 400 ml,12,0.0,0.0,,
Morfose Metamorfose Onarıcı Bakım Şampuanı 400 ml,459.9,459.9,Morfose Metamorfose Onarıcı Bakım Şampuanı 400 ml,12,0.0,15.003750937734434,,
Biomagic Saç Boyası Derin Mavi Siyah No: 1.01,699.9,699.9,Biomagic Saç Boyası Derin Mavi Siyah No: 1.01,12,0.0,0.0,,
Elidor Şampuan Güçlü Parlak 500 ml,359.9,359.9,Elidor Şampuan Güçlü Parlak 500 ml,12,0.0,0.0,,
L'Oreal Paris Excellence Efsanevi Türk Kahvesi Saç Boyası 5.15,556.9,556.9,L'Oreal Paris Excellence Efsanevi Türk Kahvesi Saç Boyası 5.15,12,0.0,0.0,,
Elidor Saç Maskesi Ultra Işıltı & Onarıcı 220 ml,534.9,534.9,Elidor Saç Maskesi Ultra Işıltı & Onarıcı 220 ml,12,0.0,0.0,,
Matsu Bonding Saç Bakım Maskesi 350 ml,799.9,799.9,Matsu Bonding Saç Bakım Maskesi 350 ml,12,0.0,0.0,,
Herbal Essences Argan Yağlı Onarıcı Saç Kremi 250 ml,669.9,669.9,Herbal Essences Argan Yağlı Onarıcı Saç Kremi 250 ml,12,0.0,0.0,,
Matsu Saç Parfümü Salted Spirit 50 ml,869.9,869.9,Matsu Saç Parfümü Salted Spirit 50 ml,12,0.0,0.0,,
Aussie Sos Heat Defence Saç Spreyi 100 ml,824.9,824.9,Aussie Sos Heat Defence Saç Spreyi 100 ml,12,0.0,0.0,,
Pantene Şampuan Onarıcı & Koruyucu 400 ml,369.9,369.9,Pantene Şampuan Onarıcı & Koruyucu 400 ml,12,0.0,0.0,,
Nascita Saç Açma Fırçası Ahşap 2133A,484.9,484.9,Nascita Saç Açma Fırçası Ahşap 2133A,12,0.0,0.0,,
Creme Supreme Saç Boyası Siyah 1-0,749.9,749.9,Creme Supreme Saç Boyası Siyah 1-0,12,0.0,0.0,,
Miine Hazırlık Tokası Pembe 4'lü,199.9,199.9,Miine Hazırlık Tokası Pembe 4'lü,12,0.0,0.0,,
Creme Supreme Saç Boyası Siyah 7-0,749.9,749.9,Creme Supreme Saç Boyası Siyah 7-0,12,0.0,0.0,,
Garnier Color Shampoo Retouch 5.0 Light Brown,189.9,189.9,Garnier Color Shampoo Retouch 5.0 Light Brown,12,0.0,0.0,,
Duru Şampuan Arındırıcı ve Hacim Veren 400 ml,239.9,239.9,Duru Şampuan Arındırıcı ve Hacim Veren 400 ml,12,0.0,0.0,,
